r,t,y,TotalTechnologyAnnualActivity
RE1,RSCLND,2029,300.0
RE1,RSCLND,2030,300.0
RE1,RSCLND,2031,300.0
RE1,RSCLND,2032,300.0
RE1,RSCLND,2033,300.0
RE1,RSCLND,2034,300.0
RE1,RSCLND,2035,300.0
RE1,LNDMAIRNF,2020,4.1
RE1,LNDMAIRNF,2021,3.69
RE1,LNDMAIRNF,2022,3.28
RE1,LNDMAIRNF,2023,2.87
RE1,LNDMAIRNF,2024,2.46
RE1,LNDRICRNF,2020,1.3893
RE1,LNDRICRNF,2021,1.281
RE1,LNDRICRNF,2022,1.138
RE1,LNDRICRNF,2023,0.996
RE1,LNDMAIIRR,2020,0.3398
RE1,LNDMAIIRR,2021,0.7379
RE1,LNDMAIIRR,2022,1.1382
RE1,LNDMAIIRR,2023,1.5363
RE1,LNDMAIIRR,2024,1.9366
RE1,LNDMAIIRR,2025,3.8847
RE1,LNDMAIIRR,2026,3.9802
RE1,LNDMAIIRR,2027,4.0778
RE1,LNDMAIIRR,2028,4.1993
RE1,LNDMAIIRR,2029,4.3208
RE1,LNDMAIIRR,2030,4.4445
RE1,LNDMAIIRR,2031,4.5681
RE1,LNDMAIIRR,2032,4.6918
RE1,LNDMAIIRR,2033,4.8155
RE1,LNDMAIIRR,2034,4.9391
RE1,LNDMAIIRR,2035,5.065
RE1,LNDRICIRR,2020,0.55
RE1,LNDRICIRR,2021,0.6373
RE1,LNDRICIRR,2022,0.744
RE1,LNDRICIRR,2023,0.8511
RE1,LNDRICIRR,2024,1.4369
RE1,LNDRICIRR,2025,1.4654
RE1,LNDRICIRR,2026,1.4949
RE1,LNDRICIRR,2027,1.5244
RE1,LNDRICIRR,2028,1.5548
RE1,LNDRICIRR,2029,1.5862
RE1,LNDRICIRR,2030,1.6175
RE1,LNDRICIRR,2031,1.6498
RE1,LNDRICIRR,2032,1.6829
RE1,LNDRICIRR,2033,1.7171
RE1,LNDRICIRR,2034,1.7512
RE1,LNDRICIRR,2035,1.7862
RE1,LNDFOR,2020,253.6
RE1,LNDFOR,2021,253.4329
RE1,LNDFOR,2022,253.3788
RE1,LNDFOR,2023,253.2256
RE1,LNDFOR,2024,253.5456
RE1,LNDFOR,2025,253.8289
RE1,LNDFOR,2026,253.6039
RE1,LNDFOR,2027,253.2767
RE1,LNDFOR,2028,253.0248
RE1,LNDFOR,2029,252.672
RE1,LNDFOR,2030,252.317
RE1,LNDFOR,2031,252.0611
RE1,LNDFOR,2032,251.7042
RE1,LNDFOR,2033,251.3465
RE1,LNDFOR,2034,251.0887
RE1,LNDFOR,2035,250.7278
RE1,LNDBLT,2020,15.0
RE1,LNDBLT,2021,15.2
RE1,LNDBLT,2022,15.3
RE1,LNDBLT,2023,15.5
RE1,LNDBLT,2024,15.6
RE1,LNDBLT,2025,15.8
RE1,LNDBLT,2026,15.9
RE1,LNDBLT,2027,16.1
RE1,LNDBLT,2028,16.2
RE1,LNDBLT,2029,16.4
RE1,LNDBLT,2030,16.6
RE1,LNDBLT,2031,16.7
RE1,LNDBLT,2032,16.9
RE1,LNDBLT,2033,17.1
RE1,LNDBLT,2034,17.2
RE1,LNDBLT,2035,17.4
RE1,LNDWAT,2020,25.021
RE1,LNDWAT,2021,25.021
RE1,LNDWAT,2022,25.021
RE1,LNDWAT,2023,25.021
RE1,LNDWAT,2024,25.021
RE1,LNDWAT,2025,25.021
RE1,LNDWAT,2026,25.021
RE1,LNDWAT,2027,25.021
RE1,LNDWAT,2028,25.021
RE1,LNDWAT,2029,25.021
RE1,LNDWAT,2030,25.021
RE1,LNDWAT,2031,25.021
RE1,LNDWAT,2032,25.021
RE1,LNDWAT,2033,25.021
RE1,LNDWAT,2034,25.021
RE1,LNDWAT,2035,25.021
RE1,RSCPRC,2020,360.0
RE1,RSCPRC,2021,360.0
RE1,RSCPRC,2022,360.0
RE1,RSCPRC,2023,360.0
RE1,RSCPRC,2024,360.0
RE1,RSCPRC,2025,360.0
RE1,RSCPRC,2026,360.0
RE1,RSCPRC,2027,360.0
RE1,RSCPRC,2028,360.0
RE1,RSCPRC,2029,360.0
RE1,RSCPRC,2030,360.0
RE1,RSCPRC,2031,360.0
RE1,RSCPRC,2032,360.0
RE1,RSCPRC,2033,360.0
RE1,RSCPRC,2034,360.0
RE1,RSCPRC,2035,360.0
RE1,RSCHYD,2020,95.3199
RE1,RSCHYD,2021,95.3684
RE1,RSCHYD,2022,95.417
RE1,RSCHYD,2023,95.4696
RE1,RSCHYD,2024,95.5416
RE1,RSCHYD,2025,95.6298
RE1,RSCHYD,2026,95.6689
RE1,RSCHYD,2027,95.7131
RE1,RSCHYD,2028,95.7599
RE1,RSCHYD,2029,95.8114
RE1,RSCHYD,2030,95.8636
RE1,RSCHYD,2031,95.963
RE1,RSCHYD,2032,96.0875
RE1,RSCHYD,2033,96.2125
RE1,RSCHYD,2034,96.3128
RE1,RSCHYD,2035,96.4392
RE1,RSCSOL,2020,6.9524
RE1,RSCSOL,2021,6.9524
RE1,RSCSOL,2022,6.9524
RE1,RSCSOL,2023,6.9524
RE1,RSCSOL,2024,6.9524
RE1,RSCSOL,2025,6.9524
RE1,RSCSOL,2026,6.9524
RE1,RSCSOL,2027,6.9524
RE1,RSCSOL,2028,6.9524
RE1,RSCSOL,2029,6.9524
RE1,RSCSOL,2030,6.9524
RE1,RSCSOL,2031,6.9524
RE1,RSCSOL,2032,6.9524
RE1,RSCSOL,2033,6.9524
RE1,RSCSOL,2034,6.9524
RE1,RSCSOL,2035,6.9524
RE1,RSCWND,2020,17.02
RE1,RSCWND,2021,17.02
RE1,RSCWND,2022,17.02
RE1,RSCWND,2023,17.02
RE1,RSCWND,2024,17.02
RE1,RSCWND,2025,17.02
RE1,RSCWND,2026,17.02
RE1,RSCWND,2027,17.02
RE1,RSCWND,2028,17.02
RE1,RSCWND,2029,17.02
RE1,RSCWND,2030,17.02
RE1,RSCWND,2031,17.02
RE1,RSCWND,2032,17.02
RE1,RSCWND,2033,17.02
RE1,RSCWND,2034,17.02
RE1,RSCWND,2035,17.02
RE1,PWRHYD,2020,33.362
RE1,PWRHYD,2021,33.3789
RE1,PWRHYD,2022,33.3959
RE1,PWRHYD,2023,33.4144
RE1,PWRHYD,2024,33.4396
RE1,PWRHYD,2025,33.4704
RE1,PWRHYD,2026,33.4841
RE1,PWRHYD,2027,33.4996
RE1,PWRHYD,2028,33.516
RE1,PWRHYD,2029,33.534
RE1,PWRHYD,2030,33.5522
RE1,PWRHYD,2031,33.5871
RE1,PWRHYD,2032,33.6306
RE1,PWRHYD,2033,33.6744
RE1,PWRHYD,2034,33.7095
RE1,PWRHYD,2035,33.7537
RE1,PWRSOL,2020,6.9524
RE1,PWRSOL,2021,6.9524
RE1,PWRSOL,2022,6.9524
RE1,PWRSOL,2023,6.9524
RE1,PWRSOL,2024,6.9524
RE1,PWRSOL,2025,6.9524
RE1,PWRSOL,2026,6.9524
RE1,PWRSOL,2027,6.9524
RE1,PWRSOL,2028,6.9524
RE1,PWRSOL,2029,6.9524
RE1,PWRSOL,2030,6.9524
RE1,PWRSOL,2031,6.9524
RE1,PWRSOL,2032,6.9524
RE1,PWRSOL,2033,6.9524
RE1,PWRSOL,2034,6.9524
RE1,PWRSOL,2035,6.9524
RE1,PWRWND,2020,17.02
RE1,PWRWND,2021,17.02
RE1,PWRWND,2022,17.02
RE1,PWRWND,2023,17.02
RE1,PWRWND,2024,17.02
RE1,PWRWND,2025,17.02
RE1,PWRWND,2026,17.02
RE1,PWRWND,2027,17.02
RE1,PWRWND,2028,17.02
RE1,PWRWND,2029,17.02
RE1,PWRWND,2030,17.02
RE1,PWRWND,2031,17.02
RE1,PWRWND,2032,17.02
RE1,PWRWND,2033,17.02
RE1,PWRWND,2034,17.02
RE1,PWRWND,2035,17.02
RE1,DEMAGRDSL,2020,2.0498
RE1,DEMAGRDSL,2021,2.1353
RE1,DEMAGRDSL,2022,2.2212
RE1,DEMAGRDSL,2023,2.3064
RE1,DEMAGRDSL,2024,2.3762
RE1,DEMAGRDSL,2025,2.6216
RE1,DEMAGRDSL,2026,2.6828
RE1,DEMAGRDSL,2027,2.7451
RE1,DEMAGRDSL,2028,2.8195
RE1,DEMAGRDSL,2029,2.8944
RE1,DEMAGRDSL,2030,2.9704
RE1,DEMAGRDSL,2031,3.0468
RE1,DEMAGRDSL,2032,3.1236
RE1,DEMAGRDSL,2033,3.2009
RE1,DEMAGRDSL,2034,3.2782
RE1,DEMAGRDSL,2035,3.3571
RE1,DEMAGRSURWAT,2020,0.4992
RE1,DEMAGRSURWAT,2021,0.7259
RE1,DEMAGRSURWAT,2022,0.8
RE1,DEMAGRSURWAT,2023,0.8555
RE1,DEMAGRSURWAT,2024,1.4537
RE1,DEMAGRSURWAT,2025,2.3569
RE1,DEMAGRSURWAT,2026,2.4668
RE1,DEMAGRSURWAT,2027,2.5776
RE1,DEMAGRSURWAT,2028,2.6992
RE1,DEMAGRSURWAT,2029,2.8215
RE1,DEMAGRSURWAT,2030,2.9446
RE1,DEMAGRSURWAT,2031,3.0183
RE1,DEMAGRSURWAT,2032,3.0927
RE1,DEMAGRSURWAT,2033,3.1676
RE1,DEMAGRSURWAT,2034,3.2425
RE1,DEMAGRSURWAT,2035,3.319
RE1,DEMAGRGWTWAT,2022,0.1661
RE1,DEMAGRGWTWAT,2023,0.35
RE1,DEMAGRGWTWAT,2024,0.3
RE1,DEMAGRGWTWAT,2025,0.25
RE1,DEMAGRGWTWAT,2026,0.2
RE1,DEMAGRGWTWAT,2027,0.15
RE1,DEMAGRGWTWAT,2028,0.1
RE1,DEMAGRGWTWAT,2029,0.05
RE1,DEMPWRSURWAT,2020,0.0403
RE1,DEMPWRSURWAT,2021,0.0441
RE1,DEMPWRSURWAT,2022,0.0488
RE1,DEMPWRSURWAT,2023,0.0539
RE1,DEMPWRSURWAT,2024,0.059
RE1,DEMPWRSURWAT,2025,0.0645
RE1,DEMPWRSURWAT,2026,0.0704
RE1,DEMPWRSURWAT,2027,0.0763
RE1,DEMPWRSURWAT,2028,0.0825
RE1,DEMPWRSURWAT,2029,0.0893
RE1,DEMPWRSURWAT,2030,0.0938
RE1,DEMPWRSURWAT,2031,0.1013
RE1,DEMPWRSURWAT,2032,0.1093
RE1,DEMPWRSURWAT,2033,0.1177
RE1,DEMPWRSURWAT,2034,0.1267
RE1,DEMPWRSURWAT,2035,0.136
RE1,DEMPUBSURWAT,2020,0.7146
RE1,DEMPUBSURWAT,2021,0.7947
RE1,DEMPUBSURWAT,2022,0.8888
RE1,DEMPUBSURWAT,2023,0.9853
RE1,DEMPUBSURWAT,2024,1.0857
RE1,DEMPUBSURWAT,2025,1.1912
RE1,DEMPUBSURWAT,2026,1.3005
RE1,DEMPUBSURWAT,2027,1.4136
RE1,DEMPUBSURWAT,2028,1.5331
RE1,DEMPUBSURWAT,2029,1.6563
RE1,DEMPUBSURWAT,2030,1.7859
RE1,DEMPUBSURWAT,2031,1.9207
RE1,DEMPUBSURWAT,2032,2.0604
RE1,DEMPUBSURWAT,2033,2.2066
RE1,DEMPUBSURWAT,2034,2.3591
RE1,DEMPUBSURWAT,2035,2.5192
RE1,DEMPUBGWTWAT,2020,0.5229
RE1,DEMPUBGWTWAT,2021,0.5302
RE1,DEMPUBGWTWAT,2022,0.5286
RE1,DEMPUBGWTWAT,2023,0.5269
RE1,DEMPUBGWTWAT,2024,0.5252
RE1,DEMPUBGWTWAT,2025,0.5233
RE1,DEMPUBGWTWAT,2026,0.5214
RE1,DEMPUBGWTWAT,2027,0.5195
RE1,DEMPUBGWTWAT,2028,0.5174
RE1,DEMPUBGWTWAT,2029,0.5153
RE1,DEMPUBGWTWAT,2030,0.513
RE1,DEMPUBGWTWAT,2031,0.5107
RE1,DEMPUBGWTWAT,2032,0.5082
RE1,DEMPUBGWTWAT,2033,0.5057
RE1,DEMPUBGWTWAT,2034,0.5031
RE1,DEMPUBGWTWAT,2035,0.5003
RE1,DEMTRABIO,2020,1.1848
RE1,DEMTRABIO,2021,1.2204
RE1,DEMTRABIO,2022,1.2559
RE1,DEMTRABIO,2023,1.2915
RE1,DEMTRABIO,2024,1.327
RE1,DEMTRABIO,2025,1.3744
RE1,DEMTRABIO,2026,1.41
RE1,DEMTRABIO,2027,1.4455
RE1,DEMTRABIO,2028,1.4929
RE1,DEMTRABIO,2029,1.5403
RE1,DEMTRABIO,2030,1.5877
RE1,DEMTRABIO,2031,1.6351
RE1,DEMTRABIO,2032,1.6825
RE1,DEMTRABIO,2033,1.7299
RE1,DEMTRABIO,2034,1.7773
RE1,DEMTRABIO,2035,1.8246
