r_x,f,t,y,m,r_y,l,r,ProductionByTechnologyByMode
RE1,WTRGWT,LNDMAIRNF,2033,1,RE1,S21,RE1,0.078
RE1,WTRGWT,LNDMAIRNF,2034,1,RE1,S21,RE1,0.0824
RE1,WTRGWT,LNDMAIRNF,2035,1,RE1,S21,RE1,0.0869
RE1,WTRRUN,LNDMAIRNF,2020,1,RE1,S21,RE1,0.9771
RE1,WTRRUN,LNDMAIRNF,2021,1,RE1,S21,RE1,0.8794
RE1,WTRRUN,LNDMAIRNF,2022,1,RE1,S21,RE1,0.7817
RE1,WTRRUN,LNDMAIRNF,2023,1,RE1,S21,RE1,0.684
RE1,WTRRUN,LNDMAIRNF,2024,1,RE1,S21,RE1,0.5863
RE1,WTRRUN,LNDMAIRNF,2025,1,RE1,S21,RE1,0.4886
RE1,WTRRUN,LNDMAIRNF,2026,1,RE1,S21,RE1,0.3908
RE1,WTRRUN,LNDMAIRNF,2027,1,RE1,S21,RE1,0.4331
RE1,WTRRUN,LNDMAIRNF,2028,1,RE1,S21,RE1,0.4829
RE1,WTRRUN,LNDMAIRNF,2029,1,RE1,S21,RE1,0.5327
RE1,WTRRUN,LNDMAIRNF,2030,1,RE1,S21,RE1,0.5833
RE1,WTRRUN,LNDMAIRNF,2031,1,RE1,S21,RE1,0.6229
RE1,WTRRUN,LNDMAIRNF,2032,1,RE1,S21,RE1,0.6626
RE1,WTRRUN,LNDMAIRNF,2033,1,RE1,S21,RE1,0.7022
RE1,WTRRUN,LNDMAIRNF,2034,1,RE1,S21,RE1,0.7419
RE1,WTRRUN,LNDMAIRNF,2035,1,RE1,S21,RE1,0.7825
RE1,CRPRIC,LNDRICIRR,2020,1,RE1,S21,RE1,0.1975
RE1,CRPRIC,LNDRICIRR,2021,1,RE1,S21,RE1,0.2289
RE1,CRPRIC,LNDRICIRR,2022,1,RE1,S21,RE1,0.2672
RE1,CRPRIC,LNDRICIRR,2023,1,RE1,S21,RE1,0.3057
RE1,CRPRIC,LNDRICIRR,2024,1,RE1,S21,RE1,0.3444
RE1,CRPRIC,LNDRICIRR,2025,1,RE1,S21,RE1,0.3834
RE1,CRPRIC,LNDRICIRR,2026,1,RE1,S21,RE1,0.4226
RE1,CRPRIC,LNDRICIRR,2027,1,RE1,S21,RE1,0.4617
RE1,CRPRIC,LNDRICIRR,2028,1,RE1,S21,RE1,0.5011
RE1,CRPRIC,LNDRICIRR,2029,1,RE1,S21,RE1,0.5411
RE1,CRPRIC,LNDRICIRR,2030,1,RE1,S21,RE1,0.5809
RE1,CRPRIC,LNDRICIRR,2031,1,RE1,S21,RE1,0.5925
RE1,CRPRIC,LNDRICIRR,2032,1,RE1,S21,RE1,0.6044
RE1,CRPRIC,LNDRICIRR,2033,1,RE1,S21,RE1,0.6167
RE1,CRPRIC,LNDRICIRR,2034,1,RE1,S21,RE1,0.6289
RE1,CRPRIC,LNDRICIRR,2035,1,RE1,S21,RE1,0.6415
RE1,WTREVT,LNDRICIRR,2020,1,RE1,S21,RE1,0.1365
RE1,WTREVT,LNDRICIRR,2021,1,RE1,S21,RE1,0.1582
RE1,WTREVT,LNDRICIRR,2022,1,RE1,S21,RE1,0.1847
RE1,WTREVT,LNDRICIRR,2023,1,RE1,S21,RE1,0.2113
RE1,WTREVT,LNDRICIRR,2024,1,RE1,S21,RE1,0.2381
RE1,WTREVT,LNDRICIRR,2025,1,RE1,S21,RE1,0.2651
RE1,WTREVT,LNDRICIRR,2026,1,RE1,S21,RE1,0.2921
RE1,WTREVT,LNDRICIRR,2027,1,RE1,S21,RE1,0.3191
RE1,WTREVT,LNDRICIRR,2028,1,RE1,S21,RE1,0.3464
RE1,WTREVT,LNDRICIRR,2029,1,RE1,S21,RE1,0.374
RE1,WTREVT,LNDRICIRR,2030,1,RE1,S21,RE1,0.4015
RE1,WTREVT,LNDRICIRR,2031,1,RE1,S21,RE1,0.4096
RE1,WTREVT,LNDRICIRR,2032,1,RE1,S21,RE1,0.4178
RE1,WTREVT,LNDRICIRR,2033,1,RE1,S21,RE1,0.4263
RE1,WTREVT,LNDRICIRR,2034,1,RE1,S21,RE1,0.4347
RE1,WTREVT,LNDRICIRR,2035,1,RE1,S21,RE1,0.4434
RE1,WTRGWT,LNDRICIRR,2020,1,RE1,S21,RE1,0.0164
RE1,WTRGWT,LNDRICIRR,2021,1,RE1,S21,RE1,0.019
RE1,WTRGWT,LNDRICIRR,2022,1,RE1,S21,RE1,0.0222
RE1,WTRGWT,LNDRICIRR,2023,1,RE1,S21,RE1,0.0254
RE1,WTRGWT,LNDRICIRR,2024,1,RE1,S21,RE1,0.0286
RE1,WTRGWT,LNDRICIRR,2025,1,RE1,S21,RE1,0.0318
RE1,WTRGWT,LNDRICIRR,2026,1,RE1,S21,RE1,0.0351
RE1,WTRGWT,LNDRICIRR,2027,1,RE1,S21,RE1,0.0383
RE1,WTRGWT,LNDRICIRR,2028,1,RE1,S21,RE1,0.0416
RE1,WTRGWT,LNDRICIRR,2029,1,RE1,S21,RE1,0.0449
RE1,WTRGWT,LNDRICIRR,2030,1,RE1,S21,RE1,0.0482
RE1,WTRGWT,LNDRICIRR,2031,1,RE1,S21,RE1,0.0491
RE1,WTRGWT,LNDRICIRR,2032,1,RE1,S21,RE1,0.0501
RE1,WTRGWT,LNDRICIRR,2033,1,RE1,S21,RE1,0.0512
RE1,WTRGWT,LNDRICIRR,2034,1,RE1,S21,RE1,0.0522
RE1,WTRGWT,LNDRICIRR,2035,1,RE1,S21,RE1,0.0532
RE1,WTRRUN,LNDRICIRR,2020,1,RE1,S21,RE1,0.1475
RE1,WTRRUN,LNDRICIRR,2021,1,RE1,S21,RE1,0.1709
RE1,WTRRUN,LNDRICIRR,2022,1,RE1,S21,RE1,0.1995
RE1,WTRRUN,LNDRICIRR,2023,1,RE1,S21,RE1,0.2282
RE1,WTRRUN,LNDRICIRR,2024,1,RE1,S21,RE1,0.2571
RE1,WTRRUN,LNDRICIRR,2025,1,RE1,S21,RE1,0.2863
RE1,WTRRUN,LNDRICIRR,2026,1,RE1,S21,RE1,0.3155
RE1,WTRRUN,LNDRICIRR,2027,1,RE1,S21,RE1,0.3447
RE1,WTRRUN,LNDRICIRR,2028,1,RE1,S21,RE1,0.3741
RE1,WTRRUN,LNDRICIRR,2029,1,RE1,S21,RE1,0.404
RE1,WTRRUN,LNDRICIRR,2030,1,RE1,S21,RE1,0.4337
RE1,WTRRUN,LNDRICIRR,2031,1,RE1,S21,RE1,0.4423
RE1,WTRRUN,LNDRICIRR,2032,1,RE1,S21,RE1,0.4512
RE1,WTRRUN,LNDRICIRR,2033,1,RE1,S21,RE1,0.4604
RE1,WTRRUN,LNDRICIRR,2034,1,RE1,S21,RE1,0.4695
RE1,WTRRUN,LNDRICIRR,2035,1,RE1,S21,RE1,0.4789
RE1,CRPRIC,LNDRICRNF,2020,1,RE1,S21,RE1,0.2654
RE1,CRPRIC,LNDRICRNF,2021,1,RE1,S21,RE1,0.2574
RE1,CRPRIC,LNDRICRNF,2022,1,RE1,S21,RE1,0.2286
RE1,CRPRIC,LNDRICRNF,2023,1,RE1,S21,RE1,0.2001
RE1,CRPRIC,LNDRICRNF,2024,1,RE1,S21,RE1,0.1716
RE1,CRPRIC,LNDRICRNF,2025,1,RE1,S21,RE1,0.1429
RE1,CRPRIC,LNDRICRNF,2026,1,RE1,S21,RE1,0.1143
RE1,CRPRIC,LNDRICRNF,2027,1,RE1,S21,RE1,0.0858
RE1,CRPRIC,LNDRICRNF,2028,1,RE1,S21,RE1,0.0573
RE1,CRPRIC,LNDRICRNF,2029,1,RE1,S21,RE1,0.0285
RE1,WTREVT,LNDRICRNF,2020,1,RE1,S21,RE1,0.2624
RE1,WTREVT,LNDRICRNF,2021,1,RE1,S21,RE1,0.2544
RE1,WTREVT,LNDRICRNF,2022,1,RE1,S21,RE1,0.226
RE1,WTREVT,LNDRICRNF,2023,1,RE1,S21,RE1,0.1978
RE1,WTREVT,LNDRICRNF,2024,1,RE1,S21,RE1,0.1696
RE1,WTREVT,LNDRICRNF,2025,1,RE1,S21,RE1,0.1412
RE1,WTREVT,LNDRICRNF,2026,1,RE1,S21,RE1,0.113
RE1,WTREVT,LNDRICRNF,2027,1,RE1,S21,RE1,0.0848
RE1,WTREVT,LNDRICRNF,2028,1,RE1,S21,RE1,0.0566
RE1,WTREVT,LNDRICRNF,2029,1,RE1,S21,RE1,0.0282
RE1,WTRGWT,LNDRICRNF,2020,1,RE1,S21,RE1,0.0262
RE1,WTRGWT,LNDRICRNF,2021,1,RE1,S21,RE1,0.0254
RE1,WTRGWT,LNDRICRNF,2022,1,RE1,S21,RE1,0.0226
RE1,WTRGWT,LNDRICRNF,2023,1,RE1,S21,RE1,0.0198
RE1,WTRGWT,LNDRICRNF,2024,1,RE1,S21,RE1,0.017
RE1,WTRGWT,LNDRICRNF,2025,1,RE1,S21,RE1,0.0141
RE1,WTRGWT,LNDRICRNF,2026,1,RE1,S21,RE1,0.0113
RE1,WTRGWT,LNDRICRNF,2027,1,RE1,S21,RE1,0.0085
RE1,WTRGWT,LNDRICRNF,2028,1,RE1,S21,RE1,0.0057
RE1,WTRGWT,LNDRICRNF,2029,1,RE1,S21,RE1,0.0028
RE1,WTRRUN,LNDRICRNF,2020,1,RE1,S21,RE1,0.2361
RE1,WTRRUN,LNDRICRNF,2021,1,RE1,S21,RE1,0.229
RE1,WTRRUN,LNDRICRNF,2022,1,RE1,S21,RE1,0.2034
RE1,WTRRUN,LNDRICRNF,2023,1,RE1,S21,RE1,0.178
RE1,WTRRUN,LNDRICRNF,2024,1,RE1,S21,RE1,0.1526
RE1,WTRRUN,LNDRICRNF,2025,1,RE1,S21,RE1,0.1271
RE1,WTRRUN,LNDRICRNF,2026,1,RE1,S21,RE1,0.1017
RE1,WTRRUN,LNDRICRNF,2027,1,RE1,S21,RE1,0.0763
RE1,WTRRUN,LNDRICRNF,2028,1,RE1,S21,RE1,0.0509
RE1,WTRRUN,LNDRICRNF,2029,1,RE1,S21,RE1,0.0254
RE1,LWAT,LNDWAT,2020,1,RE1,S21,RE1,8.3045
RE1,LWAT,LNDWAT,2021,1,RE1,S21,RE1,8.282
RE1,LWAT,LNDWAT,2022,1,RE1,S21,RE1,8.282
RE1,LWAT,LNDWAT,2023,1,RE1,S21,RE1,8.282
RE1,LWAT,LNDWAT,2024,1,RE1,S21,RE1,8.282
RE1,LWAT,LNDWAT,2025,1,RE1,S21,RE1,8.282
RE1,LWAT,LNDWAT,2026,1,RE1,S21,RE1,8.282
RE1,LWAT,LNDWAT,2027,1,RE1,S21,RE1,8.282
RE1,LWAT,LNDWAT,2028,1,RE1,S21,RE1,11.8849
RE1,LWAT,LNDWAT,2029,1,RE1,S21,RE1,20.1455
RE1,LWAT,LNDWAT,2030,1,RE1,S21,RE1,28.4381
RE1,LWAT,LNDWAT,2031,1,RE1,S21,RE1,28.3392
RE1,LWAT,LNDWAT,2032,1,RE1,S21,RE1,28.207
RE1,LWAT,LNDWAT,2033,1,RE1,S21,RE1,28.0744
RE1,LWAT,LNDWAT,2034,1,RE1,S21,RE1,27.975
RE1,LWAT,LNDWAT,2035,1,RE1,S21,RE1,27.8411
RE1,WTREVT,LNDWAT,2020,1,RE1,S21,RE1,3.3218
RE1,WTREVT,LNDWAT,2021,1,RE1,S21,RE1,3.3128
RE1,WTREVT,LNDWAT,2022,1,RE1,S21,RE1,3.3128
RE1,WTREVT,LNDWAT,2023,1,RE1,S21,RE1,3.3128
RE1,WTREVT,LNDWAT,2024,1,RE1,S21,RE1,3.3128
RE1,WTREVT,LNDWAT,2025,1,RE1,S21,RE1,3.3128
RE1,WTREVT,LNDWAT,2026,1,RE1,S21,RE1,3.3128
RE1,WTREVT,LNDWAT,2027,1,RE1,S21,RE1,3.3128
RE1,WTREVT,LNDWAT,2028,1,RE1,S21,RE1,4.7539
RE1,WTREVT,LNDWAT,2029,1,RE1,S21,RE1,8.0582
RE1,WTREVT,LNDWAT,2030,1,RE1,S21,RE1,11.3752
RE1,WTREVT,LNDWAT,2031,1,RE1,S21,RE1,11.3357
RE1,WTREVT,LNDWAT,2032,1,RE1,S21,RE1,11.2828
RE1,WTREVT,LNDWAT,2033,1,RE1,S21,RE1,11.2298
RE1,WTREVT,LNDWAT,2034,1,RE1,S21,RE1,11.19
RE1,WTREVT,LNDWAT,2035,1,RE1,S21,RE1,11.1364
RE1,WTRGWT,LNDWAT,2020,1,RE1,S21,RE1,0.6644
RE1,WTRGWT,LNDWAT,2021,1,RE1,S21,RE1,0.6626
RE1,WTRGWT,LNDWAT,2022,1,RE1,S21,RE1,0.6626
RE1,WTRGWT,LNDWAT,2023,1,RE1,S21,RE1,0.6626
RE1,WTRGWT,LNDWAT,2024,1,RE1,S21,RE1,0.6626
RE1,WTRGWT,LNDWAT,2025,1,RE1,S21,RE1,0.6626
RE1,WTRGWT,LNDWAT,2026,1,RE1,S21,RE1,0.6626
RE1,WTRGWT,LNDWAT,2027,1,RE1,S21,RE1,0.6626
RE1,WTRGWT,LNDWAT,2028,1,RE1,S21,RE1,0.9508
RE1,WTRGWT,LNDWAT,2029,1,RE1,S21,RE1,1.6116
RE1,WTRGWT,LNDWAT,2030,1,RE1,S21,RE1,2.275
RE1,WTRGWT,LNDWAT,2031,1,RE1,S21,RE1,2.2671
RE1,WTRGWT,LNDWAT,2032,1,RE1,S21,RE1,2.2566
RE1,WTRGWT,LNDWAT,2033,1,RE1,S21,RE1,2.246
RE1,WTRGWT,LNDWAT,2034,1,RE1,S21,RE1,2.238
RE1,WTRGWT,LNDWAT,2035,1,RE1,S21,RE1,2.2273
RE1,WTRRUN,LNDWAT,2020,1,RE1,S21,RE1,5.9793
RE1,WTRRUN,LNDWAT,2021,1,RE1,S21,RE1,5.963
RE1,WTRRUN,LNDWAT,2022,1,RE1,S21,RE1,5.963
RE1,WTRRUN,LNDWAT,2023,1,RE1,S21,RE1,5.963
RE1,WTRRUN,LNDWAT,2024,1,RE1,S21,RE1,5.963
RE1,WTRRUN,LNDWAT,2025,1,RE1,S21,RE1,5.963
RE1,WTRRUN,LNDWAT,2026,1,RE1,S21,RE1,5.963
RE1,WTRRUN,LNDWAT,2027,1,RE1,S21,RE1,5.963
RE1,WTRRUN,LNDWAT,2028,1,RE1,S21,RE1,8.5571
RE1,WTRRUN,LNDWAT,2029,1,RE1,S21,RE1,14.5048
RE1,WTRRUN,LNDWAT,2030,1,RE1,S21,RE1,20.4754
RE1,WTRRUN,LNDWAT,2031,1,RE1,S21,RE1,20.4042
RE1,WTRRUN,LNDWAT,2032,1,RE1,S21,RE1,20.309
RE1,WTRRUN,LNDWAT,2033,1,RE1,S21,RE1,20.2136
RE1,WTRRUN,LNDWAT,2034,1,RE1,S21,RE1,20.142
RE1,WTRRUN,LNDWAT,2035,1,RE1,S21,RE1,20.0456
RE1,COA,MINCOA,2020,1,RE1,S21,RE1,105.6296
RE1,COA,MINCOA,2021,1,RE1,S21,RE1,102.8599
RE1,COA,MINCOA,2022,1,RE1,S21,RE1,98.4658
RE1,COA,MINCOA,2023,1,RE1,S21,RE1,94.7521
RE1,COA,MINCOA,2024,1,RE1,S21,RE1,92.6374
RE1,COA,MINCOA,2025,1,RE1,S21,RE1,91.3741
RE1,COA,MINCOA,2026,1,RE1,S21,RE1,90.5169
RE1,COA,MINCOA,2027,1,RE1,S21,RE1,91.9876
RE1,COA,MINCOA,2028,1,RE1,S21,RE1,97.698
RE1,COA,MINCOA,2029,1,RE1,S21,RE1,98.9133
RE1,COA,MINCOA,2030,1,RE1,S21,RE1,62.5905
RE1,COA,MINCOA,2031,1,RE1,S21,RE1,62.6305
RE1,COA,MINCOA,2032,1,RE1,S21,RE1,60.8654
RE1,COA,MINCOA,2033,1,RE1,S21,RE1,62.095
RE1,COA,MINCOA,2034,1,RE1,S21,RE1,57.2927
RE1,COA,MINCOA,2035,1,RE1,S21,RE1,62.6305
RE1,GAS,MINGAS,2020,1,RE1,S21,RE1,38.8094
RE1,GAS,MINGAS,2021,1,RE1,S21,RE1,45.1438
RE1,GAS,MINGAS,2022,1,RE1,S21,RE1,53.7845
RE1,GAS,MINGAS,2023,1,RE1,S21,RE1,61.8829
RE1,GAS,MINGAS,2024,1,RE1,S21,RE1,68.1533
RE1,GAS,MINGAS,2025,1,RE1,S21,RE1,73.6827
RE1,GAS,MINGAS,2026,1,RE1,S21,RE1,79.2359
RE1,GAS,MINGAS,2027,1,RE1,S21,RE1,82.3052
RE1,GAS,MINGAS,2028,1,RE1,S21,RE1,79.3856
RE1,GAS,MINGAS,2029,1,RE1,S21,RE1,80.9771
RE1,GAS,MINGAS,2030,1,RE1,S21,RE1,104.3842
RE1,GAS,MINGAS,2031,1,RE1,S21,RE1,106.5225
RE1,GAS,MINGAS,2032,1,RE1,S21,RE1,106.5225
RE1,GAS,MINGAS,2033,1,RE1,S21,RE1,106.5225
RE1,GAS,MINGAS,2034,1,RE1,S21,RE1,106.5225
RE1,GAS,MINGAS,2035,1,RE1,S21,RE1,101.9798
RE1,ELC001,PWRCOA,2020,1,RE1,S21,RE1,35.2099
RE1,ELC001,PWRCOA,2021,1,RE1,S21,RE1,34.2866
RE1,ELC001,PWRCOA,2022,1,RE1,S21,RE1,32.8219
RE1,ELC001,PWRCOA,2023,1,RE1,S21,RE1,31.584
RE1,ELC001,PWRCOA,2024,1,RE1,S21,RE1,30.8792
RE1,ELC001,PWRCOA,2025,1,RE1,S21,RE1,30.4581
RE1,ELC001,PWRCOA,2026,1,RE1,S21,RE1,30.1723
RE1,ELC001,PWRCOA,2027,1,RE1,S21,RE1,30.6625
RE1,ELC001,PWRCOA,2028,1,RE1,S21,RE1,32.566
RE1,ELC001,PWRCOA,2029,1,RE1,S21,RE1,32.9711
RE1,ELC001,PWRCOA,2030,1,RE1,S21,RE1,20.8635
RE1,ELC001,PWRCOA,2031,1,RE1,S21,RE1,20.8768
RE1,ELC001,PWRCOA,2032,1,RE1,S21,RE1,20.2884
RE1,ELC001,PWRCOA,2033,1,RE1,S21,RE1,20.6983
RE1,ELC001,PWRCOA,2034,1,RE1,S21,RE1,19.0976
RE1,ELC001,PWRCOA,2035,1,RE1,S21,RE1,20.8768
RE1,ELC001,PWRGAS,2020,1,RE1,S21,RE1,19.4047
RE1,ELC001,PWRGAS,2021,1,RE1,S21,RE1,22.5719
RE1,ELC001,PWRGAS,2022,1,RE1,S21,RE1,26.8923
RE1,ELC001,PWRGAS,2023,1,RE1,S21,RE1,30.9414
RE1,ELC001,PWRGAS,2024,1,RE1,S21,RE1,34.0766
RE1,ELC001,PWRGAS,2025,1,RE1,S21,RE1,36.8414
RE1,ELC001,PWRGAS,2026,1,RE1,S21,RE1,39.618
RE1,ELC001,PWRGAS,2027,1,RE1,S21,RE1,41.1526
RE1,ELC001,PWRGAS,2028,1,RE1,S21,RE1,39.6928
RE1,ELC001,PWRGAS,2029,1,RE1,S21,RE1,40.4885
RE1,ELC001,PWRGAS,2030,1,RE1,S21,RE1,52.1921
RE1,ELC001,PWRGAS,2031,1,RE1,S21,RE1,53.2612
RE1,ELC001,PWRGAS,2032,1,RE1,S21,RE1,53.2612
RE1,ELC001,PWRGAS,2033,1,RE1,S21,RE1,53.2612
RE1,ELC001,PWRGAS,2034,1,RE1,S21,RE1,53.2612
RE1,ELC001,PWRGAS,2035,1,RE1,S21,RE1,50.9899
RE1,ELC001,PWRHYD,2020,1,RE1,S21,RE1,12.7183
RE1,ELC001,PWRHYD,2021,1,RE1,S21,RE1,12.729
RE1,ELC001,PWRHYD,2022,1,RE1,S21,RE1,12.7403
RE1,ELC001,PWRHYD,2023,1,RE1,S21,RE1,12.7526
RE1,ELC001,PWRHYD,2024,1,RE1,S21,RE1,12.7641
RE1,ELC001,PWRHYD,2025,1,RE1,S21,RE1,12.7782
RE1,ELC001,PWRHYD,2026,1,RE1,S21,RE1,12.7897
RE1,ELC001,PWRHYD,2027,1,RE1,S21,RE1,12.8002
RE1,ELC001,PWRHYD,2028,1,RE1,S21,RE1,13.3157
RE1,ELC001,PWRHYD,2029,1,RE1,S21,RE1,14.4844
RE1,ELC001,PWRHYD,2030,1,RE1,S21,RE1,15.6576
RE1,ELC001,PWRHYD,2031,1,RE1,S21,RE1,15.6544
RE1,ELC001,PWRHYD,2032,1,RE1,S21,RE1,15.6475
RE1,ELC001,PWRHYD,2033,1,RE1,S21,RE1,15.6407
RE1,ELC001,PWRHYD,2034,1,RE1,S21,RE1,15.6375
RE1,ELC001,PWRHYD,2035,1,RE1,S21,RE1,15.6306
RE1,ELC002,PWRSOL,2020,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2021,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2022,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2023,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2024,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2025,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2026,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2027,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2028,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2029,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2030,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2031,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2032,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2033,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2034,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRSOL,2035,1,RE1,S21,RE1,2.714
RE1,ELC002,PWRTRN,2020,1,RE1,S21,RE1,65.8136
RE1,ELC002,PWRTRN,2021,1,RE1,S21,RE1,70.9146
RE1,ELC002,PWRTRN,2022,1,RE1,S21,RE1,77.2618
RE1,ELC002,PWRTRN,2023,1,RE1,S21,RE1,84.0232
RE1,ELC002,PWRTRN,2024,1,RE1,S21,RE1,90.7725
RE1,ELC002,PWRTRN,2025,1,RE1,S21,RE1,97.941
RE1,ELC002,PWRTRN,2026,1,RE1,S21,RE1,105.9314
RE1,ELC002,PWRTRN,2027,1,RE1,S21,RE1,113.8732
RE1,ELC002,PWRTRN,2028,1,RE1,S21,RE1,122.2319
RE1,ELC002,PWRTRN,2029,1,RE1,S21,RE1,131.4159
RE1,ELC002,PWRTRN,2030,1,RE1,S21,RE1,141.0146
RE1,ELC002,PWRTRN,2031,1,RE1,S21,RE1,151.0258
RE1,ELC002,PWRTRN,2032,1,RE1,S21,RE1,161.8619
RE1,ELC002,PWRTRN,2033,1,RE1,S21,RE1,173.1169
RE1,ELC002,PWRTRN,2034,1,RE1,S21,RE1,185.1978
RE1,ELC002,PWRTRN,2035,1,RE1,S21,RE1,197.6994
RE1,ELC001,PWRWND,2020,1,RE1,S21,RE1,5.7933
RE1,ELC001,PWRWND,2021,1,RE1,S21,RE1,9.2065
RE1,ELC001,PWRWND,2022,1,RE1,S21,RE1,13.392
RE1,ELC001,PWRWND,2023,1,RE1,S21,RE1,18.0811
RE1,ELC001,PWRWND,2024,1,RE1,S21,RE1,23.1385
RE1,ELC001,PWRWND,2025,1,RE1,S21,RE1,28.7458
RE1,ELC001,PWRWND,2026,1,RE1,S21,RE1,35.1216
RE1,ELC001,PWRWND,2027,1,RE1,S21,RE1,41.9104
RE1,ELC001,PWRWND,2028,1,RE1,S21,RE1,50.2387
RE1,ELC001,PWRWND,2029,1,RE1,S21,RE1,58.0737
RE1,ELC001,PWRWND,2030,1,RE1,S21,RE1,67.9697
RE1,ELC001,PWRWND,2031,1,RE1,S21,RE1,78.014
RE1,ELC001,PWRWND,2032,1,RE1,S21,RE1,90.6493
RE1,ELC001,PWRWND,2033,1,RE1,S21,RE1,102.7518
RE1,ELC001,PWRWND,2034,1,RE1,S21,RE1,117.779
RE1,ELC001,PWRWND,2035,1,RE1,S21,RE1,132.1686
RE1,HYD,RSCHYD,2020,1,RE1,S21,RE1,12.7183
RE1,HYD,RSCHYD,2021,1,RE1,S21,RE1,12.7289
RE1,HYD,RSCHYD,2022,1,RE1,S21,RE1,12.7403
RE1,HYD,RSCHYD,2023,1,RE1,S21,RE1,12.7526
RE1,HYD,RSCHYD,2024,1,RE1,S21,RE1,12.7641
RE1,HYD,RSCHYD,2025,1,RE1,S21,RE1,12.7782
RE1,HYD,RSCHYD,2026,1,RE1,S21,RE1,12.7897
RE1,HYD,RSCHYD,2027,1,RE1,S21,RE1,12.8002
RE1,HYD,RSCHYD,2028,1,RE1,S21,RE1,13.3157
RE1,HYD,RSCHYD,2029,1,RE1,S21,RE1,14.4844
RE1,HYD,RSCHYD,2030,1,RE1,S21,RE1,15.6576
RE1,HYD,RSCHYD,2031,1,RE1,S21,RE1,15.6544
RE1,HYD,RSCHYD,2032,1,RE1,S21,RE1,15.6475
RE1,HYD,RSCHYD,2033,1,RE1,S21,RE1,15.6407
RE1,HYD,RSCHYD,2034,1,RE1,S21,RE1,15.6375
RE1,HYD,RSCHYD,2035,1,RE1,S21,RE1,15.6306
RE1,WTRSUR,RSCHYD,2020,1,RE1,S21,RE1,36.3381
RE1,WTRSUR,RSCHYD,2021,1,RE1,S21,RE1,36.3684
RE1,WTRSUR,RSCHYD,2022,1,RE1,S21,RE1,36.4009
RE1,WTRSUR,RSCHYD,2023,1,RE1,S21,RE1,36.436
RE1,WTRSUR,RSCHYD,2024,1,RE1,S21,RE1,36.4687
RE1,WTRSUR,RSCHYD,2025,1,RE1,S21,RE1,36.509
RE1,WTRSUR,RSCHYD,2026,1,RE1,S21,RE1,36.5419
RE1,WTRSUR,RSCHYD,2027,1,RE1,S21,RE1,36.5721
RE1,WTRSUR,RSCHYD,2028,1,RE1,S21,RE1,38.0449
RE1,WTRSUR,RSCHYD,2029,1,RE1,S21,RE1,41.3839
RE1,WTRSUR,RSCHYD,2030,1,RE1,S21,RE1,44.7361
RE1,WTRSUR,RSCHYD,2031,1,RE1,S21,RE1,44.7268
RE1,WTRSUR,RSCHYD,2032,1,RE1,S21,RE1,44.7072
RE1,WTRSUR,RSCHYD,2033,1,RE1,S21,RE1,44.6877
RE1,WTRSUR,RSCHYD,2034,1,RE1,S21,RE1,44.6785
RE1,WTRSUR,RSCHYD,2035,1,RE1,S21,RE1,44.659
RE1,LND,RSCLND,2020,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2021,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2022,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2023,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2024,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2025,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2026,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2027,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2028,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2029,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2030,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2031,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2032,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2033,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2034,1,RE1,S21,RE1,99.3
RE1,LND,RSCLND,2035,1,RE1,S21,RE1,99.3
RE1,WTRPRC,RSCPRC,2020,1,RE1,S21,RE1,119.16
RE1,WTRPRC,RSCPRC,2021,1,RE1,S21,RE1,119.16
RE1,WTRPRC,RSCPRC,2022,1,RE1,S21,RE1,119.16
RE1,WTRPRC,RSCPRC,2023,1,RE1,S21,RE1,119.16
