t,f,m,y,l,r,RateOfUseByTechnology
LNDRICRNF,LND,1,2033,S21,RE1,0.0
LNDRICRNF,LND,1,2034,S21,RE1,0.0
LNDRICRNF,LND,1,2035,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2020,S21,RE1,1.5853
LNDRICRNF,WTRPRC,1,2021,S21,RE1,1.5372
LNDRICRNF,WTRPRC,1,2022,S21,RE1,1.3656
LNDRICRNF,WTRPRC,1,2023,S21,RE1,1.1952
LNDRICRNF,WTRPRC,1,2024,S21,RE1,1.0248
LNDRICRNF,WTRPRC,1,2025,S21,RE1,0.8532
LNDRICRNF,WTRPRC,1,2026,S21,RE1,0.6828
LNDRICRNF,WTRPRC,1,2027,S21,RE1,0.5124
LNDRICRNF,WTRPRC,1,2028,S21,RE1,0.342
LNDRICRNF,WTRPRC,1,2029,S21,RE1,0.1704
LNDRICRNF,WTRPRC,1,2030,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2031,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2032,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2033,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2034,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2035,S21,RE1,0.0
LNDWAT,LND,1,2020,S21,RE1,25.0892
LNDWAT,LND,1,2021,S21,RE1,25.021
LNDWAT,LND,1,2022,S21,RE1,25.021
LNDWAT,LND,1,2023,S21,RE1,25.021
LNDWAT,LND,1,2024,S21,RE1,25.021
LNDWAT,LND,1,2025,S21,RE1,25.021
LNDWAT,LND,1,2026,S21,RE1,25.021
LNDWAT,LND,1,2027,S21,RE1,25.021
LNDWAT,LND,1,2028,S21,RE1,25.021
LNDWAT,LND,1,2029,S21,RE1,25.021
LNDWAT,LND,1,2030,S21,RE1,25.6338
LNDWAT,LND,1,2031,S21,RE1,25.3778
LNDWAT,LND,1,2032,S21,RE1,25.021
LNDWAT,LND,1,2033,S21,RE1,25.7441
LNDWAT,LND,1,2034,S21,RE1,26.2651
LNDWAT,LND,1,2035,S21,RE1,26.9945
LNDWAT,WTRPRC,1,2020,S21,RE1,30.107
LNDWAT,WTRPRC,1,2021,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2022,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2023,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2024,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2025,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2026,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2027,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2028,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2029,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2030,S21,RE1,30.7606
LNDWAT,WTRPRC,1,2031,S21,RE1,30.4534
LNDWAT,WTRPRC,1,2032,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2033,S21,RE1,30.8929
LNDWAT,WTRPRC,1,2034,S21,RE1,31.5181
LNDWAT,WTRPRC,1,2035,S21,RE1,32.3934
PWRCOA,COA,1,2020,S21,RE1,319.1229
PWRCOA,COA,1,2021,S21,RE1,310.755
PWRCOA,COA,1,2022,S21,RE1,297.4797
PWRCOA,COA,1,2023,S21,RE1,286.26
PWRCOA,COA,1,2024,S21,RE1,279.8715
PWRCOA,COA,1,2025,S21,RE1,276.0549
PWRCOA,COA,1,2026,S21,RE1,273.465
PWRCOA,COA,1,2027,S21,RE1,277.6296
PWRCOA,COA,1,2028,S21,RE1,297.567
PWRCOA,COA,1,2029,S21,RE1,308.3004
PWRCOA,COA,1,2030,S21,RE1,189.216
PWRCOA,COA,1,2031,S21,RE1,189.216
PWRCOA,COA,1,2032,S21,RE1,185.8527
PWRCOA,COA,1,2033,S21,RE1,189.216
PWRCOA,COA,1,2034,S21,RE1,174.4011
PWRCOA,COA,1,2035,S21,RE1,189.216
PWRCOA,PWRWAT,1,2020,S21,RE1,0.0277
PWRCOA,PWRWAT,1,2021,S21,RE1,0.0269
PWRCOA,PWRWAT,1,2022,S21,RE1,0.0258
PWRCOA,PWRWAT,1,2023,S21,RE1,0.0248
PWRCOA,PWRWAT,1,2024,S21,RE1,0.0243
PWRCOA,PWRWAT,1,2025,S21,RE1,0.0239
PWRCOA,PWRWAT,1,2026,S21,RE1,0.0237
PWRCOA,PWRWAT,1,2027,S21,RE1,0.0241
PWRCOA,PWRWAT,1,2028,S21,RE1,0.0258
PWRCOA,PWRWAT,1,2029,S21,RE1,0.0267
PWRCOA,PWRWAT,1,2030,S21,RE1,0.0164
PWRCOA,PWRWAT,1,2031,S21,RE1,0.0164
PWRCOA,PWRWAT,1,2032,S21,RE1,0.0161
PWRCOA,PWRWAT,1,2033,S21,RE1,0.0164
PWRCOA,PWRWAT,1,2034,S21,RE1,0.0151
PWRCOA,PWRWAT,1,2035,S21,RE1,0.0164
PWRGAS,GAS,1,2020,S21,RE1,117.249
PWRGAS,GAS,1,2021,S21,RE1,136.386
PWRGAS,GAS,1,2022,S21,RE1,162.491
PWRGAS,GAS,1,2023,S21,RE1,186.9572
PWRGAS,GAS,1,2024,S21,RE1,205.9012
PWRGAS,GAS,1,2025,S21,RE1,222.6064
PWRGAS,GAS,1,2026,S21,RE1,239.3834
PWRGAS,GAS,1,2027,S21,RE1,249.002
PWRGAS,GAS,1,2028,S21,RE1,240.0246
PWRGAS,GAS,1,2029,S21,RE1,243.6712
PWRGAS,GAS,1,2030,S21,RE1,324.055
PWRGAS,GAS,1,2031,S21,RE1,329.2172
PWRGAS,GAS,1,2032,S21,RE1,329.2172
PWRGAS,GAS,1,2033,S21,RE1,329.2172
PWRGAS,GAS,1,2034,S21,RE1,329.2172
PWRGAS,GAS,1,2035,S21,RE1,316.1178
PWRGAS,PWRWAT,1,2020,S21,RE1,0.0129
PWRGAS,PWRWAT,1,2021,S21,RE1,0.015
PWRGAS,PWRWAT,1,2022,S21,RE1,0.0179
PWRGAS,PWRWAT,1,2023,S21,RE1,0.0206
PWRGAS,PWRWAT,1,2024,S21,RE1,0.0226
PWRGAS,PWRWAT,1,2025,S21,RE1,0.0245
PWRGAS,PWRWAT,1,2026,S21,RE1,0.0263
PWRGAS,PWRWAT,1,2027,S21,RE1,0.0274
PWRGAS,PWRWAT,1,2028,S21,RE1,0.0264
PWRGAS,PWRWAT,1,2029,S21,RE1,0.0268
PWRGAS,PWRWAT,1,2030,S21,RE1,0.0356
PWRGAS,PWRWAT,1,2031,S21,RE1,0.0362
PWRGAS,PWRWAT,1,2032,S21,RE1,0.0362
PWRGAS,PWRWAT,1,2033,S21,RE1,0.0362
PWRGAS,PWRWAT,1,2034,S21,RE1,0.0362
PWRGAS,PWRWAT,1,2035,S21,RE1,0.0348
PWRHYD,HYD,1,2020,S21,RE1,38.424
PWRHYD,HYD,1,2021,S21,RE1,38.4561
PWRHYD,HYD,1,2022,S21,RE1,38.4904
PWRHYD,HYD,1,2023,S21,RE1,38.5275
PWRHYD,HYD,1,2024,S21,RE1,38.5621
PWRHYD,HYD,1,2025,S21,RE1,38.6047
PWRHYD,HYD,1,2026,S21,RE1,38.6395
PWRHYD,HYD,1,2027,S21,RE1,38.6778
PWRHYD,HYD,1,2028,S21,RE1,38.718
PWRHYD,HYD,1,2029,S21,RE1,38.7615
PWRHYD,HYD,1,2030,S21,RE1,38.8913
PWRHYD,HYD,1,2031,S21,RE1,38.8892
PWRHYD,HYD,1,2032,S21,RE1,38.8764
PWRHYD,HYD,1,2033,S21,RE1,39.0148
PWRHYD,HYD,1,2034,S21,RE1,39.1219
PWRHYD,HYD,1,2035,S21,RE1,39.2619
PWRSOL,SOL,1,2020,S21,RE1,8.1994
PWRSOL,SOL,1,2021,S21,RE1,8.1994
PWRSOL,SOL,1,2022,S21,RE1,8.1994
PWRSOL,SOL,1,2023,S21,RE1,8.1994
PWRSOL,SOL,1,2024,S21,RE1,8.1994
PWRSOL,SOL,1,2025,S21,RE1,8.1994
PWRSOL,SOL,1,2026,S21,RE1,8.1994
PWRSOL,SOL,1,2027,S21,RE1,8.1994
PWRSOL,SOL,1,2028,S21,RE1,8.1994
PWRSOL,SOL,1,2029,S21,RE1,8.1994
PWRSOL,SOL,1,2030,S21,RE1,8.1994
PWRSOL,SOL,1,2031,S21,RE1,8.1994
PWRSOL,SOL,1,2032,S21,RE1,8.1994
PWRSOL,SOL,1,2033,S21,RE1,8.1994
PWRSOL,SOL,1,2034,S21,RE1,8.1994
PWRSOL,SOL,1,2035,S21,RE1,8.1994
PWRTRN,ELC001,1,2020,S21,RE1,220.9252
PWRTRN,ELC001,1,2021,S21,RE1,238.0482
PWRTRN,ELC001,1,2022,S21,RE1,259.3548
PWRTRN,ELC001,1,2023,S21,RE1,282.0518
PWRTRN,ELC001,1,2024,S21,RE1,304.708
PWRTRN,ELC001,1,2025,S21,RE1,328.7713
PWRTRN,ELC001,1,2026,S21,RE1,355.5937
PWRTRN,ELC001,1,2027,S21,RE1,382.4319
PWRTRN,ELC001,1,2028,S21,RE1,410.68
PWRTRN,ELC001,1,2029,S21,RE1,441.6996
PWRTRN,ELC001,1,2030,S21,RE1,474.1111
PWRTRN,ELC001,1,2031,S21,RE1,507.7669
PWRTRN,ELC001,1,2032,S21,RE1,544.1933
PWRTRN,ELC001,1,2033,S21,RE1,582.0249
PWRTRN,ELC001,1,2034,S21,RE1,622.629
PWRTRN,ELC001,1,2035,S21,RE1,664.6465
PWRWND,WND,1,2020,S21,RE1,17.5025
PWRWND,WND,1,2021,S21,RE1,27.8141
PWRWND,WND,1,2022,S21,RE1,40.4591
PWRWND,WND,1,2023,S21,RE1,54.6257
PWRWND,WND,1,2024,S21,RE1,69.9048
PWRWND,WND,1,2025,S21,RE1,86.8452
PWRWND,WND,1,2026,S21,RE1,106.1076
PWRWND,WND,1,2027,S21,RE1,126.7098
PWRWND,WND,1,2028,S21,RE1,152.7608
PWRWND,WND,1,2029,S21,RE1,178.3357
PWRWND,WND,1,2030,S21,RE1,210.1204
PWRWND,WND,1,2031,S21,RE1,241.1972
PWRWND,WND,1,2032,S21,RE1,278.7575
PWRWND,WND,1,2033,S21,RE1,315.3295
PWRWND,WND,1,2034,S21,RE1,360.7649
PWRWND,WND,1,2035,S21,RE1,404.2537
RSCHYD,WTRRUN,1,2020,S21,RE1,109.7829
RSCHYD,WTRRUN,1,2021,S21,RE1,109.8744
RSCHYD,WTRRUN,1,2022,S21,RE1,109.9724
RSCHYD,WTRRUN,1,2023,S21,RE1,110.0786
RSCHYD,WTRRUN,1,2024,S21,RE1,110.1774
RSCHYD,WTRRUN,1,2025,S21,RE1,110.2992
RSCHYD,WTRRUN,1,2026,S21,RE1,110.3985
RSCHYD,WTRRUN,1,2027,S21,RE1,110.508
RSCHYD,WTRRUN,1,2028,S21,RE1,110.6229
RSCHYD,WTRRUN,1,2029,S21,RE1,110.7472
RSCHYD,WTRRUN,1,2030,S21,RE1,111.1179
RSCHYD,WTRRUN,1,2031,S21,RE1,111.112
RSCHYD,WTRRUN,1,2032,S21,RE1,111.0753
RSCHYD,WTRRUN,1,2033,S21,RE1,111.471
RSCHYD,WTRRUN,1,2034,S21,RE1,111.7768
RSCHYD,WTRRUN,1,2035,S21,RE1,112.1767
UPSWTRSUR,WTRRUN,1,2020,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2021,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2022,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2023,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2024,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2025,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2026,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2027,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2028,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2029,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2030,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2031,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2032,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2033,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2034,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2035,S21,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2020,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2021,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2022,S22,RE1,0.1794
DEMAGRGWTWAT,ELC002,1,2023,S22,RE1,0.378
DEMAGRGWTWAT,ELC002,1,2024,S22,RE1,0.324
DEMAGRGWTWAT,ELC002,1,2025,S22,RE1,0.27
DEMAGRGWTWAT,ELC002,1,2026,S22,RE1,0.216
DEMAGRGWTWAT,ELC002,1,2027,S22,RE1,0.162
DEMAGRGWTWAT,ELC002,1,2028,S22,RE1,0.108
DEMAGRGWTWAT,ELC002,1,2029,S22,RE1,0.054
DEMAGRGWTWAT,ELC002,1,2030,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2031,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2032,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2033,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2034,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2035,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2020,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2021,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2022,S22,RE1,0.1661
DEMAGRGWTWAT,WTRGWT,1,2023,S22,RE1,0.35
DEMAGRGWTWAT,WTRGWT,1,2024,S22,RE1,0.3
DEMAGRGWTWAT,WTRGWT,1,2025,S22,RE1,0.25
DEMAGRGWTWAT,WTRGWT,1,2026,S22,RE1,0.2
DEMAGRGWTWAT,WTRGWT,1,2027,S22,RE1,0.15
DEMAGRGWTWAT,WTRGWT,1,2028,S22,RE1,0.1
DEMAGRGWTWAT,WTRGWT,1,2029,S22,RE1,0.05
DEMAGRGWTWAT,WTRGWT,1,2030,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2031,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2032,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2033,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2034,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2035,S22,RE1,0.0
DEMAGRSURWAT,ELC002,1,2020,S22,RE1,0.4293
DEMAGRSURWAT,ELC002,1,2021,S22,RE1,0.6243
DEMAGRSURWAT,ELC002,1,2022,S22,RE1,0.688
DEMAGRSURWAT,ELC002,1,2023,S22,RE1,0.7357
DEMAGRSURWAT,ELC002,1,2024,S22,RE1,0.986
DEMAGRSURWAT,ELC002,1,2025,S22,RE1,1.2454
DEMAGRSURWAT,ELC002,1,2026,S22,RE1,1.4961
DEMAGRSURWAT,ELC002,1,2027,S22,RE1,1.7477
DEMAGRSURWAT,ELC002,1,2028,S22,RE1,2.0085
DEMAGRSURWAT,ELC002,1,2029,S22,RE1,2.2702
DEMAGRSURWAT,ELC002,1,2030,S22,RE1,2.5324
DEMAGRSURWAT,ELC002,1,2031,S22,RE1,2.5957
DEMAGRSURWAT,ELC002,1,2032,S22,RE1,2.6597
DEMAGRSURWAT,ELC002,1,2033,S22,RE1,2.7241
DEMAGRSURWAT,ELC002,1,2034,S22,RE1,2.7886
DEMAGRSURWAT,ELC002,1,2035,S22,RE1,2.8543
DEMAGRSURWAT,WTRSUR,1,2020,S22,RE1,0.4992
DEMAGRSURWAT,WTRSUR,1,2021,S22,RE1,0.7259
DEMAGRSURWAT,WTRSUR,1,2022,S22,RE1,0.8
DEMAGRSURWAT,WTRSUR,1,2023,S22,RE1,0.8555
DEMAGRSURWAT,WTRSUR,1,2024,S22,RE1,1.1465
DEMAGRSURWAT,WTRSUR,1,2025,S22,RE1,1.4481
DEMAGRSURWAT,WTRSUR,1,2026,S22,RE1,1.7397
DEMAGRSURWAT,WTRSUR,1,2027,S22,RE1,2.0322
DEMAGRSURWAT,WTRSUR,1,2028,S22,RE1,2.3355
DEMAGRSURWAT,WTRSUR,1,2029,S22,RE1,2.6398
DEMAGRSURWAT,WTRSUR,1,2030,S22,RE1,2.9446
DEMAGRSURWAT,WTRSUR,1,2031,S22,RE1,3.0183
DEMAGRSURWAT,WTRSUR,1,2032,S22,RE1,3.0927
DEMAGRSURWAT,WTRSUR,1,2033,S22,RE1,3.1676
DEMAGRSURWAT,WTRSUR,1,2034,S22,RE1,3.2425
DEMAGRSURWAT,WTRSUR,1,2035,S22,RE1,3.319
DEMPUBGWTWAT,ELC002,1,2020,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2021,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2022,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2023,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2024,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2025,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2026,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2027,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2028,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2029,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2030,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2031,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2032,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2033,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2034,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2035,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2020,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2021,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2022,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2023,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2024,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2025,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2026,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2027,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2028,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2029,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2030,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2031,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2032,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2033,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2034,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2035,S22,RE1,0.0
DEMPUBSURWAT,ELC002,1,2020,S22,RE1,1.2278
DEMPUBSURWAT,ELC002,1,2021,S22,RE1,1.3147
DEMPUBSURWAT,ELC002,1,2022,S22,RE1,1.4063
DEMPUBSURWAT,ELC002,1,2023,S22,RE1,1.5005
DEMPUBSURWAT,ELC002,1,2024,S22,RE1,1.5984
DEMPUBSURWAT,ELC002,1,2025,S22,RE1,1.7013
DEMPUBSURWAT,ELC002,1,2026,S22,RE1,1.8079
DEMPUBSURWAT,ELC002,1,2027,S22,RE1,1.9182
DEMPUBSURWAT,ELC002,1,2028,S22,RE1,2.0346
DEMPUBSURWAT,ELC002,1,2029,S22,RE1,2.1548
DEMPUBSURWAT,ELC002,1,2030,S22,RE1,2.2811
DEMPUBSURWAT,ELC002,1,2031,S22,RE1,2.4125
DEMPUBSURWAT,ELC002,1,2032,S22,RE1,2.5487
DEMPUBSURWAT,ELC002,1,2033,S22,RE1,2.6914
DEMPUBSURWAT,ELC002,1,2034,S22,RE1,2.84
DEMPUBSURWAT,ELC002,1,2035,S22,RE1,2.9962
DEMPUBSURWAT,WTRSUR,1,2020,S22,RE1,0.4354
DEMPUBSURWAT,WTRSUR,1,2021,S22,RE1,0.4662
DEMPUBSURWAT,WTRSUR,1,2022,S22,RE1,0.4987
DEMPUBSURWAT,WTRSUR,1,2023,S22,RE1,0.5321
DEMPUBSURWAT,WTRSUR,1,2024,S22,RE1,0.5668
DEMPUBSURWAT,WTRSUR,1,2025,S22,RE1,0.6033
DEMPUBSURWAT,WTRSUR,1,2026,S22,RE1,0.6411
DEMPUBSURWAT,WTRSUR,1,2027,S22,RE1,0.6802
DEMPUBSURWAT,WTRSUR,1,2028,S22,RE1,0.7215
DEMPUBSURWAT,WTRSUR,1,2029,S22,RE1,0.7641
DEMPUBSURWAT,WTRSUR,1,2030,S22,RE1,0.8089
DEMPUBSURWAT,WTRSUR,1,2031,S22,RE1,0.8555
DEMPUBSURWAT,WTRSUR,1,2032,S22,RE1,0.9038
DEMPUBSURWAT,WTRSUR,1,2033,S22,RE1,0.9544
DEMPUBSURWAT,WTRSUR,1,2034,S22,RE1,1.0071
DEMPUBSURWAT,WTRSUR,1,2035,S22,RE1,1.0625
DEMPWRSURWAT,ELC002,1,2020,S22,RE1,0.1184
DEMPWRSURWAT,ELC002,1,2021,S22,RE1,0.1204
DEMPWRSURWAT,ELC002,1,2022,S22,RE1,0.123
DEMPWRSURWAT,ELC002,1,2023,S22,RE1,0.1252
DEMPWRSURWAT,ELC002,1,2024,S22,RE1,0.1266
DEMPWRSURWAT,ELC002,1,2025,S22,RE1,0.1275
DEMPWRSURWAT,ELC002,1,2026,S22,RE1,0.128
DEMPWRSURWAT,ELC002,1,2027,S22,RE1,0.1275
DEMPWRSURWAT,ELC002,1,2028,S22,RE1,0.123
DEMPWRSURWAT,ELC002,1,2029,S22,RE1,0.1207
DEMPWRSURWAT,ELC002,1,2030,S22,RE1,0.1052
DEMPWRSURWAT,ELC002,1,2031,S22,RE1,0.1029
DEMPWRSURWAT,ELC002,1,2032,S22,RE1,0.0832
DEMPWRSURWAT,ELC002,1,2033,S22,RE1,0.0767
DEMPWRSURWAT,ELC002,1,2034,S22,RE1,0.0694
DEMPWRSURWAT,ELC002,1,2035,S22,RE1,0.0601
DEMPWRSURWAT,WTRSUR,1,2020,S22,RE1,0.042
DEMPWRSURWAT,WTRSUR,1,2021,S22,RE1,0.0427
DEMPWRSURWAT,WTRSUR,1,2022,S22,RE1,0.0436
DEMPWRSURWAT,WTRSUR,1,2023,S22,RE1,0.0444
DEMPWRSURWAT,WTRSUR,1,2024,S22,RE1,0.0449
DEMPWRSURWAT,WTRSUR,1,2025,S22,RE1,0.0452
DEMPWRSURWAT,WTRSUR,1,2026,S22,RE1,0.0454
DEMPWRSURWAT,WTRSUR,1,2027,S22,RE1,0.0452
DEMPWRSURWAT,WTRSUR,1,2028,S22,RE1,0.0436
DEMPWRSURWAT,WTRSUR,1,2029,S22,RE1,0.0428
DEMPWRSURWAT,WTRSUR,1,2030,S22,RE1,0.0373
DEMPWRSURWAT,WTRSUR,1,2031,S22,RE1,0.0365
DEMPWRSURWAT,WTRSUR,1,2032,S22,RE1,0.0295
DEMPWRSURWAT,WTRSUR,1,2033,S22,RE1,0.0272
DEMPWRSURWAT,WTRSUR,1,2034,S22,RE1,0.0246
DEMPWRSURWAT,WTRSUR,1,2035,S22,RE1,0.0213
DEMTRABIO,CRPMAI,1,2020,S22,RE1,1.1848
DEMTRABIO,CRPMAI,1,2021,S22,RE1,1.2204
DEMTRABIO,CRPMAI,1,2022,S22,RE1,1.2559
DEMTRABIO,CRPMAI,1,2023,S22,RE1,1.2915
DEMTRABIO,CRPMAI,1,2024,S22,RE1,1.327
DEMTRABIO,CRPMAI,1,2025,S22,RE1,1.3744
DEMTRABIO,CRPMAI,1,2026,S22,RE1,1.41
DEMTRABIO,CRPMAI,1,2027,S22,RE1,1.4455
DEMTRABIO,CRPMAI,1,2028,S22,RE1,1.4929
DEMTRABIO,CRPMAI,1,2029,S22,RE1,1.5403
DEMTRABIO,CRPMAI,1,2030,S22,RE1,1.5877
DEMTRABIO,CRPMAI,1,2031,S22,RE1,1.6351
DEMTRABIO,CRPMAI,1,2032,S22,RE1,1.6825
DEMTRABIO,CRPMAI,1,2033,S22,RE1,1.7299
DEMTRABIO,CRPMAI,1,2034,S22,RE1,1.7773
DEMTRABIO,CRPMAI,1,2035,S22,RE1,1.8246
LNDBLT,LND,1,2020,S22,RE1,15.0
LNDBLT,LND,1,2021,S22,RE1,15.2
LNDBLT,LND,1,2022,S22,RE1,15.3
LNDBLT,LND,1,2023,S22,RE1,15.5
LNDBLT,LND,1,2024,S22,RE1,15.6
LNDBLT,LND,1,2025,S22,RE1,15.8
LNDBLT,LND,1,2026,S22,RE1,15.9
LNDBLT,LND,1,2027,S22,RE1,16.1
LNDBLT,LND,1,2028,S22,RE1,16.2
LNDBLT,LND,1,2029,S22,RE1,16.4
LNDBLT,LND,1,2030,S22,RE1,16.6
LNDBLT,LND,1,2031,S22,RE1,16.7
LNDBLT,LND,1,2032,S22,RE1,16.9
LNDBLT,LND,1,2033,S22,RE1,17.1
LNDBLT,LND,1,2034,S22,RE1,17.2
LNDBLT,LND,1,2035,S22,RE1,17.4
LNDBLT,WTRPRC,1,2020,S22,RE1,18.0
LNDBLT,WTRPRC,1,2021,S22,RE1,18.24
LNDBLT,WTRPRC,1,2022,S22,RE1,18.36
LNDBLT,WTRPRC,1,2023,S22,RE1,18.6
LNDBLT,WTRPRC,1,2024,S22,RE1,18.72
LNDBLT,WTRPRC,1,2025,S22,RE1,18.96
LNDBLT,WTRPRC,1,2026,S22,RE1,19.08
LNDBLT,WTRPRC,1,2027,S22,RE1,19.32
LNDBLT,WTRPRC,1,2028,S22,RE1,19.44
LNDBLT,WTRPRC,1,2029,S22,RE1,19.68
LNDBLT,WTRPRC,1,2030,S22,RE1,19.92
LNDBLT,WTRPRC,1,2031,S22,RE1,20.04
LNDBLT,WTRPRC,1,2032,S22,RE1,20.28
LNDBLT,WTRPRC,1,2033,S22,RE1,20.52
LNDBLT,WTRPRC,1,2034,S22,RE1,20.64
LNDBLT,WTRPRC,1,2035,S22,RE1,20.88
LNDFOR,LND,1,2020,S22,RE1,253.6
LNDFOR,LND,1,2021,S22,RE1,253.4329
LNDFOR,LND,1,2022,S22,RE1,253.3788
LNDFOR,LND,1,2023,S22,RE1,253.2256
LNDFOR,LND,1,2024,S22,RE1,253.1693
LNDFOR,LND,1,2025,S22,RE1,252.9897
LNDFOR,LND,1,2026,S22,RE1,252.9324
LNDFOR,LND,1,2027,S22,RE1,252.773
LNDFOR,LND,1,2028,S22,RE1,252.6889
LNDFOR,LND,1,2029,S22,RE1,252.5043
LNDFOR,LND,1,2030,S22,RE1,251.7042
LNDFOR,LND,1,2031,S22,RE1,251.7042
LNDFOR,LND,1,2032,S22,RE1,251.7042
LNDFOR,LND,1,2033,S22,RE1,251.7042
LNDFOR,LND,1,2034,S22,RE1,251.7042
LNDFOR,LND,1,2035,S22,RE1,251.7042
LNDFOR,WTRPRC,1,2020,S22,RE1,304.32
LNDFOR,WTRPRC,1,2021,S22,RE1,304.1195
LNDFOR,WTRPRC,1,2022,S22,RE1,304.0546
LNDFOR,WTRPRC,1,2023,S22,RE1,303.8707
LNDFOR,WTRPRC,1,2024,S22,RE1,303.8032
LNDFOR,WTRPRC,1,2025,S22,RE1,303.5876
LNDFOR,WTRPRC,1,2026,S22,RE1,303.5189
LNDFOR,WTRPRC,1,2027,S22,RE1,303.3276
LNDFOR,WTRPRC,1,2028,S22,RE1,303.2267
LNDFOR,WTRPRC,1,2029,S22,RE1,303.0052
LNDFOR,WTRPRC,1,2030,S22,RE1,302.045
