r,t,y,NewCapacity
RE1,LNDMAIIRR,2023,0.4321
RE1,LNDMAIIRR,2024,0.4343
RE1,LNDMAIIRR,2025,0.4581
RE1,LNDMAIIRR,2026,0.4333
RE1,LNDRICIRR,2020,0.019
RE1,LNDRICIRR,2021,0.1403
RE1,LNDRICIRR,2022,0.1597
RE1,LNDRICIRR,2023,0.1601
RE1,LNDRICIRR,2024,0.161
RE1,LNDRICIRR,2025,0.1616
RE1,LNDRICIRR,2026,0.1629
RE1,LNDRICIRR,2027,0.1619
RE1,LNDRICIRR,2028,0.1629
RE1,LNDRICIRR,2029,0.1643
RE1,LNDRICIRR,2030,0.1638
RE1,LNDRICIRR,2031,0.0323
RE1,LNDRICIRR,2032,0.0332
RE1,LNDRICIRR,2033,0.0341
RE1,LNDRICIRR,2034,0.0341
RE1,LNDRICIRR,2035,0.054
RE1,LNDFOR,2021,25.2329
RE1,LNDFOR,2022,25.246
RE1,LNDFOR,2023,25.2468
RE1,LNDFOR,2024,25.2437
RE1,LNDFOR,2025,25.2203
RE1,LNDFOR,2026,25.3428
RE1,LNDFOR,2027,24.9899
RE1,LNDFOR,2028,14.2721
RE1,LNDBLT,2021,1.7
RE1,LNDBLT,2022,1.6
RE1,LNDBLT,2023,1.7
RE1,LNDBLT,2024,1.6
RE1,LNDBLT,2025,1.7
RE1,LNDBLT,2026,1.6
RE1,LNDBLT,2027,1.7
RE1,LNDBLT,2028,1.6
RE1,LNDBLT,2029,1.7
RE1,LNDBLT,2030,1.7
RE1,LNDBLT,2031,0.1
RE1,LNDBLT,2032,0.2
RE1,LNDBLT,2033,0.2
RE1,LNDBLT,2034,0.1
RE1,LNDBLT,2035,0.2
RE1,LNDWAT,2020,25.0892
RE1,LNDWAT,2021,25.021
RE1,LNDWAT,2022,25.021
RE1,LNDWAT,2023,25.021
RE1,LNDWAT,2024,25.021
RE1,LNDWAT,2025,25.021
RE1,LNDWAT,2026,25.021
RE1,LNDWAT,2027,25.021
RE1,LNDWAT,2028,35.9059
RE1,LNDWAT,2029,60.8625
RE1,LNDWAT,2030,85.9156
RE1,LNDWAT,2031,85.617
RE1,LNDWAT,2032,85.2174
RE1,LNDWAT,2033,84.817
RE1,LNDWAT,2034,84.5165
RE1,LNDWAT,2035,84.112
RE1,RSCPRC,2020,3185.8407
RE1,RSCPRC,2021,3185.8407
RE1,RSCPRC,2022,3185.8407
RE1,RSCPRC,2023,3185.8407
RE1,RSCPRC,2024,3185.8407
RE1,RSCPRC,2025,3185.8407
RE1,RSCPRC,2026,3185.8407
RE1,RSCPRC,2027,3185.8407
RE1,RSCPRC,2028,2804.5388
RE1,RSCPRC,2029,2539.5137
RE1,RSCPRC,2030,2388.4703
RE1,RSCPRC,2031,2388.8847
RE1,RSCPRC,2032,2389.7551
RE1,RSCPRC,2033,2390.6243
RE1,RSCPRC,2034,2391.0363
RE1,RSCPRC,2035,2391.9063
RE1,RSCHYD,2020,109.7829
RE1,RSCHYD,2021,109.8744
RE1,RSCHYD,2022,109.9724
RE1,RSCHYD,2023,110.0786
RE1,RSCHYD,2024,110.1774
RE1,RSCHYD,2025,110.2992
RE1,RSCHYD,2026,110.3985
RE1,RSCHYD,2027,110.4897
RE1,RSCHYD,2028,114.9392
RE1,RSCHYD,2029,125.0269
RE1,RSCHYD,2030,135.1543
RE1,RSCHYD,2031,135.1262
RE1,RSCHYD,2032,135.0672
RE1,RSCHYD,2033,135.0082
RE1,RSCHYD,2034,134.9803
RE1,RSCHYD,2035,134.9213
RE1,RSCSOL,2020,12.299
RE1,RSCSOL,2021,12.299
RE1,RSCSOL,2022,12.299
RE1,RSCSOL,2023,12.299
RE1,RSCSOL,2024,12.299
RE1,RSCSOL,2025,12.299
RE1,RSCSOL,2026,12.299
RE1,RSCSOL,2027,12.299
RE1,RSCSOL,2028,12.299
RE1,RSCSOL,2029,12.299
RE1,RSCSOL,2030,12.299
RE1,RSCSOL,2031,12.299
RE1,RSCSOL,2032,12.299
RE1,RSCSOL,2033,12.299
RE1,RSCSOL,2034,12.299
RE1,RSCSOL,2035,12.299
RE1,RSCWND,2020,19.3946
RE1,RSCWND,2021,30.8211
RE1,RSCWND,2022,44.833
RE1,RSCWND,2023,60.5312
RE1,RSCWND,2024,77.4621
RE1,RSCWND,2025,96.2338
RE1,RSCWND,2026,117.5787
RE1,RSCWND,2027,140.3058
RE1,RSCWND,2028,168.1871
RE1,RSCWND,2029,194.4167
RE1,RSCWND,2030,227.5461
RE1,RSCWND,2031,261.1718
RE1,RSCWND,2032,303.472
RE1,RSCWND,2033,343.9882
RE1,RSCWND,2034,394.2957
RE1,RSCWND,2035,442.4685
RE1,PWRWND,2021,0.8837
RE1,PWRWND,2022,1.0837
RE1,PWRWND,2023,1.2141
RE1,PWRWND,2024,1.3095
RE1,PWRWND,2025,1.4518
RE1,PWRWND,2026,1.6508
RE1,PWRWND,2027,1.7577
RE1,PWRWND,2028,2.1564
RE1,PWRWND,2029,2.0286
RE1,PWRWND,2030,2.5623
RE1,PWRWND,2031,2.6006
RE1,PWRWND,2032,3.2715
RE1,PWRWND,2033,3.1336
RE1,PWRWND,2034,3.8908
RE1,PWRWND,2035,3.7257
RE1,DEMAGRDSL,2020,2.0597
RE1,DEMAGRDSL,2021,2.1353
RE1,DEMAGRDSL,2022,2.2212
RE1,DEMAGRDSL,2023,2.3064
RE1,DEMAGRDSL,2024,2.3932
RE1,DEMAGRDSL,2025,2.4916
RE1,DEMAGRDSL,2026,2.5788
RE1,DEMAGRDSL,2027,2.6259
RE1,DEMAGRDSL,2028,2.6828
RE1,DEMAGRDSL,2029,2.7401
RE1,DEMAGRDSL,2030,2.7984
RE1,DEMAGRDSL,2031,2.8631
RE1,DEMAGRDSL,2032,2.9282
RE1,DEMAGRDSL,2033,2.9939
RE1,DEMAGRDSL,2034,3.0595
RE1,DEMAGRDSL,2035,3.1263
RE1,DEMAGRSURWAT,2023,0.1555
RE1,DEMAGRSURWAT,2024,0.391
RE1,DEMAGRSURWAT,2025,0.4015
RE1,DEMAGRSURWAT,2026,0.3916
RE1,DEMAGRSURWAT,2027,0.2055
RE1,DEMAGRSURWAT,2028,0.2061
RE1,DEMAGRSURWAT,2029,0.207
RE1,DEMAGRSURWAT,2030,0.2066
RE1,DEMAGRSURWAT,2031,0.0207
RE1,DEMAGRSURWAT,2032,0.0213
RE1,DEMAGRSURWAT,2033,0.0219
RE1,DEMAGRSURWAT,2034,0.0219
RE1,DEMAGRSURWAT,2035,0.0222
RE1,DEMPWRSURWAT,2020,0.0007
RE1,DEMPWRSURWAT,2021,0.0017
RE1,DEMPWRSURWAT,2022,0.0022
RE1,DEMPWRSURWAT,2023,0.0021
RE1,DEMPWRSURWAT,2024,0.0019
RE1,DEMPWRSURWAT,2025,0.0019
RE1,DEMPWRSURWAT,2026,0.002
RE1,DEMPWRSURWAT,2027,0.0018
RE1,DEMPWRSURWAT,2028,0.0007
RE1,DEMPWRSURWAT,2029,0.0011
RE1,DEMPUBSURWAT,2021,0.103
RE1,DEMPUBSURWAT,2022,0.123
RE1,DEMPUBSURWAT,2023,0.1263
RE1,DEMPUBSURWAT,2024,0.1313
RE1,DEMPUBSURWAT,2025,0.1379
RE1,DEMPUBSURWAT,2026,0.1429
RE1,DEMPUBSURWAT,2027,0.1479
RE1,DEMPUBSURWAT,2028,0.1562
RE1,DEMPUBSURWAT,2029,0.1612
RE1,DEMPUBSURWAT,2030,0.1695
RE1,DEMPUBSURWAT,2031,0.1761
RE1,DEMPUBSURWAT,2032,0.1828
RE1,DEMPUBSURWAT,2033,0.1911
RE1,DEMPUBSURWAT,2034,0.1994
RE1,DEMPUBSURWAT,2035,0.2094
RE1,DEMTRABIO,2020,1.1848
RE1,DEMTRABIO,2021,1.2204
RE1,DEMTRABIO,2022,1.2559
RE1,DEMTRABIO,2023,1.2915
RE1,DEMTRABIO,2024,1.327
RE1,DEMTRABIO,2025,1.3744
RE1,DEMTRABIO,2026,1.41
RE1,DEMTRABIO,2027,1.4455
RE1,DEMTRABIO,2028,1.4929
RE1,DEMTRABIO,2029,1.5403
RE1,DEMTRABIO,2030,1.5877
RE1,DEMTRABIO,2031,1.6351
RE1,DEMTRABIO,2032,1.6825
RE1,DEMTRABIO,2033,1.7299
RE1,DEMTRABIO,2034,1.7773
RE1,DEMTRABIO,2035,1.8246
