t,f,m,y,l,r,ProductionByTechnology
LNDRICIRR,WTRRUN,1,2028,S11,RE1,0.3798
LNDRICIRR,WTRRUN,1,2029,S11,RE1,0.4101
LNDRICIRR,WTRRUN,1,2030,S11,RE1,0.4402
LNDRICIRR,WTRRUN,1,2031,S11,RE1,0.449
LNDRICIRR,WTRRUN,1,2032,S11,RE1,0.458
LNDRICIRR,WTRRUN,1,2033,S11,RE1,0.4673
LNDRICIRR,WTRRUN,1,2034,S11,RE1,0.4766
LNDRICIRR,WTRRUN,1,2035,S11,RE1,0.4861
LNDRICRNF,CRPRIC,1,2020,S11,RE1,0.2902
LNDRICRNF,CRPRIC,1,2021,S11,RE1,0.2613
LNDRICRNF,CRPRIC,1,2022,S11,RE1,0.2321
LNDRICRNF,CRPRIC,1,2023,S11,RE1,0.2031
LNDRICRNF,CRPRIC,1,2024,S11,RE1,0.1742
LNDRICRNF,CRPRIC,1,2025,S11,RE1,0.145
LNDRICRNF,CRPRIC,1,2026,S11,RE1,0.116
LNDRICRNF,CRPRIC,1,2027,S11,RE1,0.0871
LNDRICRNF,CRPRIC,1,2028,S11,RE1,0.0581
LNDRICRNF,CRPRIC,1,2029,S11,RE1,0.029
LNDRICRNF,CRPRIC,1,2030,S11,RE1,0.0
LNDRICRNF,CRPRIC,1,2031,S11,RE1,0.0
LNDRICRNF,CRPRIC,1,2032,S11,RE1,0.0
LNDRICRNF,CRPRIC,1,2033,S11,RE1,0.0
LNDRICRNF,CRPRIC,1,2034,S11,RE1,0.0
LNDRICRNF,CRPRIC,1,2035,S11,RE1,0.0
LNDRICRNF,WTREVT,1,2020,S11,RE1,0.2869
LNDRICRNF,WTREVT,1,2021,S11,RE1,0.2582
LNDRICRNF,WTREVT,1,2022,S11,RE1,0.2294
LNDRICRNF,WTREVT,1,2023,S11,RE1,0.2008
LNDRICRNF,WTREVT,1,2024,S11,RE1,0.1722
LNDRICRNF,WTREVT,1,2025,S11,RE1,0.1433
LNDRICRNF,WTREVT,1,2026,S11,RE1,0.1147
LNDRICRNF,WTREVT,1,2027,S11,RE1,0.0861
LNDRICRNF,WTREVT,1,2028,S11,RE1,0.0575
LNDRICRNF,WTREVT,1,2029,S11,RE1,0.0286
LNDRICRNF,WTREVT,1,2030,S11,RE1,0.0
LNDRICRNF,WTREVT,1,2031,S11,RE1,0.0
LNDRICRNF,WTREVT,1,2032,S11,RE1,0.0
LNDRICRNF,WTREVT,1,2033,S11,RE1,0.0
LNDRICRNF,WTREVT,1,2034,S11,RE1,0.0
LNDRICRNF,WTREVT,1,2035,S11,RE1,0.0
LNDRICRNF,WTRGWT,1,2020,S11,RE1,0.0287
LNDRICRNF,WTRGWT,1,2021,S11,RE1,0.0258
LNDRICRNF,WTRGWT,1,2022,S11,RE1,0.0229
LNDRICRNF,WTRGWT,1,2023,S11,RE1,0.0201
LNDRICRNF,WTRGWT,1,2024,S11,RE1,0.0172
LNDRICRNF,WTRGWT,1,2025,S11,RE1,0.0143
LNDRICRNF,WTRGWT,1,2026,S11,RE1,0.0115
LNDRICRNF,WTRGWT,1,2027,S11,RE1,0.0086
LNDRICRNF,WTRGWT,1,2028,S11,RE1,0.0057
LNDRICRNF,WTRGWT,1,2029,S11,RE1,0.0029
LNDRICRNF,WTRGWT,1,2030,S11,RE1,0.0
LNDRICRNF,WTRGWT,1,2031,S11,RE1,0.0
LNDRICRNF,WTRGWT,1,2032,S11,RE1,0.0
LNDRICRNF,WTRGWT,1,2033,S11,RE1,0.0
LNDRICRNF,WTRGWT,1,2034,S11,RE1,0.0
LNDRICRNF,WTRGWT,1,2035,S11,RE1,0.0
LNDRICRNF,WTRRUN,1,2020,S11,RE1,0.2582
LNDRICRNF,WTRRUN,1,2021,S11,RE1,0.2324
LNDRICRNF,WTRRUN,1,2022,S11,RE1,0.2065
LNDRICRNF,WTRRUN,1,2023,S11,RE1,0.1807
LNDRICRNF,WTRRUN,1,2024,S11,RE1,0.1549
LNDRICRNF,WTRRUN,1,2025,S11,RE1,0.129
LNDRICRNF,WTRRUN,1,2026,S11,RE1,0.1032
LNDRICRNF,WTRRUN,1,2027,S11,RE1,0.0775
LNDRICRNF,WTRRUN,1,2028,S11,RE1,0.0517
LNDRICRNF,WTRRUN,1,2029,S11,RE1,0.0258
LNDRICRNF,WTRRUN,1,2030,S11,RE1,0.0
LNDRICRNF,WTRRUN,1,2031,S11,RE1,0.0
LNDRICRNF,WTRRUN,1,2032,S11,RE1,0.0
LNDRICRNF,WTRRUN,1,2033,S11,RE1,0.0
LNDRICRNF,WTRRUN,1,2034,S11,RE1,0.0
LNDRICRNF,WTRRUN,1,2035,S11,RE1,0.0
LNDWAT,LWAT,1,2020,S11,RE1,8.3957
LNDWAT,LWAT,1,2021,S11,RE1,8.4071
LNDWAT,LWAT,1,2022,S11,RE1,8.4071
LNDWAT,LWAT,1,2023,S11,RE1,8.4071
LNDWAT,LWAT,1,2024,S11,RE1,8.4071
LNDWAT,LWAT,1,2025,S11,RE1,8.4071
LNDWAT,LWAT,1,2026,S11,RE1,8.4071
LNDWAT,LWAT,1,2027,S11,RE1,8.4071
LNDWAT,LWAT,1,2028,S11,RE1,8.4071
LNDWAT,LWAT,1,2029,S11,RE1,8.4071
LNDWAT,LWAT,1,2030,S11,RE1,8.613
LNDWAT,LWAT,1,2031,S11,RE1,8.5269
LNDWAT,LWAT,1,2032,S11,RE1,8.4071
LNDWAT,LWAT,1,2033,S11,RE1,8.2868
LNDWAT,LWAT,1,2034,S11,RE1,8.2002
LNDWAT,LWAT,1,2035,S11,RE1,8.079
LNDWAT,WTREVT,1,2020,S11,RE1,3.3583
LNDWAT,WTREVT,1,2021,S11,RE1,3.3628
LNDWAT,WTREVT,1,2022,S11,RE1,3.3628
LNDWAT,WTREVT,1,2023,S11,RE1,3.3628
LNDWAT,WTREVT,1,2024,S11,RE1,3.3628
LNDWAT,WTREVT,1,2025,S11,RE1,3.3628
LNDWAT,WTREVT,1,2026,S11,RE1,3.3628
LNDWAT,WTREVT,1,2027,S11,RE1,3.3628
LNDWAT,WTREVT,1,2028,S11,RE1,3.3628
LNDWAT,WTREVT,1,2029,S11,RE1,3.3628
LNDWAT,WTREVT,1,2030,S11,RE1,3.4452
LNDWAT,WTREVT,1,2031,S11,RE1,3.4108
LNDWAT,WTREVT,1,2032,S11,RE1,3.3628
LNDWAT,WTREVT,1,2033,S11,RE1,3.3147
LNDWAT,WTREVT,1,2034,S11,RE1,3.2801
LNDWAT,WTREVT,1,2035,S11,RE1,3.2316
LNDWAT,WTRGWT,1,2020,S11,RE1,0.6717
LNDWAT,WTRGWT,1,2021,S11,RE1,0.6726
LNDWAT,WTRGWT,1,2022,S11,RE1,0.6726
LNDWAT,WTRGWT,1,2023,S11,RE1,0.6726
LNDWAT,WTRGWT,1,2024,S11,RE1,0.6726
LNDWAT,WTRGWT,1,2025,S11,RE1,0.6726
LNDWAT,WTRGWT,1,2026,S11,RE1,0.6726
LNDWAT,WTRGWT,1,2027,S11,RE1,0.6726
LNDWAT,WTRGWT,1,2028,S11,RE1,0.6726
LNDWAT,WTRGWT,1,2029,S11,RE1,0.6726
LNDWAT,WTRGWT,1,2030,S11,RE1,0.689
LNDWAT,WTRGWT,1,2031,S11,RE1,0.6822
LNDWAT,WTRGWT,1,2032,S11,RE1,0.6726
LNDWAT,WTRGWT,1,2033,S11,RE1,0.6629
LNDWAT,WTRGWT,1,2034,S11,RE1,0.656
LNDWAT,WTRGWT,1,2035,S11,RE1,0.6463
LNDWAT,WTRRUN,1,2020,S11,RE1,6.0449
LNDWAT,WTRRUN,1,2021,S11,RE1,6.0531
LNDWAT,WTRRUN,1,2022,S11,RE1,6.0531
LNDWAT,WTRRUN,1,2023,S11,RE1,6.0531
LNDWAT,WTRRUN,1,2024,S11,RE1,6.0531
LNDWAT,WTRRUN,1,2025,S11,RE1,6.0531
LNDWAT,WTRRUN,1,2026,S11,RE1,6.0531
LNDWAT,WTRRUN,1,2027,S11,RE1,6.0531
LNDWAT,WTRRUN,1,2028,S11,RE1,6.0531
LNDWAT,WTRRUN,1,2029,S11,RE1,6.0531
LNDWAT,WTRRUN,1,2030,S11,RE1,6.2013
LNDWAT,WTRRUN,1,2031,S11,RE1,6.1394
LNDWAT,WTRRUN,1,2032,S11,RE1,6.0531
LNDWAT,WTRRUN,1,2033,S11,RE1,5.9665
LNDWAT,WTRRUN,1,2034,S11,RE1,5.9042
LNDWAT,WTRRUN,1,2035,S11,RE1,5.8169
MINCOA,COA,1,2020,S11,RE1,98.37
MINCOA,COA,1,2021,S11,RE1,99.6841
MINCOA,COA,1,2022,S11,RE1,102.1672
MINCOA,COA,1,2023,S11,RE1,104.1389
MINCOA,COA,1,2024,S11,RE1,105.0075
MINCOA,COA,1,2025,S11,RE1,105.2479
MINCOA,COA,1,2026,S11,RE1,105.1325
MINCOA,COA,1,2027,S11,RE1,103.7539
MINCOA,COA,1,2028,S11,RE1,98.1374
MINCOA,COA,1,2029,S11,RE1,94.8461
MINCOA,COA,1,2030,S11,RE1,63.5766
MINCOA,COA,1,2031,S11,RE1,63.5766
MINCOA,COA,1,2032,S11,RE1,63.5766
MINCOA,COA,1,2033,S11,RE1,59.4369
MINCOA,COA,1,2034,S11,RE1,43.6356
MINCOA,COA,1,2035,S11,RE1,30.6509
MINGAS,GAS,1,2020,S11,RE1,0.0
MINGAS,GAS,1,2021,S11,RE1,0.0
MINGAS,GAS,1,2022,S11,RE1,0.0
MINGAS,GAS,1,2023,S11,RE1,0.0
MINGAS,GAS,1,2024,S11,RE1,0.0
MINGAS,GAS,1,2025,S11,RE1,0.0
MINGAS,GAS,1,2026,S11,RE1,0.0
MINGAS,GAS,1,2027,S11,RE1,0.0
MINGAS,GAS,1,2028,S11,RE1,0.0
MINGAS,GAS,1,2029,S11,RE1,0.0
MINGAS,GAS,1,2030,S11,RE1,15.3336
MINGAS,GAS,1,2031,S11,RE1,10.7979
MINGAS,GAS,1,2032,S11,RE1,3.3873
MINGAS,GAS,1,2033,S11,RE1,0.0
MINGAS,GAS,1,2034,S11,RE1,0.0
MINGAS,GAS,1,2035,S11,RE1,0.0
PWRCOA,ELC001,1,2020,S11,RE1,32.79
PWRCOA,ELC001,1,2021,S11,RE1,33.228
PWRCOA,ELC001,1,2022,S11,RE1,34.0557
PWRCOA,ELC001,1,2023,S11,RE1,34.713
PWRCOA,ELC001,1,2024,S11,RE1,35.0025
PWRCOA,ELC001,1,2025,S11,RE1,35.0826
PWRCOA,ELC001,1,2026,S11,RE1,35.0442
PWRCOA,ELC001,1,2027,S11,RE1,34.5846
PWRCOA,ELC001,1,2028,S11,RE1,32.7125
PWRCOA,ELC001,1,2029,S11,RE1,31.6153
PWRCOA,ELC001,1,2030,S11,RE1,21.1922
PWRCOA,ELC001,1,2031,S11,RE1,21.1922
PWRCOA,ELC001,1,2032,S11,RE1,21.1922
PWRCOA,ELC001,1,2033,S11,RE1,19.8123
PWRCOA,ELC001,1,2034,S11,RE1,14.5452
PWRCOA,ELC001,1,2035,S11,RE1,10.217
PWRGAS,ELC001,1,2020,S11,RE1,0.0
PWRGAS,ELC001,1,2021,S11,RE1,0.0
PWRGAS,ELC001,1,2022,S11,RE1,0.0
PWRGAS,ELC001,1,2023,S11,RE1,0.0
PWRGAS,ELC001,1,2024,S11,RE1,0.0
PWRGAS,ELC001,1,2025,S11,RE1,0.0
PWRGAS,ELC001,1,2026,S11,RE1,0.0
PWRGAS,ELC001,1,2027,S11,RE1,0.0
PWRGAS,ELC001,1,2028,S11,RE1,0.0
PWRGAS,ELC001,1,2029,S11,RE1,0.0
PWRGAS,ELC001,1,2030,S11,RE1,7.6668
PWRGAS,ELC001,1,2031,S11,RE1,5.3989
PWRGAS,ELC001,1,2032,S11,RE1,1.6936
PWRGAS,ELC001,1,2033,S11,RE1,0.0
PWRGAS,ELC001,1,2034,S11,RE1,0.0
PWRGAS,ELC001,1,2035,S11,RE1,0.0
PWRHYD,ELC001,1,2020,S11,RE1,9.3499
PWRHYD,ELC001,1,2021,S11,RE1,9.5365
PWRHYD,ELC001,1,2022,S11,RE1,9.5365
PWRHYD,ELC001,1,2023,S11,RE1,9.5365
PWRHYD,ELC001,1,2024,S11,RE1,9.5365
PWRHYD,ELC001,1,2025,S11,RE1,9.5365
PWRHYD,ELC001,1,2026,S11,RE1,9.5365
PWRHYD,ELC001,1,2027,S11,RE1,9.5365
PWRHYD,ELC001,1,2028,S11,RE1,9.5365
PWRHYD,ELC001,1,2029,S11,RE1,9.5365
PWRHYD,ELC001,1,2030,S11,RE1,9.5365
PWRHYD,ELC001,1,2031,S11,RE1,9.5365
PWRHYD,ELC001,1,2032,S11,RE1,9.5365
PWRHYD,ELC001,1,2033,S11,RE1,9.5365
PWRHYD,ELC001,1,2034,S11,RE1,9.5365
PWRHYD,ELC001,1,2035,S11,RE1,9.5365
PWRSOL,ELC002,1,2020,S11,RE1,4.1325
PWRSOL,ELC002,1,2021,S11,RE1,4.1325
PWRSOL,ELC002,1,2022,S11,RE1,4.1325
PWRSOL,ELC002,1,2023,S11,RE1,4.1325
PWRSOL,ELC002,1,2024,S11,RE1,4.1325
PWRSOL,ELC002,1,2025,S11,RE1,4.1325
PWRSOL,ELC002,1,2026,S11,RE1,4.1325
PWRSOL,ELC002,1,2027,S11,RE1,4.1325
PWRSOL,ELC002,1,2028,S11,RE1,4.1325
PWRSOL,ELC002,1,2029,S11,RE1,4.1325
PWRSOL,ELC002,1,2030,S11,RE1,4.1325
PWRSOL,ELC002,1,2031,S11,RE1,4.1325
PWRSOL,ELC002,1,2032,S11,RE1,4.1325
PWRSOL,ELC002,1,2033,S11,RE1,4.1325
PWRSOL,ELC002,1,2034,S11,RE1,4.1325
PWRSOL,ELC002,1,2035,S11,RE1,4.1325
PWRTRN,ELC002,1,2020,S11,RE1,42.9325
PWRTRN,ELC002,1,2021,S11,RE1,46.4444
PWRTRN,ELC002,1,2022,S11,RE1,50.8065
PWRTRN,ELC002,1,2023,S11,RE1,55.4504
PWRTRN,ELC002,1,2024,S11,RE1,60.0816
PWRTRN,ELC002,1,2025,S11,RE1,64.9996
PWRTRN,ELC002,1,2026,S11,RE1,70.4751
PWRTRN,ELC002,1,2027,S11,RE1,75.9549
PWRTRN,ELC002,1,2028,S11,RE1,81.7219
PWRTRN,ELC002,1,2029,S11,RE1,88.0503
PWRTRN,ELC002,1,2030,S11,RE1,94.6617
PWRTRN,ELC002,1,2031,S11,RE1,101.5103
PWRTRN,ELC002,1,2032,S11,RE1,108.9198
PWRTRN,ELC002,1,2033,S11,RE1,116.6152
PWRTRN,ELC002,1,2034,S11,RE1,124.8718
PWRTRN,ELC002,1,2035,S11,RE1,133.4165
PWRWND,ELC001,1,2020,S11,RE1,5.563
PWRWND,ELC001,1,2021,S11,RE1,8.8404
PWRWND,ELC001,1,2022,S11,RE1,12.8594
PWRWND,ELC001,1,2023,S11,RE1,17.3621
PWRWND,ELC001,1,2024,S11,RE1,22.2184
PWRWND,ELC001,1,2025,S11,RE1,27.6027
PWRWND,ELC001,1,2026,S11,RE1,33.725
PWRWND,ELC001,1,2027,S11,RE1,40.2732
PWRWND,ELC001,1,2028,S11,RE1,48.5531
PWRWND,ELC001,1,2029,S11,RE1,56.6819
PWRWND,ELC001,1,2030,S11,RE1,66.7842
PWRWND,ELC001,1,2031,S11,RE1,76.6616
PWRWND,ELC001,1,2032,S11,RE1,88.5997
PWRWND,ELC001,1,2033,S11,RE1,100.2237
PWRWND,ELC001,1,2034,S11,RE1,114.6647
PWRWND,ELC001,1,2035,S11,RE1,128.4871
RSCHYD,HYD,1,2020,S11,RE1,9.3499
RSCHYD,HYD,1,2021,S11,RE1,9.5365
RSCHYD,HYD,1,2022,S11,RE1,9.5365
RSCHYD,HYD,1,2023,S11,RE1,9.5365
RSCHYD,HYD,1,2024,S11,RE1,9.5365
RSCHYD,HYD,1,2025,S11,RE1,9.5365
RSCHYD,HYD,1,2026,S11,RE1,9.5365
RSCHYD,HYD,1,2027,S11,RE1,9.5365
RSCHYD,HYD,1,2028,S11,RE1,9.5365
RSCHYD,HYD,1,2029,S11,RE1,9.5365
RSCHYD,HYD,1,2030,S11,RE1,9.5365
RSCHYD,HYD,1,2031,S11,RE1,9.5365
RSCHYD,HYD,1,2032,S11,RE1,9.5365
RSCHYD,HYD,1,2033,S11,RE1,9.5365
RSCHYD,HYD,1,2034,S11,RE1,9.5365
RSCHYD,HYD,1,2035,S11,RE1,9.5365
RSCHYD,WTRSUR,1,2020,S11,RE1,26.7139
RSCHYD,WTRSUR,1,2021,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2022,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2023,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2024,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2025,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2026,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2027,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2028,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2029,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2030,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2031,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2032,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2033,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2034,S11,RE1,27.2471
RSCHYD,WTRSUR,1,2035,S11,RE1,27.2471
RSCLND,LND,1,2020,S11,RE1,100.8
RSCLND,LND,1,2021,S11,RE1,100.8
RSCLND,LND,1,2022,S11,RE1,100.8
RSCLND,LND,1,2023,S11,RE1,100.8
RSCLND,LND,1,2024,S11,RE1,100.8
RSCLND,LND,1,2025,S11,RE1,100.8
RSCLND,LND,1,2026,S11,RE1,100.8
RSCLND,LND,1,2027,S11,RE1,100.8
RSCLND,LND,1,2028,S11,RE1,100.8
RSCLND,LND,1,2029,S11,RE1,100.8
RSCLND,LND,1,2030,S11,RE1,100.8
RSCLND,LND,1,2031,S11,RE1,100.8
RSCLND,LND,1,2032,S11,RE1,100.8
RSCLND,LND,1,2033,S11,RE1,100.8
RSCLND,LND,1,2034,S11,RE1,100.8
RSCLND,LND,1,2035,S11,RE1,100.8
RSCPRC,WTRPRC,1,2020,S11,RE1,120.96
RSCPRC,WTRPRC,1,2021,S11,RE1,120.96
RSCPRC,WTRPRC,1,2022,S11,RE1,120.96
RSCPRC,WTRPRC,1,2023,S11,RE1,120.96
RSCPRC,WTRPRC,1,2024,S11,RE1,120.96
RSCPRC,WTRPRC,1,2025,S11,RE1,120.96
RSCPRC,WTRPRC,1,2026,S11,RE1,120.96
RSCPRC,WTRPRC,1,2027,S11,RE1,120.96
RSCPRC,WTRPRC,1,2028,S11,RE1,120.96
RSCPRC,WTRPRC,1,2029,S11,RE1,120.96
RSCPRC,WTRPRC,1,2030,S11,RE1,120.96
RSCPRC,WTRPRC,1,2031,S11,RE1,120.96
RSCPRC,WTRPRC,1,2032,S11,RE1,120.96
RSCPRC,WTRPRC,1,2033,S11,RE1,120.96
RSCPRC,WTRPRC,1,2034,S11,RE1,120.96
RSCPRC,WTRPRC,1,2035,S11,RE1,120.96
RSCSOL,SOL,1,2020,S11,RE1,4.1325
RSCSOL,SOL,1,2021,S11,RE1,4.1325
RSCSOL,SOL,1,2022,S11,RE1,4.1325
RSCSOL,SOL,1,2023,S11,RE1,4.1325
RSCSOL,SOL,1,2024,S11,RE1,4.1325
RSCSOL,SOL,1,2025,S11,RE1,4.1325
RSCSOL,SOL,1,2026,S11,RE1,4.1325
RSCSOL,SOL,1,2027,S11,RE1,4.1325
RSCSOL,SOL,1,2028,S11,RE1,4.1325
RSCSOL,SOL,1,2029,S11,RE1,4.1325
RSCSOL,SOL,1,2030,S11,RE1,4.1325
RSCSOL,SOL,1,2031,S11,RE1,4.1325
RSCSOL,SOL,1,2032,S11,RE1,4.1325
RSCSOL,SOL,1,2033,S11,RE1,4.1325
RSCSOL,SOL,1,2034,S11,RE1,4.1325
RSCSOL,SOL,1,2035,S11,RE1,4.1325
RSCWND,WND,1,2020,S11,RE1,5.563
RSCWND,WND,1,2021,S11,RE1,8.8404
RSCWND,WND,1,2022,S11,RE1,12.8594
RSCWND,WND,1,2023,S11,RE1,17.3621
RSCWND,WND,1,2024,S11,RE1,22.2184
RSCWND,WND,1,2025,S11,RE1,27.6027
RSCWND,WND,1,2026,S11,RE1,33.725
RSCWND,WND,1,2027,S11,RE1,40.2732
RSCWND,WND,1,2028,S11,RE1,48.5531
RSCWND,WND,1,2029,S11,RE1,56.6819
RSCWND,WND,1,2030,S11,RE1,66.7842
RSCWND,WND,1,2031,S11,RE1,76.6616
RSCWND,WND,1,2032,S11,RE1,88.5997
RSCWND,WND,1,2033,S11,RE1,100.2237
RSCWND,WND,1,2034,S11,RE1,114.6647
RSCWND,WND,1,2035,S11,RE1,128.4871
UPSWTRSUR,WTRSUR,1,2020,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2021,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2022,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2023,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2024,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2025,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2026,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2027,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2028,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2029,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2030,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2031,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2032,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2033,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2034,S11,RE1,0.0
UPSWTRSUR,WTRSUR,1,2035,S11,RE1,0.0
DEMAGRDSL,AGRDSL,1,2020,S12,RE1,0.346
DEMAGRDSL,AGRDSL,1,2021,S12,RE1,0.3587
DEMAGRDSL,AGRDSL,1,2022,S12,RE1,0.3732
DEMAGRDSL,AGRDSL,1,2023,S12,RE1,0.3875
DEMAGRDSL,AGRDSL,1,2024,S12,RE1,0.4021
DEMAGRDSL,AGRDSL,1,2025,S12,RE1,0.4186
DEMAGRDSL,AGRDSL,1,2026,S12,RE1,0.4332
DEMAGRDSL,AGRDSL,1,2027,S12,RE1,0.4481
DEMAGRDSL,AGRDSL,1,2028,S12,RE1,0.465
DEMAGRDSL,AGRDSL,1,2029,S12,RE1,0.4819
DEMAGRDSL,AGRDSL,1,2030,S12,RE1,0.499
DEMAGRDSL,AGRDSL,1,2031,S12,RE1,0.5119
DEMAGRDSL,AGRDSL,1,2032,S12,RE1,0.5248
DEMAGRDSL,AGRDSL,1,2033,S12,RE1,0.5378
DEMAGRDSL,AGRDSL,1,2034,S12,RE1,0.5507
DEMAGRDSL,AGRDSL,1,2035,S12,RE1,0.564
DEMAGRGWTWAT,AGRWAT,1,2020,S12,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2021,S12,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2022,S12,RE1,0.0195
DEMAGRGWTWAT,AGRWAT,1,2023,S12,RE1,0.0412
DEMAGRGWTWAT,AGRWAT,1,2024,S12,RE1,0.0353
DEMAGRGWTWAT,AGRWAT,1,2025,S12,RE1,0.0294
DEMAGRGWTWAT,AGRWAT,1,2026,S12,RE1,0.0235
DEMAGRGWTWAT,AGRWAT,1,2027,S12,RE1,0.0176
DEMAGRGWTWAT,AGRWAT,1,2028,S12,RE1,0.0118
DEMAGRGWTWAT,AGRWAT,1,2029,S12,RE1,0.0059
DEMAGRGWTWAT,AGRWAT,1,2030,S12,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2031,S12,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2032,S12,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2033,S12,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2034,S12,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2035,S12,RE1,0.0
DEMAGRSURWAT,AGRWAT,1,2020,S12,RE1,0.0587
DEMAGRSURWAT,AGRWAT,1,2021,S12,RE1,0.0854
DEMAGRSURWAT,AGRWAT,1,2022,S12,RE1,0.0941
DEMAGRSURWAT,AGRWAT,1,2023,S12,RE1,0.1006
DEMAGRSURWAT,AGRWAT,1,2024,S12,RE1,0.1348
DEMAGRSURWAT,AGRWAT,1,2025,S12,RE1,0.1703
DEMAGRSURWAT,AGRWAT,1,2026,S12,RE1,0.2046
DEMAGRSURWAT,AGRWAT,1,2027,S12,RE1,0.239
DEMAGRSURWAT,AGRWAT,1,2028,S12,RE1,0.2747
DEMAGRSURWAT,AGRWAT,1,2029,S12,RE1,0.3104
DEMAGRSURWAT,AGRWAT,1,2030,S12,RE1,0.3463
DEMAGRSURWAT,AGRWAT,1,2031,S12,RE1,0.355
DEMAGRSURWAT,AGRWAT,1,2032,S12,RE1,0.3637
DEMAGRSURWAT,AGRWAT,1,2033,S12,RE1,0.3725
DEMAGRSURWAT,AGRWAT,1,2034,S12,RE1,0.3813
DEMAGRSURWAT,AGRWAT,1,2035,S12,RE1,0.3903
DEMPUBGWTWAT,PUBWAT,1,2020,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2021,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2022,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2023,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2024,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2025,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2026,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2027,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2028,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2029,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2030,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2031,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2032,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2033,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2034,S12,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2035,S12,RE1,0.0
DEMPUBSURWAT,PUBWAT,1,2020,S12,RE1,0.0714
DEMPUBSURWAT,PUBWAT,1,2021,S12,RE1,0.0764
DEMPUBSURWAT,PUBWAT,1,2022,S12,RE1,0.0817
DEMPUBSURWAT,PUBWAT,1,2023,S12,RE1,0.0872
DEMPUBSURWAT,PUBWAT,1,2024,S12,RE1,0.0929
DEMPUBSURWAT,PUBWAT,1,2025,S12,RE1,0.0989
DEMPUBSURWAT,PUBWAT,1,2026,S12,RE1,0.105
DEMPUBSURWAT,PUBWAT,1,2027,S12,RE1,0.1115
DEMPUBSURWAT,PUBWAT,1,2028,S12,RE1,0.1182
DEMPUBSURWAT,PUBWAT,1,2029,S12,RE1,0.1252
DEMPUBSURWAT,PUBWAT,1,2030,S12,RE1,0.1325
DEMPUBSURWAT,PUBWAT,1,2031,S12,RE1,0.1402
DEMPUBSURWAT,PUBWAT,1,2032,S12,RE1,0.1481
DEMPUBSURWAT,PUBWAT,1,2033,S12,RE1,0.1564
DEMPUBSURWAT,PUBWAT,1,2034,S12,RE1,0.165
DEMPUBSURWAT,PUBWAT,1,2035,S12,RE1,0.1741
DEMPWRSURWAT,PWRWAT,1,2020,S12,RE1,0.0048
