r,t,y,AnnualFixedOperatingCost
RE1,PWRBIOF02,2032,1.724
RE1,PWRBIOF02,2033,1.724
RE1,PWRBIOF02,2034,1.724
RE1,PWRBIOF02,2035,1.724
RE1,PWRBIOF02,2036,1.724
RE1,PWRBIOF02,2037,1.724
RE1,PWRBIOF02,2038,1.724
RE1,PWRBIOF02,2039,1.724
RE1,PWRBIOF02,2040,1.724
RE1,PWRBIOF02,2041,1.724
RE1,PWRBIOF02,2042,1.724
RE1,PWRBIOF02,2043,1.724
RE1,PWRBIOF02,2044,1.724
RE1,PWRBIOF02,2045,1.724
RE1,PWRBIOF02,2046,1.724
RE1,PWRBIOF02,2047,1.724
RE1,PWRBIOF02,2048,1.724
RE1,PWRBIOF02,2049,1.724
RE1,PWRBIOF02,2050,1.724
RE1,PWRBIOG01,2017,0.5603
RE1,PWRBIOG01,2018,0.5603
RE1,PWRBIOG01,2019,0.5603
RE1,PWRBIOG01,2020,0.5603
RE1,PWRBIOG01,2021,0.5603
RE1,PWRBIOG01,2022,0.5603
RE1,PWRBIOG01,2023,0.5603
RE1,PWRBIOG01,2024,0.5603
RE1,PWRBIOG01,2025,0.5603
RE1,PWRBIOG01,2026,0.5603
RE1,PWRBIOG01,2027,0.5603
RE1,PWRBIOG01,2028,0.5603
RE1,PWRBIOG01,2029,0.5603
RE1,PWRBIOG01,2030,0.5603
RE1,PWRBIOG01,2031,0.5603
RE1,PWRBIOG01,2032,0.5603
RE1,PWRBIOG01,2033,0.5603
RE1,PWRBIOG01,2034,0.5603
RE1,PWRBIOG01,2035,0.5603
RE1,PWRBIOG01,2036,0.5603
RE1,PWRBIOG01,2037,0.5603
RE1,PWRBIOG01,2038,0.5603
RE1,PWRBIOG01,2039,0.5603
RE1,PWRBIOG01,2040,0.5603
RE1,PWRBIOG01,2041,0.5603
RE1,PWRBIOG01,2042,0.5603
RE1,PWRBIOG01,2043,0.5603
RE1,PWRBIOG01,2044,0.5603
RE1,PWRBIOG01,2045,0.5603
RE1,PWRBIOG01,2046,0.5603
RE1,PWRBIOG01,2047,0.5603
RE1,PWRBIOG01,2048,0.5603
RE1,PWRBIOG01,2049,0.5603
RE1,PWRBIOG01,2050,0.5603
RE1,PWRBIOH01,2017,0.0
RE1,PWRBIOH01,2018,0.0
RE1,PWRBIOH01,2019,0.0
RE1,PWRBIOH01,2020,0.0
RE1,PWRBIOH01,2021,0.0
RE1,PWRBIOH01,2022,0.0
RE1,PWRBIOH01,2023,0.0
RE1,PWRBIOH01,2024,0.0
RE1,PWRBIOH01,2025,0.0
RE1,PWRBIOH01,2026,0.0
RE1,PWRBIOH01,2027,0.0
RE1,PWRBIOH01,2028,0.0
RE1,PWRBIOH01,2029,0.0
RE1,PWRBIOH01,2030,0.0
RE1,PWRBIOH01,2031,0.0
RE1,PWRBIOH01,2032,0.0
RE1,PWRBIOH01,2033,0.0
RE1,PWRBIOH01,2034,0.0
RE1,PWRBIOH01,2035,0.0
RE1,PWRBIOH01,2036,0.0
RE1,PWRBIOH01,2037,0.0
RE1,PWRBIOH01,2038,0.0
RE1,PWRBIOH01,2039,0.0
RE1,PWRBIOH01,2040,0.0
RE1,PWRBIOH01,2041,0.0
RE1,PWRBIOH01,2042,0.0
RE1,PWRBIOH01,2043,0.0
RE1,PWRBIOH01,2044,0.0
RE1,PWRBIOH01,2045,0.0
RE1,PWRBIOH01,2046,0.0
RE1,PWRBIOH01,2047,0.0
RE1,PWRBIOH01,2048,0.0
RE1,PWRBIOH01,2049,0.0
RE1,PWRBIOH01,2050,0.0
RE1,PWRCOAA01,2017,94.2853
RE1,PWRCOAA01,2018,94.2853
RE1,PWRCOAA01,2019,94.2853
RE1,PWRCOAA01,2020,97.6793
RE1,PWRCOAA01,2021,101.0733
RE1,PWRCOAA01,2022,104.4673
RE1,PWRCOAA01,2023,107.8613
RE1,PWRCOAA01,2024,111.2553
RE1,PWRCOAA01,2025,114.6493
RE1,PWRCOAA01,2026,118.0433
RE1,PWRCOAA01,2027,121.4373
RE1,PWRCOAA01,2028,124.8313
RE1,PWRCOAA01,2029,128.2253
RE1,PWRCOAA01,2030,131.6193
RE1,PWRCOAA01,2031,135.0133
RE1,PWRCOAA01,2032,138.4073
RE1,PWRCOAA01,2033,141.8013
RE1,PWRCOAA01,2034,50.91
RE1,PWRCOAA01,2035,54.304
RE1,PWRCOAA01,2036,57.698
RE1,PWRCOAA01,2037,61.092
RE1,PWRCOAA01,2038,64.486
RE1,PWRCOAA01,2039,67.88
RE1,PWRCOAA01,2040,71.274
RE1,PWRCOAA01,2041,74.668
RE1,PWRCOAA01,2042,78.062
RE1,PWRCOAA01,2043,81.456
RE1,PWRCOAA01,2044,84.85
RE1,PWRCOAA01,2045,88.244
RE1,PWRCOAA01,2046,91.638
RE1,PWRCOAA01,2047,95.032
RE1,PWRCOAA01,2048,98.426
RE1,PWRCOAA01,2049,101.82
RE1,PWRCOAA01,2050,101.82
RE1,PWRCOAE01,2017,2.925
RE1,PWRCOAE01,2018,2.925
RE1,PWRCOAE01,2019,2.925
RE1,PWRCOAE01,2020,2.925
RE1,PWRCOAE01,2021,2.925
RE1,PWRCOAE01,2022,2.925
RE1,PWRCOAE01,2023,7.425
RE1,PWRCOAE01,2024,11.925
RE1,PWRCOAE01,2025,16.425
RE1,PWRCOAE01,2026,16.425
RE1,PWRCOAE01,2027,16.425
RE1,PWRCOAE01,2028,20.925
RE1,PWRCOAE01,2029,25.425
RE1,PWRCOAE01,2030,25.425
RE1,PWRCOAE01,2031,25.425
RE1,PWRCOAE01,2032,25.425
RE1,PWRCOAE01,2033,25.425
RE1,PWRCOAE01,2034,25.425
RE1,PWRCOAE01,2035,29.925
RE1,PWRCOAE01,2036,34.425
RE1,PWRCOAE01,2037,38.925
RE1,PWRCOAE01,2038,43.425
RE1,PWRCOAE01,2039,47.925
RE1,PWRCOAE01,2040,52.425
RE1,PWRCOAE01,2041,56.925
RE1,PWRCOAE01,2042,61.425
RE1,PWRCOAE01,2043,65.925
RE1,PWRCOAE01,2044,70.425
RE1,PWRCOAE01,2045,74.925
RE1,PWRCOAE01,2046,79.425
RE1,PWRCOAE01,2047,83.925
RE1,PWRCOAE01,2048,88.425
RE1,PWRCOAE01,2049,92.925
RE1,PWRCOAE01,2050,97.425
RE1,PWRCOAF01,2017,88.244
RE1,PWRCOAF01,2018,88.244
RE1,PWRCOAF01,2019,92.6223
RE1,PWRCOAF01,2020,92.6223
RE1,PWRCOAF01,2021,80.7433
RE1,PWRCOAF01,2022,80.7433
RE1,PWRCOAF01,2023,80.7433
RE1,PWRCOAF01,2024,80.7433
RE1,PWRCOAF01,2025,68.8643
RE1,PWRCOAF01,2026,68.8643
RE1,PWRCOAF01,2027,68.8643
RE1,PWRCOAF01,2028,68.8643
RE1,PWRCOAF01,2029,68.8643
RE1,PWRCOAF01,2030,45.1063
RE1,PWRCOAF01,2031,45.1063
RE1,PWRCOAF01,2032,45.1063
RE1,PWRCOAF01,2033,45.1063
RE1,PWRCOAF01,2034,45.1063
RE1,PWRCOAF01,2035,45.1063
RE1,PWRCOAF01,2036,45.1063
RE1,PWRCOAF01,2037,45.1063
RE1,PWRCOAF01,2038,45.1063
RE1,PWRCOAF01,2039,45.1063
RE1,PWRCOAF01,2040,45.1063
RE1,PWRCOAF01,2041,45.1063
RE1,PWRCOAF01,2042,45.1063
RE1,PWRCOAF01,2043,45.1063
RE1,PWRCOAF01,2044,45.1063
RE1,PWRCOAF01,2045,45.1063
RE1,PWRCOAF01,2046,45.1063
RE1,PWRCOAF01,2047,45.1063
RE1,PWRCOAF01,2048,46.0541
RE1,PWRCOAF01,2049,48.4638
RE1,PWRCOAF01,2050,55.2518
RE1,PWRCOAF02,2017,0.0
RE1,PWRCOAF02,2018,0.0
RE1,PWRCOAF02,2019,0.0
RE1,PWRCOAF02,2020,0.0
RE1,PWRCOAF02,2021,0.0
RE1,PWRCOAF02,2022,0.0
RE1,PWRCOAF02,2023,0.0
RE1,PWRCOAF02,2024,0.0
RE1,PWRCOAF02,2025,0.0
RE1,PWRCOAF02,2026,0.0
RE1,PWRCOAF02,2027,0.0
RE1,PWRCOAF02,2028,0.0
RE1,PWRCOAF02,2029,0.0
RE1,PWRCOAF02,2030,0.0
RE1,PWRCOAF02,2031,0.0
RE1,PWRCOAF02,2032,0.0
RE1,PWRCOAF02,2033,0.0
RE1,PWRCOAF02,2034,0.0
RE1,PWRCOAF02,2035,0.0
RE1,PWRCOAF02,2036,0.0
RE1,PWRCOAF02,2037,0.0
RE1,PWRCOAF02,2038,0.0
RE1,PWRCOAF02,2039,0.0
RE1,PWRCOAF02,2040,0.0
RE1,PWRCOAF02,2041,0.0
RE1,PWRCOAF02,2042,0.0
RE1,PWRCOAF02,2043,0.0
RE1,PWRCOAF02,2044,0.0
RE1,PWRCOAF02,2045,0.0
RE1,PWRCOAF02,2046,0.0
RE1,PWRCOAF02,2047,0.0
RE1,PWRCOAF02,2048,0.0
RE1,PWRCOAF02,2049,17.5
RE1,PWRCOAF02,2050,20.518
RE1,PWRDSLA01,2017,3.1815
RE1,PWRDSLA01,2018,3.1815
RE1,PWRDSLA01,2019,3.1815
RE1,PWRDSLA01,2020,3.1815
RE1,PWRDSLA01,2021,3.1815
RE1,PWRDSLA01,2022,3.1815
RE1,PWRDSLA01,2023,3.1815
RE1,PWRDSLA01,2024,3.1815
RE1,PWRDSLA01,2025,3.1815
RE1,PWRDSLA01,2026,3.1815
RE1,PWRDSLA01,2027,3.1815
RE1,PWRDSLA01,2028,3.1815
RE1,PWRDSLA01,2029,3.1815
RE1,PWRDSLA01,2030,3.1108
RE1,PWRDSLA01,2031,1.5908
RE1,PWRDSLA01,2032,1.2372
RE1,PWRDSLA01,2033,1.0605
RE1,PWRDSLA01,2034,0.4949
RE1,PWRDSLA01,2035,0.4949
RE1,PWRDSLA01,2036,0.3888
RE1,PWRDSLA01,2037,0.2828
RE1,PWRDSLA01,2038,0.2828
RE1,PWRDSLA01,2039,0.2828
RE1,PWRDSLA01,2040,0.2828
RE1,PWRDSLA01,2041,0.0707
RE1,PWRDSLA01,2042,0.0707
RE1,PWRDSLA01,2043,0.0354
RE1,PWRDSLA01,2044,0.0354
RE1,PWRDSLA01,2045,0.0354
RE1,PWRDSLA01,2046,0.0354
RE1,PWRDSLA01,2047,0.0
RE1,PWRDSLA01,2048,0.0
RE1,PWRDSLA01,2049,0.0
RE1,PWRDSLA01,2050,0.0
RE1,PWRDSLB01,2017,0.707
RE1,PWRDSLB01,2018,0.707
RE1,PWRDSLB01,2019,0.707
RE1,PWRDSLB01,2020,0.707
RE1,PWRDSLB01,2021,0.707
RE1,PWRDSLB01,2022,0.707
RE1,PWRDSLB01,2023,0.707
RE1,PWRDSLB01,2024,0.707
RE1,PWRDSLB01,2025,0.707
RE1,PWRDSLB01,2026,0.707
RE1,PWRDSLB01,2027,0.707
RE1,PWRDSLB01,2028,0.707
RE1,PWRDSLB01,2029,0.707
RE1,PWRDSLB01,2030,0.707
RE1,PWRDSLB01,2031,0.707
RE1,PWRDSLB01,2032,0.707
RE1,PWRDSLB01,2033,0.707
RE1,PWRDSLB01,2034,0.707
RE1,PWRDSLB01,2035,0.707
RE1,PWRDSLB01,2036,0.707
RE1,PWRDSLB01,2037,0.707
RE1,PWRDSLB01,2038,0.707
RE1,PWRDSLB01,2039,0.707
RE1,PWRDSLB01,2040,0.707
RE1,PWRDSLB01,2041,0.707
RE1,PWRDSLB01,2042,0.707
RE1,PWRDSLB01,2043,0.707
RE1,PWRDSLB01,2044,0.707
RE1,PWRDSLB01,2045,0.707
RE1,PWRDSLB01,2046,0.707
RE1,PWRDSLB01,2047,0.707
RE1,PWRDSLB01,2048,0.707
RE1,PWRDSLB01,2049,0.707
RE1,PWRDSLB01,2050,0.707
RE1,PWRDSLC01,2017,0.8484
RE1,PWRDSLC01,2018,0.8484
RE1,PWRDSLC01,2019,0.8484
RE1,PWRDSLC01,2020,0.8484
RE1,PWRDSLC01,2021,0.8484
RE1,PWRDSLC01,2022,0.8484
RE1,PWRDSLC01,2023,0.8484
RE1,PWRDSLC01,2024,0.8484
RE1,PWRDSLC01,2025,0.8484
RE1,PWRDSLC01,2026,0.8484
RE1,PWRDSLC01,2027,0.8484
RE1,PWRDSLC01,2028,0.8484
RE1,PWRDSLC01,2029,0.8484
RE1,PWRDSLC01,2030,0.8484
RE1,PWRDSLC01,2031,0.8484
RE1,PWRDSLC01,2032,0.8484
RE1,PWRDSLC01,2033,0.8484
RE1,PWRDSLC01,2034,0.8484
RE1,PWRDSLC01,2035,0.8484
RE1,PWRDSLC01,2036,0.8484
RE1,PWRDSLC01,2037,0.8484
RE1,PWRDSLC01,2038,0.8484
RE1,PWRDSLC01,2039,0.8484
RE1,PWRDSLC01,2040,0.8484
RE1,PWRDSLC01,2041,0.8484
RE1,PWRDSLC01,2042,0.8484
RE1,PWRDSLC01,2043,0.8484
RE1,PWRDSLC01,2044,0.8484
RE1,PWRDSLC01,2045,0.8484
RE1,PWRDSLC01,2046,0.8484
RE1,PWRDSLC01,2047,0.8484
RE1,PWRDSLC01,2048,0.8484
RE1,PWRDSLC01,2049,0.8484
RE1,PWRDSLC01,2050,0.8484
RE1,PWRDSLD01,2017,0.36
RE1,PWRDSLD01,2018,0.36
RE1,PWRDSLD01,2019,0.36
RE1,PWRDSLD01,2020,0.36
RE1,PWRDSLD01,2021,0.36
RE1,PWRDSLD01,2022,0.36
RE1,PWRDSLD01,2023,0.21
RE1,PWRDSLD01,2024,0.0
RE1,PWRDSLD01,2025,0.0
RE1,PWRDSLD01,2026,0.0
RE1,PWRDSLD01,2027,0.0
RE1,PWRDSLD01,2028,0.0
RE1,PWRDSLD01,2029,0.0
RE1,PWRDSLD01,2030,0.0
RE1,PWRDSLD01,2031,0.0
RE1,PWRDSLD01,2032,0.0
RE1,PWRDSLD01,2033,0.0
RE1,PWRDSLD01,2034,0.0
RE1,PWRDSLD01,2035,0.0
RE1,PWRDSLD01,2036,0.0
RE1,PWRDSLD01,2037,0.0
RE1,PWRDSLD01,2038,0.0
RE1,PWRDSLD01,2039,0.0
RE1,PWRDSLD01,2040,0.0
RE1,PWRDSLD01,2041,0.0
RE1,PWRDSLD01,2042,0.0
RE1,PWRDSLD01,2043,0.0
RE1,PWRDSLD01,2044,0.0
RE1,PWRDSLD01,2045,0.0
RE1,PWRDSLD01,2046,0.0
RE1,PWRDSLD01,2047,0.0
RE1,PWRDSLD01,2048,0.0
RE1,PWRDSLD01,2049,0.0
RE1,PWRDSLD01,2050,0.0
RE1,PWRDSLD02,2017,0.3535
RE1,PWRDSLD02,2018,0.3535
RE1,PWRDSLD02,2019,0.3535
RE1,PWRDSLD02,2020,0.3535
RE1,PWRDSLD02,2021,0.3535
RE1,PWRDSLD02,2022,0.3535
RE1,PWRDSLD02,2023,0.3535
RE1,PWRDSLD02,2024,0.3535
RE1,PWRDSLD02,2025,0.3535
RE1,PWRDSLD02,2026,0.3535
RE1,PWRDSLD02,2027,0.3535
RE1,PWRDSLD02,2028,0.3535
RE1,PWRDSLD02,2029,0.3535
RE1,PWRDSLD02,2030,0.3535
RE1,PWRDSLD02,2031,0.3535
RE1,PWRDSLD02,2032,0.3535
RE1,PWRDSLD02,2033,0.3535
RE1,PWRDSLD02,2034,0.3535
RE1,PWRDSLD02,2035,0.3535
RE1,PWRDSLD02,2036,0.3535
RE1,PWRDSLD02,2037,0.3535
RE1,PWRDSLD02,2038,0.3535
RE1,PWRDSLD02,2039,0.3535
RE1,PWRDSLD02,2040,0.3535
RE1,PWRDSLD02,2041,0.3535
RE1,PWRDSLD02,2042,0.3535
RE1,PWRDSLD02,2043,0.3535
RE1,PWRDSLD02,2044,0.3535
RE1,PWRDSLD02,2045,0.3535
RE1,PWRDSLD02,2046,0.3535
RE1,PWRDSLD02,2047,0.3535
RE1,PWRDSLD02,2048,0.3535
RE1,PWRDSLD02,2049,0.3535
RE1,PWRDSLD02,2050,0.3535
RE1,PWRDSLE01,2017,0.385
RE1,PWRDSLE01,2018,0.385
RE1,PWRDSLE01,2019,0.385
RE1,PWRDSLE01,2020,0.385
RE1,PWRDSLE01,2021,0.385
RE1,PWRDSLE01,2022,0.385
RE1,PWRDSLE01,2023,0.385
RE1,PWRDSLE01,2024,0.0
RE1,PWRDSLE01,2025,0.0
RE1,PWRDSLE01,2026,0.0
RE1,PWRDSLE01,2027,0.0
RE1,PWRDSLE01,2028,0.0
RE1,PWRDSLE01,2029,0.0
RE1,PWRDSLE01,2030,0.0
RE1,PWRDSLE01,2031,0.0
RE1,PWRDSLE01,2032,0.0
RE1,PWRDSLE01,2033,0.0
RE1,PWRDSLE01,2034,0.0
RE1,PWRDSLE01,2035,0.0
RE1,PWRDSLE01,2036,0.0
RE1,PWRDSLE01,2037,0.0
RE1,PWRDSLE01,2038,0.0
RE1,PWRDSLE01,2039,0.0
RE1,PWRDSLE01,2040,0.0
RE1,PWRDSLE01,2041,0.0
RE1,PWRDSLE01,2042,0.0
RE1,PWRDSLE01,2043,0.0
RE1,PWRDSLE01,2044,0.0
RE1,PWRDSLE01,2045,0.0
RE1,PWRDSLE01,2046,0.0
RE1,PWRDSLE01,2047,0.0
RE1,PWRDSLE01,2048,0.0
RE1,PWRDSLE01,2049,0.0
RE1,PWRDSLE01,2050,0.0
RE1,PWRDSLE02,2017,1.3786
RE1,PWRDSLE02,2018,1.3786
RE1,PWRDSLE02,2019,1.3786
RE1,PWRDSLE02,2020,1.3786
RE1,PWRDSLE02,2021,1.3786
RE1,PWRDSLE02,2022,1.3786
RE1,PWRDSLE02,2023,1.3786
RE1,PWRDSLE02,2024,1.3786
RE1,PWRDSLE02,2025,1.3786
RE1,PWRDSLE02,2026,1.3786
RE1,PWRDSLE02,2027,1.3786
RE1,PWRDSLE02,2028,1.3786
RE1,PWRDSLE02,2029,1.3786
RE1,PWRDSLE02,2030,1.3786
RE1,PWRDSLE02,2031,1.3786
RE1,PWRDSLE02,2032,1.3786
RE1,PWRDSLE02,2033,1.3786
RE1,PWRDSLE02,2034,1.3786
RE1,PWRDSLE02,2035,1.3786
RE1,PWRDSLE02,2036,1.3786
RE1,PWRDSLE02,2037,1.3786
RE1,PWRDSLE02,2038,1.3786
RE1,PWRDSLE02,2039,1.3786
RE1,PWRDSLE02,2040,1.3786
RE1,PWRDSLE02,2041,1.3786
RE1,PWRDSLE02,2042,1.3786
RE1,PWRDSLE02,2043,1.3786
RE1,PWRDSLE02,2044,1.3786
RE1,PWRDSLE02,2045,1.3786
RE1,PWRDSLE02,2046,1.3786
RE1,PWRDSLE02,2047,1.3786
RE1,PWRDSLE02,2048,1.3786
RE1,PWRDSLE02,2049,1.3786
RE1,PWRDSLE02,2050,1.3786
RE1,PWRDSLF01,2017,0.13
RE1,PWRDSLF01,2018,0.13
RE1,PWRDSLF01,2019,0.13
RE1,PWRDSLF01,2020,0.13
RE1,PWRDSLF01,2021,0.0
RE1,PWRDSLF01,2022,0.0
RE1,PWRDSLF01,2023,0.0
RE1,PWRDSLF01,2024,0.0
RE1,PWRDSLF01,2025,0.0
RE1,PWRDSLF01,2026,0.0
RE1,PWRDSLF01,2027,0.0
RE1,PWRDSLF01,2028,0.0
RE1,PWRDSLF01,2029,0.0
RE1,PWRDSLF01,2030,0.0
RE1,PWRDSLF01,2031,0.0
RE1,PWRDSLF01,2032,0.0
RE1,PWRDSLF01,2033,0.0
RE1,PWRDSLF01,2034,0.0
RE1,PWRDSLF01,2035,0.0
RE1,PWRDSLF01,2036,0.0
RE1,PWRDSLF01,2037,0.0
RE1,PWRDSLF01,2038,0.0
RE1,PWRDSLF01,2039,0.0
RE1,PWRDSLF01,2040,0.0
RE1,PWRDSLF01,2041,0.0
RE1,PWRDSLF01,2042,0.0
RE1,PWRDSLF01,2043,0.0
RE1,PWRDSLF01,2044,0.0
RE1,PWRDSLF01,2045,0.0
RE1,PWRDSLF01,2046,0.0
RE1,PWRDSLF01,2047,0.0
RE1,PWRDSLF01,2048,0.0
RE1,PWRDSLF01,2049,0.0
RE1,PWRDSLF01,2050,0.0
RE1,PWRDSLF02,2017,1.2019
RE1,PWRDSLF02,2018,1.2019
RE1,PWRDSLF02,2019,1.2019
RE1,PWRDSLF02,2020,1.2019
RE1,PWRDSLF02,2021,1.2019
RE1,PWRDSLF02,2022,1.2019
RE1,PWRDSLF02,2023,1.2019
RE1,PWRDSLF02,2024,1.2019
RE1,PWRDSLF02,2025,1.2019
RE1,PWRDSLF02,2026,1.2019
RE1,PWRDSLF02,2027,1.2019
RE1,PWRDSLF02,2028,1.2019
RE1,PWRDSLF02,2029,1.2019
RE1,PWRDSLF02,2030,1.2019
RE1,PWRDSLF02,2031,1.2019
RE1,PWRDSLF02,2032,1.2019
RE1,PWRDSLF02,2033,1.2019
RE1,PWRDSLF02,2034,1.2019
RE1,PWRDSLF02,2035,1.2019
RE1,PWRDSLF02,2036,1.2019
RE1,PWRDSLF02,2037,1.2019
RE1,PWRDSLF02,2038,1.2019
RE1,PWRDSLF02,2039,1.2019
RE1,PWRDSLF02,2040,1.2019
RE1,PWRDSLF02,2041,1.2019
RE1,PWRDSLF02,2042,1.2019
RE1,PWRDSLF02,2043,1.2019
RE1,PWRDSLF02,2044,1.2019
RE1,PWRDSLF02,2045,1.2019
RE1,PWRDSLF02,2046,1.2019
RE1,PWRDSLF02,2047,1.2019
RE1,PWRDSLF02,2048,1.2019
RE1,PWRDSLF02,2049,1.2019
RE1,PWRDSLF02,2050,1.2019
RE1,PWRDSLG01,2017,2.11
RE1,PWRDSLG01,2018,2.11
RE1,PWRDSLG01,2019,1.82
RE1,PWRDSLG01,2020,1.82
RE1,PWRDSLG01,2021,1.215
RE1,PWRDSLG01,2022,1.215
RE1,PWRDSLG01,2023,1.215
RE1,PWRDSLG01,2024,0.53
RE1,PWRDSLG01,2025,0.53
RE1,PWRDSLG01,2026,0.53
RE1,PWRDSLG01,2027,0.53
RE1,PWRDSLG01,2028,0.53
RE1,PWRDSLG01,2029,0.53
RE1,PWRDSLG01,2030,0.16
RE1,PWRDSLG01,2031,0.16
RE1,PWRDSLG01,2032,0.16
RE1,PWRDSLG01,2033,0.16
RE1,PWRDSLG01,2034,0.16
RE1,PWRDSLG01,2035,0.16
RE1,PWRDSLG01,2036,0.16
RE1,PWRDSLG01,2037,0.16
RE1,PWRDSLG01,2038,0.16
RE1,PWRDSLG01,2039,0.16
RE1,PWRDSLG01,2040,0.16
RE1,PWRDSLG01,2041,0.16
RE1,PWRDSLG01,2042,0.16
RE1,PWRDSLG01,2043,0.16
RE1,PWRDSLG01,2044,0.16
RE1,PWRDSLG01,2045,0.16
RE1,PWRDSLG01,2046,0.16
RE1,PWRDSLG01,2047,0.16
RE1,PWRDSLG01,2048,0.16
RE1,PWRDSLG01,2049,0.16
RE1,PWRDSLG01,2050,0.16
RE1,PWRDSLG02,2017,0.1414
RE1,PWRDSLG02,2018,0.1414
RE1,PWRDSLG02,2019,0.1414
RE1,PWRDSLG02,2020,0.1414
RE1,PWRDSLG02,2021,0.1414
RE1,PWRDSLG02,2022,0.1414
RE1,PWRDSLG02,2023,0.1414
RE1,PWRDSLG02,2024,0.1414
RE1,PWRDSLG02,2025,0.1414
RE1,PWRDSLG02,2026,0.1414
RE1,PWRDSLG02,2027,0.1414
RE1,PWRDSLG02,2028,0.1414
RE1,PWRDSLG02,2029,0.1414
RE1,PWRDSLG02,2030,0.1414
RE1,PWRDSLG02,2031,0.1414
RE1,PWRDSLG02,2032,0.1414
RE1,PWRDSLG02,2033,0.1414
RE1,PWRDSLG02,2034,0.1414
RE1,PWRDSLG02,2035,0.1414
RE1,PWRDSLG02,2036,0.1414
RE1,PWRDSLG02,2037,0.1414
RE1,PWRDSLG02,2038,0.1414
RE1,PWRDSLG02,2039,0.1414
RE1,PWRDSLG02,2040,0.1414
RE1,PWRDSLG02,2041,0.1414
RE1,PWRDSLG02,2042,0.1414
RE1,PWRDSLG02,2043,0.1414
RE1,PWRDSLG02,2044,0.1414
RE1,PWRDSLG02,2045,0.1414
RE1,PWRDSLG02,2046,0.1414
RE1,PWRDSLG02,2047,0.1414
RE1,PWRDSLG02,2048,0.1414
RE1,PWRDSLG02,2049,0.1414
RE1,PWRDSLG02,2050,0.1414
RE1,PWRDSLH01,2017,0.445
RE1,PWRDSLH01,2018,0.445
RE1,PWRDSLH01,2019,0.445
RE1,PWRDSLH01,2020,0.445
RE1,PWRDSLH01,2021,0.445
RE1,PWRDSLH01,2022,0.445
RE1,PWRDSLH01,2023,0.22
RE1,PWRDSLH01,2024,0.0
RE1,PWRDSLH01,2025,0.0
RE1,PWRDSLH01,2026,0.0
RE1,PWRDSLH01,2027,0.0
RE1,PWRDSLH01,2028,0.0
RE1,PWRDSLH01,2029,0.0
RE1,PWRDSLH01,2030,0.0
RE1,PWRDSLH01,2031,0.0
RE1,PWRDSLH01,2032,0.0
RE1,PWRDSLH01,2033,0.0
RE1,PWRDSLH01,2034,0.0
RE1,PWRDSLH01,2035,0.0
RE1,PWRDSLH01,2036,0.0
RE1,PWRDSLH01,2037,0.0
RE1,PWRDSLH01,2038,0.0
RE1,PWRDSLH01,2039,0.0
RE1,PWRDSLH01,2040,0.0
RE1,PWRDSLH01,2041,0.0
RE1,PWRDSLH01,2042,0.0
RE1,PWRDSLH01,2043,0.0
RE1,PWRDSLH01,2044,0.0
RE1,PWRDSLH01,2045,0.0
RE1,PWRDSLH01,2046,0.0
RE1,PWRDSLH01,2047,0.0
RE1,PWRDSLH01,2048,0.0
RE1,PWRDSLH01,2049,0.0
RE1,PWRDSLH01,2050,0.0
RE1,PWRDSLH02,2017,0.1768
RE1,PWRDSLH02,2018,0.1768
RE1,PWRDSLH02,2019,0.1768
RE1,PWRDSLH02,2020,0.1768
RE1,PWRDSLH02,2021,0.1768
RE1,PWRDSLH02,2022,0.1768
RE1,PWRDSLH02,2023,0.1768
RE1,PWRDSLH02,2024,0.1768
RE1,PWRDSLH02,2025,0.1768
RE1,PWRDSLH02,2026,0.1768
RE1,PWRDSLH02,2027,0.1768
RE1,PWRDSLH02,2028,0.1768
RE1,PWRDSLH02,2029,0.1768
RE1,PWRDSLH02,2030,0.1768
RE1,PWRDSLH02,2031,0.1768
RE1,PWRDSLH02,2032,0.1768
RE1,PWRDSLH02,2033,0.1768
RE1,PWRDSLH02,2034,0.1768
RE1,PWRDSLH02,2035,0.1768
RE1,PWRDSLH02,2036,0.1768
RE1,PWRDSLH02,2037,0.1768
RE1,PWRDSLH02,2038,0.1768
RE1,PWRDSLH02,2039,0.1768
RE1,PWRDSLH02,2040,0.1768
RE1,PWRDSLH02,2041,0.1768
RE1,PWRDSLH02,2042,0.1768
RE1,PWRDSLH02,2043,0.1768
RE1,PWRDSLH02,2044,0.1768
RE1,PWRDSLH02,2045,0.1768
RE1,PWRDSLH02,2046,0.1768
RE1,PWRDSLH02,2047,0.1768
RE1,PWRDSLH02,2048,0.1768
RE1,PWRDSLH02,2049,0.1768
RE1,PWRDSLH02,2050,0.1768
RE1,PWRDSLI01,2017,1.695
RE1,PWRDSLI01,2018,1.695
RE1,PWRDSLI01,2019,1.53
RE1,PWRDSLI01,2020,1.53
RE1,PWRDSLI01,2021,1.44
RE1,PWRDSLI01,2022,1.44
RE1,PWRDSLI01,2023,1.44
RE1,PWRDSLI01,2024,1.315
RE1,PWRDSLI01,2025,1.315
RE1,PWRDSLI01,2026,1.315
RE1,PWRDSLI01,2027,1.315
RE1,PWRDSLI01,2028,1.315
RE1,PWRDSLI01,2029,1.315
RE1,PWRDSLI01,2030,1.315
RE1,PWRDSLI01,2031,1.315
RE1,PWRDSLI01,2032,1.315
RE1,PWRDSLI01,2033,1.315
RE1,PWRDSLI01,2034,1.315
