r,t,f,y,ProductionByTechnologyAnnual
"RE1","PWRTRN","ELC002",2032,128.50591274518
"RE1","PWRTRN","ELC002",2033,132.361090072556
"RE1","PWRTRN","ELC002",2034,136.331922829713
"RE1","PWRTRN","ELC002",2035,140.421880537137
"RE1","PWRTRN","ELC002",2036,144.634536907284
"RE1","PWRTRN","ELC002",2037,148.97357299918
"RE1","PWRTRN","ELC002",2038,153.442780192761
"RE1","PWRTRN","ELC002",2039,158.046063613866
"RE1","PWRTRN","ELC002",2040,162.787445559236
"RE1","PWRTRN","SOL",2020,0
"RE1","PWRTRN","SOL",2021,0
"RE1","PWRTRN","SOL",2022,0
"RE1","PWRTRN","SOL",2023,0
"RE1","PWRTRN","SOL",2024,0
"RE1","PWRTRN","SOL",2025,0
"RE1","PWRTRN","SOL",2026,0
"RE1","PWRTRN","SOL",2027,0
"RE1","PWRTRN","SOL",2028,0
"RE1","PWRTRN","SOL",2029,0
"RE1","PWRTRN","SOL",2030,0
"RE1","PWRTRN","SOL",2031,0
"RE1","PWRTRN","SOL",2032,0
"RE1","PWRTRN","SOL",2033,0
"RE1","PWRTRN","SOL",2034,0
"RE1","PWRTRN","SOL",2035,0
"RE1","PWRTRN","SOL",2036,0
"RE1","PWRTRN","SOL",2037,0
"RE1","PWRTRN","SOL",2038,0
"RE1","PWRTRN","SOL",2039,0
"RE1","PWRTRN","SOL",2040,0
"RE1","PWRTRN","WND",2020,0
"RE1","PWRTRN","WND",2021,0
"RE1","PWRTRN","WND",2022,0
"RE1","PWRTRN","WND",2023,0
"RE1","PWRTRN","WND",2024,0
"RE1","PWRTRN","WND",2025,0
"RE1","PWRTRN","WND",2026,0
"RE1","PWRTRN","WND",2027,0
"RE1","PWRTRN","WND",2028,0
"RE1","PWRTRN","WND",2029,0
"RE1","PWRTRN","WND",2030,0
"RE1","PWRTRN","WND",2031,0
"RE1","PWRTRN","WND",2032,0
"RE1","PWRTRN","WND",2033,0
"RE1","PWRTRN","WND",2034,0
"RE1","PWRTRN","WND",2035,0
"RE1","PWRTRN","WND",2036,0
"RE1","PWRTRN","WND",2037,0
"RE1","PWRTRN","WND",2038,0
"RE1","PWRTRN","WND",2039,0
"RE1","PWRTRN","WND",2040,0
"RE1","PWRTRN","HYD",2020,0
"RE1","PWRTRN","HYD",2021,0
"RE1","PWRTRN","HYD",2022,0
"RE1","PWRTRN","HYD",2023,0
"RE1","PWRTRN","HYD",2024,0
"RE1","PWRTRN","HYD",2025,0
"RE1","PWRTRN","HYD",2026,0
"RE1","PWRTRN","HYD",2027,0
"RE1","PWRTRN","HYD",2028,0
"RE1","PWRTRN","HYD",2029,0
"RE1","PWRTRN","HYD",2030,0
"RE1","PWRTRN","HYD",2031,0
"RE1","PWRTRN","HYD",2032,0
"RE1","PWRTRN","HYD",2033,0
"RE1","PWRTRN","HYD",2034,0
"RE1","PWRTRN","HYD",2035,0
"RE1","PWRTRN","HYD",2036,0
"RE1","PWRTRN","HYD",2037,0
"RE1","PWRTRN","HYD",2038,0
"RE1","PWRTRN","HYD",2039,0
"RE1","PWRTRN","HYD",2040,0
"RE1","MINSOL","COA",2020,0
"RE1","MINSOL","COA",2021,0
"RE1","MINSOL","COA",2022,0
"RE1","MINSOL","COA",2023,0
"RE1","MINSOL","COA",2024,0
"RE1","MINSOL","COA",2025,0
"RE1","MINSOL","COA",2026,0
"RE1","MINSOL","COA",2027,0
"RE1","MINSOL","COA",2028,0
"RE1","MINSOL","COA",2029,0
"RE1","MINSOL","COA",2030,0
"RE1","MINSOL","COA",2031,0
"RE1","MINSOL","COA",2032,0
"RE1","MINSOL","COA",2033,0
"RE1","MINSOL","COA",2034,0
"RE1","MINSOL","COA",2035,0
"RE1","MINSOL","COA",2036,0
"RE1","MINSOL","COA",2037,0
"RE1","MINSOL","COA",2038,0
"RE1","MINSOL","COA",2039,0
"RE1","MINSOL","COA",2040,0
"RE1","MINSOL","GAS",2020,0
"RE1","MINSOL","GAS",2021,0
"RE1","MINSOL","GAS",2022,0
"RE1","MINSOL","GAS",2023,0
"RE1","MINSOL","GAS",2024,0
"RE1","MINSOL","GAS",2025,0
"RE1","MINSOL","GAS",2026,0
"RE1","MINSOL","GAS",2027,0
"RE1","MINSOL","GAS",2028,0
"RE1","MINSOL","GAS",2029,0
"RE1","MINSOL","GAS",2030,0
"RE1","MINSOL","GAS",2031,0
"RE1","MINSOL","GAS",2032,0
"RE1","MINSOL","GAS",2033,0
"RE1","MINSOL","GAS",2034,0
"RE1","MINSOL","GAS",2035,0
"RE1","MINSOL","GAS",2036,0
"RE1","MINSOL","GAS",2037,0
"RE1","MINSOL","GAS",2038,0
"RE1","MINSOL","GAS",2039,0
"RE1","MINSOL","GAS",2040,0
"RE1","MINSOL","ELC001",2020,0
"RE1","MINSOL","ELC001",2021,0
"RE1","MINSOL","ELC001",2022,0
"RE1","MINSOL","ELC001",2023,0
"RE1","MINSOL","ELC001",2024,0
"RE1","MINSOL","ELC001",2025,0
"RE1","MINSOL","ELC001",2026,0
"RE1","MINSOL","ELC001",2027,0
"RE1","MINSOL","ELC001",2028,0
"RE1","MINSOL","ELC001",2029,0
"RE1","MINSOL","ELC001",2030,0
"RE1","MINSOL","ELC001",2031,0
"RE1","MINSOL","ELC001",2032,0
"RE1","MINSOL","ELC001",2033,0
"RE1","MINSOL","ELC001",2034,0
"RE1","MINSOL","ELC001",2035,0
"RE1","MINSOL","ELC001",2036,0
"RE1","MINSOL","ELC001",2037,0
"RE1","MINSOL","ELC001",2038,0
"RE1","MINSOL","ELC001",2039,0
"RE1","MINSOL","ELC001",2040,0
"RE1","MINSOL","ELC002",2020,0
"RE1","MINSOL","ELC002",2021,0
"RE1","MINSOL","ELC002",2022,0
"RE1","MINSOL","ELC002",2023,0
"RE1","MINSOL","ELC002",2024,0
"RE1","MINSOL","ELC002",2025,0
"RE1","MINSOL","ELC002",2026,0
"RE1","MINSOL","ELC002",2027,0
"RE1","MINSOL","ELC002",2028,0
"RE1","MINSOL","ELC002",2029,0
"RE1","MINSOL","ELC002",2030,0
"RE1","MINSOL","ELC002",2031,0
"RE1","MINSOL","ELC002",2032,0
"RE1","MINSOL","ELC002",2033,0
"RE1","MINSOL","ELC002",2034,0
"RE1","MINSOL","ELC002",2035,0
"RE1","MINSOL","ELC002",2036,0
"RE1","MINSOL","ELC002",2037,0
"RE1","MINSOL","ELC002",2038,0
"RE1","MINSOL","ELC002",2039,0
"RE1","MINSOL","ELC002",2040,0
"RE1","MINSOL","SOL",2020,9.86853832442069
"RE1","MINSOL","SOL",2021,10.1645944741533
"RE1","MINSOL","SOL",2022,10.4695323083779
"RE1","MINSOL","SOL",2023,10.7836182776292
"RE1","MINSOL","SOL",2024,11.1071268259581
"RE1","MINSOL","SOL",2025,11.4403406277763
"RE1","MINSOL","SOL",2026,11.7835508543071
"RE1","MINSOL","SOL",2027,12.1370573709559
"RE1","MINSOL","SOL",2028,12.501169092578
"RE1","MINSOL","SOL",2029,12.8762041709804
"RE1","MINSOL","SOL",2030,13.2624902909782
"RE1","MINSOL","SOL",2031,13.6603650059247
"RE1","MINSOL","SOL",2032,14.0701759548196
"RE1","MINSOL","SOL",2033,14.4922812274443
"RE1","MINSOL","SOL",2034,14.9270496702874
"RE1","MINSOL","SOL",2035,15.3748611628633
"RE1","MINSOL","SOL",2036,15.8361069927161
"RE1","MINSOL","SOL",2037,16.31119020082
"RE1","MINSOL","SOL",2038,16.8005259072394
"RE1","MINSOL","SOL",2039,17.3045416861342
"RE1","MINSOL","SOL",2040,17.8236779407642
"RE1","MINSOL","WND",2020,0
"RE1","MINSOL","WND",2021,0
"RE1","MINSOL","WND",2022,0
"RE1","MINSOL","WND",2023,0
"RE1","MINSOL","WND",2024,0
"RE1","MINSOL","WND",2025,0
"RE1","MINSOL","WND",2026,0
"RE1","MINSOL","WND",2027,0
"RE1","MINSOL","WND",2028,0
"RE1","MINSOL","WND",2029,0
"RE1","MINSOL","WND",2030,0
"RE1","MINSOL","WND",2031,0
"RE1","MINSOL","WND",2032,0
"RE1","MINSOL","WND",2033,0
"RE1","MINSOL","WND",2034,0
"RE1","MINSOL","WND",2035,0
"RE1","MINSOL","WND",2036,0
"RE1","MINSOL","WND",2037,0
"RE1","MINSOL","WND",2038,0
"RE1","MINSOL","WND",2039,0
"RE1","MINSOL","WND",2040,0
"RE1","MINSOL","HYD",2020,0
"RE1","MINSOL","HYD",2021,0
"RE1","MINSOL","HYD",2022,0
"RE1","MINSOL","HYD",2023,0
"RE1","MINSOL","HYD",2024,0
"RE1","MINSOL","HYD",2025,0
"RE1","MINSOL","HYD",2026,0
"RE1","MINSOL","HYD",2027,0
"RE1","MINSOL","HYD",2028,0
"RE1","MINSOL","HYD",2029,0
"RE1","MINSOL","HYD",2030,0
"RE1","MINSOL","HYD",2031,0
"RE1","MINSOL","HYD",2032,0
"RE1","MINSOL","HYD",2033,0
"RE1","MINSOL","HYD",2034,0
"RE1","MINSOL","HYD",2035,0
"RE1","MINSOL","HYD",2036,0
"RE1","MINSOL","HYD",2037,0
"RE1","MINSOL","HYD",2038,0
"RE1","MINSOL","HYD",2039,0
"RE1","MINSOL","HYD",2040,0
"RE1","MINWND","COA",2020,0
"RE1","MINWND","COA",2021,0
"RE1","MINWND","COA",2022,0
"RE1","MINWND","COA",2023,0
"RE1","MINWND","COA",2024,0
"RE1","MINWND","COA",2025,0
"RE1","MINWND","COA",2026,0
"RE1","MINWND","COA",2027,0
"RE1","MINWND","COA",2028,0
"RE1","MINWND","COA",2029,0
"RE1","MINWND","COA",2030,0
"RE1","MINWND","COA",2031,0
"RE1","MINWND","COA",2032,0
"RE1","MINWND","COA",2033,0
"RE1","MINWND","COA",2034,0
"RE1","MINWND","COA",2035,0
"RE1","MINWND","COA",2036,0
"RE1","MINWND","COA",2037,0
"RE1","MINWND","COA",2038,0
"RE1","MINWND","COA",2039,0
"RE1","MINWND","COA",2040,0
"RE1","MINWND","GAS",2020,0
"RE1","MINWND","GAS",2021,0
"RE1","MINWND","GAS",2022,0
"RE1","MINWND","GAS",2023,0
"RE1","MINWND","GAS",2024,0
"RE1","MINWND","GAS",2025,0
"RE1","MINWND","GAS",2026,0
"RE1","MINWND","GAS",2027,0
"RE1","MINWND","GAS",2028,0
"RE1","MINWND","GAS",2029,0
"RE1","MINWND","GAS",2030,0
"RE1","MINWND","GAS",2031,0
"RE1","MINWND","GAS",2032,0
"RE1","MINWND","GAS",2033,0
"RE1","MINWND","GAS",2034,0
"RE1","MINWND","GAS",2035,0
"RE1","MINWND","GAS",2036,0
"RE1","MINWND","GAS",2037,0
"RE1","MINWND","GAS",2038,0
"RE1","MINWND","GAS",2039,0
"RE1","MINWND","GAS",2040,0
"RE1","MINWND","ELC001",2020,0
"RE1","MINWND","ELC001",2021,0
"RE1","MINWND","ELC001",2022,0
"RE1","MINWND","ELC001",2023,0
"RE1","MINWND","ELC001",2024,0
"RE1","MINWND","ELC001",2025,0
"RE1","MINWND","ELC001",2026,0
"RE1","MINWND","ELC001",2027,0
"RE1","MINWND","ELC001",2028,0
"RE1","MINWND","ELC001",2029,0
"RE1","MINWND","ELC001",2030,0
"RE1","MINWND","ELC001",2031,0
"RE1","MINWND","ELC001",2032,0
"RE1","MINWND","ELC001",2033,0
"RE1","MINWND","ELC001",2034,0
"RE1","MINWND","ELC001",2035,0
"RE1","MINWND","ELC001",2036,0
"RE1","MINWND","ELC001",2037,0
"RE1","MINWND","ELC001",2038,0
"RE1","MINWND","ELC001",2039,0
"RE1","MINWND","ELC001",2040,0
"RE1","MINWND","ELC002",2020,0
"RE1","MINWND","ELC002",2021,0
"RE1","MINWND","ELC002",2022,0
"RE1","MINWND","ELC002",2023,0
"RE1","MINWND","ELC002",2024,0
"RE1","MINWND","ELC002",2025,0
"RE1","MINWND","ELC002",2026,0
"RE1","MINWND","ELC002",2027,0
"RE1","MINWND","ELC002",2028,0
"RE1","MINWND","ELC002",2029,0
"RE1","MINWND","ELC002",2030,0
"RE1","MINWND","ELC002",2031,0
"RE1","MINWND","ELC002",2032,0
"RE1","MINWND","ELC002",2033,0
"RE1","MINWND","ELC002",2034,0
"RE1","MINWND","ELC002",2035,0
"RE1","MINWND","ELC002",2036,0
"RE1","MINWND","ELC002",2037,0
"RE1","MINWND","ELC002",2038,0
"RE1","MINWND","ELC002",2039,0
"RE1","MINWND","ELC002",2040,0
"RE1","MINWND","SOL",2020,0
"RE1","MINWND","SOL",2021,0
"RE1","MINWND","SOL",2022,0
"RE1","MINWND","SOL",2023,0
"RE1","MINWND","SOL",2024,0
"RE1","MINWND","SOL",2025,0
"RE1","MINWND","SOL",2026,0
"RE1","MINWND","SOL",2027,0
"RE1","MINWND","SOL",2028,0
"RE1","MINWND","SOL",2029,0
"RE1","MINWND","SOL",2030,0
"RE1","MINWND","SOL",2031,0
"RE1","MINWND","SOL",2032,0
"RE1","MINWND","SOL",2033,0
"RE1","MINWND","SOL",2034,0
"RE1","MINWND","SOL",2035,0
"RE1","MINWND","SOL",2036,0
"RE1","MINWND","SOL",2037,0
"RE1","MINWND","SOL",2038,0
"RE1","MINWND","SOL",2039,0
"RE1","MINWND","SOL",2040,0
"RE1","MINWND","WND",2020,0
"RE1","MINWND","WND",2021,0
"RE1","MINWND","WND",2022,0
"RE1","MINWND","WND",2023,0
"RE1","MINWND","WND",2024,0
"RE1","MINWND","WND",2025,0
"RE1","MINWND","WND",2026,0
"RE1","MINWND","WND",2027,0
"RE1","MINWND","WND",2028,0
"RE1","MINWND","WND",2029,0
"RE1","MINWND","WND",2030,0
"RE1","MINWND","WND",2031,0
"RE1","MINWND","WND",2032,0
"RE1","MINWND","WND",2033,0
"RE1","MINWND","WND",2034,0
"RE1","MINWND","WND",2035,0
"RE1","MINWND","WND",2036,0
"RE1","MINWND","WND",2037,0
"RE1","MINWND","WND",2038,0
"RE1","MINWND","WND",2039,0
"RE1","MINWND","WND",2040,0
"RE1","MINWND","HYD",2020,0
"RE1","MINWND","HYD",2021,0
"RE1","MINWND","HYD",2022,0
"RE1","MINWND","HYD",2023,0
"RE1","MINWND","HYD",2024,0
"RE1","MINWND","HYD",2025,0
"RE1","MINWND","HYD",2026,0
"RE1","MINWND","HYD",2027,0
"RE1","MINWND","HYD",2028,0
"RE1","MINWND","HYD",2029,0
"RE1","MINWND","HYD",2030,0
"RE1","MINWND","HYD",2031,0
"RE1","MINWND","HYD",2032,0
"RE1","MINWND","HYD",2033,0
"RE1","MINWND","HYD",2034,0
"RE1","MINWND","HYD",2035,0
"RE1","MINWND","HYD",2036,0
"RE1","MINWND","HYD",2037,0
"RE1","MINWND","HYD",2038,0
"RE1","MINWND","HYD",2039,0
"RE1","MINWND","HYD",2040,0
"RE1","PWRSOL","COA",2020,0
"RE1","PWRSOL","COA",2021,0
"RE1","PWRSOL","COA",2022,0
"RE1","PWRSOL","COA",2023,0
"RE1","PWRSOL","COA",2024,0
"RE1","PWRSOL","COA",2025,0
"RE1","PWRSOL","COA",2026,0
"RE1","PWRSOL","COA",2027,0
"RE1","PWRSOL","COA",2028,0
"RE1","PWRSOL","COA",2029,0
"RE1","PWRSOL","COA",2030,0
"RE1","PWRSOL","COA",2031,0
"RE1","PWRSOL","COA",2032,0
"RE1","PWRSOL","COA",2033,0
"RE1","PWRSOL","COA",2034,0
"RE1","PWRSOL","COA",2035,0
"RE1","PWRSOL","COA",2036,0
"RE1","PWRSOL","COA",2037,0
"RE1","PWRSOL","COA",2038,0
"RE1","PWRSOL","COA",2039,0
"RE1","PWRSOL","COA",2040,0
"RE1","PWRSOL","GAS",2020,0
"RE1","PWRSOL","GAS",2021,0
"RE1","PWRSOL","GAS",2022,0
"RE1","PWRSOL","GAS",2023,0
"RE1","PWRSOL","GAS",2024,0
"RE1","PWRSOL","GAS",2025,0
"RE1","PWRSOL","GAS",2026,0
"RE1","PWRSOL","GAS",2027,0
"RE1","PWRSOL","GAS",2028,0
"RE1","PWRSOL","GAS",2029,0
"RE1","PWRSOL","GAS",2030,0
"RE1","PWRSOL","GAS",2031,0
"RE1","PWRSOL","GAS",2032,0
"RE1","PWRSOL","GAS",2033,0
"RE1","PWRSOL","GAS",2034,0
"RE1","PWRSOL","GAS",2035,0
"RE1","PWRSOL","GAS",2036,0
"RE1","PWRSOL","GAS",2037,0
"RE1","PWRSOL","GAS",2038,0
"RE1","PWRSOL","GAS",2039,0
"RE1","PWRSOL","GAS",2040,0
"RE1","PWRSOL","ELC001",2020,0
"RE1","PWRSOL","ELC001",2021,0
"RE1","PWRSOL","ELC001",2022,0
"RE1","PWRSOL","ELC001",2023,0
"RE1","PWRSOL","ELC001",2024,0
"RE1","PWRSOL","ELC001",2025,0
"RE1","PWRSOL","ELC001",2026,0
"RE1","PWRSOL","ELC001",2027,0
"RE1","PWRSOL","ELC001",2028,0
"RE1","PWRSOL","ELC001",2029,0
"RE1","PWRSOL","ELC001",2030,0
"RE1","PWRSOL","ELC001",2031,0
"RE1","PWRSOL","ELC001",2032,0
"RE1","PWRSOL","ELC001",2033,0
"RE1","PWRSOL","ELC001",2034,0
"RE1","PWRSOL","ELC001",2035,0
"RE1","PWRSOL","ELC001",2036,0
"RE1","PWRSOL","ELC001",2037,0
"RE1","PWRSOL","ELC001",2038,0
"RE1","PWRSOL","ELC001",2039,0
"RE1","PWRSOL","ELC001",2040,0
"RE1","PWRSOL","ELC002",2020,9.86853832442069
"RE1","PWRSOL","ELC002",2021,10.1645944741533
"RE1","PWRSOL","ELC002",2022,10.4695323083779
"RE1","PWRSOL","ELC002",2023,10.7836182776292
"RE1","PWRSOL","ELC002",2024,11.1071268259581
"RE1","PWRSOL","ELC002",2025,11.4403406277763
"RE1","PWRSOL","ELC002",2026,11.7835508543071
"RE1","PWRSOL","ELC002",2027,12.1370573709559
"RE1","PWRSOL","ELC002",2028,12.501169092578
"RE1","PWRSOL","ELC002",2029,12.8762041709804
"RE1","PWRSOL","ELC002",2030,13.2624902909782
"RE1","PWRSOL","ELC002",2031,13.6603650059247
"RE1","PWRSOL","ELC002",2032,14.0701759548196
"RE1","PWRSOL","ELC002",2033,14.4922812274443
"RE1","PWRSOL","ELC002",2034,14.9270496702874
"RE1","PWRSOL","ELC002",2035,15.3748611628633
"RE1","PWRSOL","ELC002",2036,15.8361069927161
"RE1","PWRSOL","ELC002",2037,16.31119020082
"RE1","PWRSOL","ELC002",2038,16.8005259072394
"RE1","PWRSOL","ELC002",2039,17.3045416861342
"RE1","PWRSOL","ELC002",2040,17.8236779407642
"RE1","PWRSOL","SOL",2020,0
"RE1","PWRSOL","SOL",2021,0
"RE1","PWRSOL","SOL",2022,0
"RE1","PWRSOL","SOL",2023,0
"RE1","PWRSOL","SOL",2024,0
"RE1","PWRSOL","SOL",2025,0
"RE1","PWRSOL","SOL",2026,0
"RE1","PWRSOL","SOL",2027,0
"RE1","PWRSOL","SOL",2028,0
"RE1","PWRSOL","SOL",2029,0
"RE1","PWRSOL","SOL",2030,0
"RE1","PWRSOL","SOL",2031,0
"RE1","PWRSOL","SOL",2032,0
"RE1","PWRSOL","SOL",2033,0
"RE1","PWRSOL","SOL",2034,0
"RE1","PWRSOL","SOL",2035,0
"RE1","PWRSOL","SOL",2036,0
"RE1","PWRSOL","SOL",2037,0
"RE1","PWRSOL","SOL",2038,0
"RE1","PWRSOL","SOL",2039,0
"RE1","PWRSOL","SOL",2040,0
"RE1","PWRSOL","WND",2020,0
"RE1","PWRSOL","WND",2021,0
"RE1","PWRSOL","WND",2022,0
"RE1","PWRSOL","WND",2023,0
"RE1","PWRSOL","WND",2024,0
"RE1","PWRSOL","WND",2025,0
"RE1","PWRSOL","WND",2026,0
"RE1","PWRSOL","WND",2027,0
"RE1","PWRSOL","WND",2028,0
"RE1","PWRSOL","WND",2029,0
"RE1","PWRSOL","WND",2030,0
"RE1","PWRSOL","WND",2031,0
"RE1","PWRSOL","WND",2032,0
"RE1","PWRSOL","WND",2033,0
"RE1","PWRSOL","WND",2034,0
"RE1","PWRSOL","WND",2035,0
"RE1","PWRSOL","WND",2036,0
"RE1","PWRSOL","WND",2037,0
"RE1","PWRSOL","WND",2038,0
"RE1","PWRSOL","WND",2039,0
"RE1","PWRSOL","WND",2040,0
"RE1","PWRSOL","HYD",2020,0
"RE1","PWRSOL","HYD",2021,0
"RE1","PWRSOL","HYD",2022,0
"RE1","PWRSOL","HYD",2023,0
"RE1","PWRSOL","HYD",2024,0
"RE1","PWRSOL","HYD",2025,0
"RE1","PWRSOL","HYD",2026,0
"RE1","PWRSOL","HYD",2027,0
"RE1","PWRSOL","HYD",2028,0
"RE1","PWRSOL","HYD",2029,0
"RE1","PWRSOL","HYD",2030,0
"RE1","PWRSOL","HYD",2031,0
"RE1","PWRSOL","HYD",2032,0
"RE1","PWRSOL","HYD",2033,0
"RE1","PWRSOL","HYD",2034,0
"RE1","PWRSOL","HYD",2035,0
"RE1","PWRSOL","HYD",2036,0
"RE1","PWRSOL","HYD",2037,0
"RE1","PWRSOL","HYD",2038,0
"RE1","PWRSOL","HYD",2039,0
"RE1","PWRSOL","HYD",2040,0
"RE1","PWRWND","COA",2020,0
"RE1","PWRWND","COA",2021,0
"RE1","PWRWND","COA",2022,0
"RE1","PWRWND","COA",2023,0
"RE1","PWRWND","COA",2024,0
"RE1","PWRWND","COA",2025,0
"RE1","PWRWND","COA",2026,0
"RE1","PWRWND","COA",2027,0
"RE1","PWRWND","COA",2028,0
"RE1","PWRWND","COA",2029,0
"RE1","PWRWND","COA",2030,0
"RE1","PWRWND","COA",2031,0
"RE1","PWRWND","COA",2032,0
"RE1","PWRWND","COA",2033,0
"RE1","PWRWND","COA",2034,0
"RE1","PWRWND","COA",2035,0
"RE1","PWRWND","COA",2036,0
"RE1","PWRWND","COA",2037,0
"RE1","PWRWND","COA",2038,0
"RE1","PWRWND","COA",2039,0
"RE1","PWRWND","COA",2040,0
"RE1","PWRWND","GAS",2020,0
"RE1","PWRWND","GAS",2021,0
"RE1","PWRWND","GAS",2022,0
"RE1","PWRWND","GAS",2023,0
"RE1","PWRWND","GAS",2024,0
"RE1","PWRWND","GAS",2025,0
"RE1","PWRWND","GAS",2026,0
"RE1","PWRWND","GAS",2027,0
"RE1","PWRWND","GAS",2028,0
"RE1","PWRWND","GAS",2029,0
"RE1","PWRWND","GAS",2030,0
"RE1","PWRWND","GAS",2031,0
"RE1","PWRWND","GAS",2032,0
"RE1","PWRWND","GAS",2033,0
"RE1","PWRWND","GAS",2034,0
"RE1","PWRWND","GAS",2035,0
"RE1","PWRWND","GAS",2036,0
"RE1","PWRWND","GAS",2037,0
"RE1","PWRWND","GAS",2038,0
"RE1","PWRWND","GAS",2039,0
"RE1","PWRWND","GAS",2040,0
"RE1","PWRWND","ELC001",2020,0
"RE1","PWRWND","ELC001",2021,0
"RE1","PWRWND","ELC001",2022,0
"RE1","PWRWND","ELC001",2023,0
"RE1","PWRWND","ELC001",2024,0
"RE1","PWRWND","ELC001",2025,0
"RE1","PWRWND","ELC001",2026,0
"RE1","PWRWND","ELC001",2027,0
"RE1","PWRWND","ELC001",2028,0
"RE1","PWRWND","ELC001",2029,0
"RE1","PWRWND","ELC001",2030,0
"RE1","PWRWND","ELC001",2031,0
"RE1","PWRWND","ELC001",2032,0
"RE1","PWRWND","ELC001",2033,0
"RE1","PWRWND","ELC001",2034,0
"RE1","PWRWND","ELC001",2035,0
"RE1","PWRWND","ELC001",2036,0
"RE1","PWRWND","ELC001",2037,0
"RE1","PWRWND","ELC001",2038,0
"RE1","PWRWND","ELC001",2039,0
"RE1","PWRWND","ELC001",2040,0
"RE1","PWRWND","ELC002",2020,0
"RE1","PWRWND","ELC002",2021,0
"RE1","PWRWND","ELC002",2022,0
"RE1","PWRWND","ELC002",2023,0
"RE1","PWRWND","ELC002",2024,0
"RE1","PWRWND","ELC002",2025,0
"RE1","PWRWND","ELC002",2026,0
"RE1","PWRWND","ELC002",2027,0
"RE1","PWRWND","ELC002",2028,0
"RE1","PWRWND","ELC002",2029,0
"RE1","PWRWND","ELC002",2030,0
"RE1","PWRWND","ELC002",2031,0
"RE1","PWRWND","ELC002",2032,0
"RE1","PWRWND","ELC002",2033,0
"RE1","PWRWND","ELC002",2034,0
"RE1","PWRWND","ELC002",2035,0
"RE1","PWRWND","ELC002",2036,0
"RE1","PWRWND","ELC002",2037,0
"RE1","PWRWND","ELC002",2038,0
"RE1","PWRWND","ELC002",2039,0
"RE1","PWRWND","ELC002",2040,0
"RE1","PWRWND","SOL",2020,0
"RE1","PWRWND","SOL",2021,0
"RE1","PWRWND","SOL",2022,0
"RE1","PWRWND","SOL",2023,0
"RE1","PWRWND","SOL",2024,0
"RE1","PWRWND","SOL",2025,0
"RE1","PWRWND","SOL",2026,0
"RE1","PWRWND","SOL",2027,0
"RE1","PWRWND","SOL",2028,0
"RE1","PWRWND","SOL",2029,0
"RE1","PWRWND","SOL",2030,0
"RE1","PWRWND","SOL",2031,0
"RE1","PWRWND","SOL",2032,0
"RE1","PWRWND","SOL",2033,0
"RE1","PWRWND","SOL",2034,0
"RE1","PWRWND","SOL",2035,0
"RE1","PWRWND","SOL",2036,0
"RE1","PWRWND","SOL",2037,0
"RE1","PWRWND","SOL",2038,0
"RE1","PWRWND","SOL",2039,0
"RE1","PWRWND","SOL",2040,0
"RE1","PWRWND","WND",2020,0
"RE1","PWRWND","WND",2021,0
"RE1","PWRWND","WND",2022,0
"RE1","PWRWND","WND",2023,0
"RE1","PWRWND","WND",2024,0
"RE1","PWRWND","WND",2025,0
"RE1","PWRWND","WND",2026,0
"RE1","PWRWND","WND",2027,0
"RE1","PWRWND","WND",2028,0
"RE1","PWRWND","WND",2029,0
"RE1","PWRWND","WND",2030,0
"RE1","PWRWND","WND",2031,0
"RE1","PWRWND","WND",2032,0
"RE1","PWRWND","WND",2033,0
"RE1","PWRWND","WND",2034,0
"RE1","PWRWND","WND",2035,0
"RE1","PWRWND","WND",2036,0
"RE1","PWRWND","WND",2037,0
"RE1","PWRWND","WND",2038,0
"RE1","PWRWND","WND",2039,0
"RE1","PWRWND","WND",2040,0
"RE1","PWRWND","HYD",2020,0
"RE1","PWRWND","HYD",2021,0
"RE1","PWRWND","HYD",2022,0
"RE1","PWRWND","HYD",2023,0
"RE1","PWRWND","HYD",2024,0
"RE1","PWRWND","HYD",2025,0
"RE1","PWRWND","HYD",2026,0
"RE1","PWRWND","HYD",2027,0
"RE1","PWRWND","HYD",2028,0
"RE1","PWRWND","HYD",2029,0
"RE1","PWRWND","HYD",2030,0
"RE1","PWRWND","HYD",2031,0
"RE1","PWRWND","HYD",2032,0
"RE1","PWRWND","HYD",2033,0
"RE1","PWRWND","HYD",2034,0
"RE1","PWRWND","HYD",2035,0
"RE1","PWRWND","HYD",2036,0
"RE1","PWRWND","HYD",2037,0
"RE1","PWRWND","HYD",2038,0
"RE1","PWRWND","HYD",2039,0
"RE1","PWRWND","HYD",2040,0
"RE1","MINHYD","COA",2020,0
"RE1","MINHYD","COA",2021,0
"RE1","MINHYD","COA",2022,0
"RE1","MINHYD","COA",2023,0
"RE1","MINHYD","COA",2024,0
"RE1","MINHYD","COA",2025,0
"RE1","MINHYD","COA",2026,0
"RE1","MINHYD","COA",2027,0
"RE1","MINHYD","COA",2028,0
"RE1","MINHYD","COA",2029,0
"RE1","MINHYD","COA",2030,0
"RE1","MINHYD","COA",2031,0
"RE1","MINHYD","COA",2032,0
"RE1","MINHYD","COA",2033,0
"RE1","MINHYD","COA",2034,0
"RE1","MINHYD","COA",2035,0
"RE1","MINHYD","COA",2036,0
"RE1","MINHYD","COA",2037,0
"RE1","MINHYD","COA",2038,0
"RE1","MINHYD","COA",2039,0
"RE1","MINHYD","COA",2040,0
"RE1","MINHYD","GAS",2020,0
