r,l,t,f,y,ProductionByTechnology
"RE1","S22","PWRCOA","ELC001",2023,0
"RE1","S22","PWRCOA","ELC001",2024,0
"RE1","S22","PWRCOA","ELC001",2025,0
"RE1","S22","PWRCOA","ELC001",2026,0
"RE1","S22","PWRCOA","ELC001",2027,0
"RE1","S22","PWRCOA","ELC001",2028,0
"RE1","S22","PWRCOA","ELC001",2029,0
"RE1","S22","PWRCOA","ELC001",2030,0
"RE1","S22","PWRCOA","ELC001",2031,0
"RE1","S22","PWRCOA","ELC001",2032,0
"RE1","S22","PWRCOA","ELC001",2033,0
"RE1","S22","PWRCOA","ELC001",2034,0
"RE1","S22","PWRCOA","ELC001",2035,0
"RE1","S22","PWRCOA","ELC001",2036,0
"RE1","S22","PWRCOA","ELC001",2037,0
"RE1","S22","PWRCOA","ELC001",2038,0
"RE1","S22","PWRCOA","ELC001",2039,0
"RE1","S22","PWRCOA","ELC001",2040,0
"RE1","S22","PWRCOA","ELC002",2020,0
"RE1","S22","PWRCOA","ELC002",2021,0
"RE1","S22","PWRCOA","ELC002",2022,0
"RE1","S22","PWRCOA","ELC002",2023,0
"RE1","S22","PWRCOA","ELC002",2024,0
"RE1","S22","PWRCOA","ELC002",2025,0
"RE1","S22","PWRCOA","ELC002",2026,0
"RE1","S22","PWRCOA","ELC002",2027,0
"RE1","S22","PWRCOA","ELC002",2028,0
"RE1","S22","PWRCOA","ELC002",2029,0
"RE1","S22","PWRCOA","ELC002",2030,0
"RE1","S22","PWRCOA","ELC002",2031,0
"RE1","S22","PWRCOA","ELC002",2032,0
"RE1","S22","PWRCOA","ELC002",2033,0
"RE1","S22","PWRCOA","ELC002",2034,0
"RE1","S22","PWRCOA","ELC002",2035,0
"RE1","S22","PWRCOA","ELC002",2036,0
"RE1","S22","PWRCOA","ELC002",2037,0
"RE1","S22","PWRCOA","ELC002",2038,0
"RE1","S22","PWRCOA","ELC002",2039,0
"RE1","S22","PWRCOA","ELC002",2040,0
"RE1","S22","PWRCOA","SOL",2020,0
"RE1","S22","PWRCOA","SOL",2021,0
"RE1","S22","PWRCOA","SOL",2022,0
"RE1","S22","PWRCOA","SOL",2023,0
"RE1","S22","PWRCOA","SOL",2024,0
"RE1","S22","PWRCOA","SOL",2025,0
"RE1","S22","PWRCOA","SOL",2026,0
"RE1","S22","PWRCOA","SOL",2027,0
"RE1","S22","PWRCOA","SOL",2028,0
"RE1","S22","PWRCOA","SOL",2029,0
"RE1","S22","PWRCOA","SOL",2030,0
"RE1","S22","PWRCOA","SOL",2031,0
"RE1","S22","PWRCOA","SOL",2032,0
"RE1","S22","PWRCOA","SOL",2033,0
"RE1","S22","PWRCOA","SOL",2034,0
"RE1","S22","PWRCOA","SOL",2035,0
"RE1","S22","PWRCOA","SOL",2036,0
"RE1","S22","PWRCOA","SOL",2037,0
"RE1","S22","PWRCOA","SOL",2038,0
"RE1","S22","PWRCOA","SOL",2039,0
"RE1","S22","PWRCOA","SOL",2040,0
"RE1","S22","PWRCOA","WND",2020,0
"RE1","S22","PWRCOA","WND",2021,0
"RE1","S22","PWRCOA","WND",2022,0
"RE1","S22","PWRCOA","WND",2023,0
"RE1","S22","PWRCOA","WND",2024,0
"RE1","S22","PWRCOA","WND",2025,0
"RE1","S22","PWRCOA","WND",2026,0
"RE1","S22","PWRCOA","WND",2027,0
"RE1","S22","PWRCOA","WND",2028,0
"RE1","S22","PWRCOA","WND",2029,0
"RE1","S22","PWRCOA","WND",2030,0
"RE1","S22","PWRCOA","WND",2031,0
"RE1","S22","PWRCOA","WND",2032,0
"RE1","S22","PWRCOA","WND",2033,0
"RE1","S22","PWRCOA","WND",2034,0
"RE1","S22","PWRCOA","WND",2035,0
"RE1","S22","PWRCOA","WND",2036,0
"RE1","S22","PWRCOA","WND",2037,0
"RE1","S22","PWRCOA","WND",2038,0
"RE1","S22","PWRCOA","WND",2039,0
"RE1","S22","PWRCOA","WND",2040,0
"RE1","S22","PWRCOA","HYD",2020,0
"RE1","S22","PWRCOA","HYD",2021,0
"RE1","S22","PWRCOA","HYD",2022,0
"RE1","S22","PWRCOA","HYD",2023,0
"RE1","S22","PWRCOA","HYD",2024,0
"RE1","S22","PWRCOA","HYD",2025,0
"RE1","S22","PWRCOA","HYD",2026,0
"RE1","S22","PWRCOA","HYD",2027,0
"RE1","S22","PWRCOA","HYD",2028,0
"RE1","S22","PWRCOA","HYD",2029,0
"RE1","S22","PWRCOA","HYD",2030,0
"RE1","S22","PWRCOA","HYD",2031,0
"RE1","S22","PWRCOA","HYD",2032,0
"RE1","S22","PWRCOA","HYD",2033,0
"RE1","S22","PWRCOA","HYD",2034,0
"RE1","S22","PWRCOA","HYD",2035,0
"RE1","S22","PWRCOA","HYD",2036,0
"RE1","S22","PWRCOA","HYD",2037,0
"RE1","S22","PWRCOA","HYD",2038,0
"RE1","S22","PWRCOA","HYD",2039,0
"RE1","S22","PWRCOA","HYD",2040,0
"RE1","S22","PWRGAS","COA",2020,0
"RE1","S22","PWRGAS","COA",2021,0
"RE1","S22","PWRGAS","COA",2022,0
"RE1","S22","PWRGAS","COA",2023,0
"RE1","S22","PWRGAS","COA",2024,0
"RE1","S22","PWRGAS","COA",2025,0
"RE1","S22","PWRGAS","COA",2026,0
"RE1","S22","PWRGAS","COA",2027,0
"RE1","S22","PWRGAS","COA",2028,0
"RE1","S22","PWRGAS","COA",2029,0
"RE1","S22","PWRGAS","COA",2030,0
"RE1","S22","PWRGAS","COA",2031,0
"RE1","S22","PWRGAS","COA",2032,0
"RE1","S22","PWRGAS","COA",2033,0
"RE1","S22","PWRGAS","COA",2034,0
"RE1","S22","PWRGAS","COA",2035,0
"RE1","S22","PWRGAS","COA",2036,0
"RE1","S22","PWRGAS","COA",2037,0
"RE1","S22","PWRGAS","COA",2038,0
"RE1","S22","PWRGAS","COA",2039,0
"RE1","S22","PWRGAS","COA",2040,0
"RE1","S22","PWRGAS","GAS",2020,0
"RE1","S22","PWRGAS","GAS",2021,0
"RE1","S22","PWRGAS","GAS",2022,0
"RE1","S22","PWRGAS","GAS",2023,0
"RE1","S22","PWRGAS","GAS",2024,0
"RE1","S22","PWRGAS","GAS",2025,0
"RE1","S22","PWRGAS","GAS",2026,0
"RE1","S22","PWRGAS","GAS",2027,0
"RE1","S22","PWRGAS","GAS",2028,0
"RE1","S22","PWRGAS","GAS",2029,0
"RE1","S22","PWRGAS","GAS",2030,0
"RE1","S22","PWRGAS","GAS",2031,0
"RE1","S22","PWRGAS","GAS",2032,0
"RE1","S22","PWRGAS","GAS",2033,0
"RE1","S22","PWRGAS","GAS",2034,0
"RE1","S22","PWRGAS","GAS",2035,0
"RE1","S22","PWRGAS","GAS",2036,0
"RE1","S22","PWRGAS","GAS",2037,0
"RE1","S22","PWRGAS","GAS",2038,0
"RE1","S22","PWRGAS","GAS",2039,0
"RE1","S22","PWRGAS","GAS",2040,0
"RE1","S22","PWRGAS","ELC001",2020,28.9083333333333
"RE1","S22","PWRGAS","ELC001",2021,29.7755833333333
"RE1","S22","PWRGAS","ELC001",2022,30.6688508333333
"RE1","S22","PWRGAS","ELC001",2023,31.5889163583333
"RE1","S22","PWRGAS","ELC001",2024,32.5365838490833
"RE1","S22","PWRGAS","ELC001",2025,33.5126813558833
"RE1","S22","PWRGAS","ELC001",2026,34.5180618191083
"RE1","S22","PWRGAS","ELC001",2027,35.553603647375
"RE1","S22","PWRGAS","ELC001",2028,36.6202117582417
"RE1","S22","PWRGAS","ELC001",2029,37.7188181274667
"RE1","S22","PWRGAS","ELC001",2030,38.8503826562583
"RE1","S22","PWRGAS","ELC001",2031,40.0158941541583
"RE1","S22","PWRGAS","ELC001",2032,41.216370975025
"RE1","S22","PWRGAS","ELC001",2033,42.4528620866417
"RE1","S22","PWRGAS","ELC001",2034,43.726447966875
"RE1","S22","PWRGAS","ELC001",2035,45.0382414131084
"RE1","S22","PWRGAS","ELC001",2036,46.3893886407583
"RE1","S22","PWRGAS","ELC001",2037,47.7810702950667
"RE1","S22","PWRGAS","ELC001",2038,49.214502405075
"RE1","S22","PWRGAS","ELC001",2039,50.6909374821417
"RE1","S22","PWRGAS","ELC001",2040,52.2116656184583
"RE1","S22","PWRGAS","ELC002",2020,0
"RE1","S22","PWRGAS","ELC002",2021,0
"RE1","S22","PWRGAS","ELC002",2022,0
"RE1","S22","PWRGAS","ELC002",2023,0
"RE1","S22","PWRGAS","ELC002",2024,0
"RE1","S22","PWRGAS","ELC002",2025,0
"RE1","S22","PWRGAS","ELC002",2026,0
"RE1","S22","PWRGAS","ELC002",2027,0
"RE1","S22","PWRGAS","ELC002",2028,0
"RE1","S22","PWRGAS","ELC002",2029,0
"RE1","S22","PWRGAS","ELC002",2030,0
"RE1","S22","PWRGAS","ELC002",2031,0
"RE1","S22","PWRGAS","ELC002",2032,0
"RE1","S22","PWRGAS","ELC002",2033,0
"RE1","S22","PWRGAS","ELC002",2034,0
"RE1","S22","PWRGAS","ELC002",2035,0
"RE1","S22","PWRGAS","ELC002",2036,0
"RE1","S22","PWRGAS","ELC002",2037,0
"RE1","S22","PWRGAS","ELC002",2038,0
"RE1","S22","PWRGAS","ELC002",2039,0
"RE1","S22","PWRGAS","ELC002",2040,0
"RE1","S22","PWRGAS","SOL",2020,0
"RE1","S22","PWRGAS","SOL",2021,0
"RE1","S22","PWRGAS","SOL",2022,0
"RE1","S22","PWRGAS","SOL",2023,0
"RE1","S22","PWRGAS","SOL",2024,0
"RE1","S22","PWRGAS","SOL",2025,0
"RE1","S22","PWRGAS","SOL",2026,0
"RE1","S22","PWRGAS","SOL",2027,0
"RE1","S22","PWRGAS","SOL",2028,0
"RE1","S22","PWRGAS","SOL",2029,0
"RE1","S22","PWRGAS","SOL",2030,0
"RE1","S22","PWRGAS","SOL",2031,0
"RE1","S22","PWRGAS","SOL",2032,0
"RE1","S22","PWRGAS","SOL",2033,0
"RE1","S22","PWRGAS","SOL",2034,0
"RE1","S22","PWRGAS","SOL",2035,0
"RE1","S22","PWRGAS","SOL",2036,0
"RE1","S22","PWRGAS","SOL",2037,0
"RE1","S22","PWRGAS","SOL",2038,0
"RE1","S22","PWRGAS","SOL",2039,0
"RE1","S22","PWRGAS","SOL",2040,0
"RE1","S22","PWRGAS","WND",2020,0
"RE1","S22","PWRGAS","WND",2021,0
"RE1","S22","PWRGAS","WND",2022,0
"RE1","S22","PWRGAS","WND",2023,0
"RE1","S22","PWRGAS","WND",2024,0
"RE1","S22","PWRGAS","WND",2025,0
"RE1","S22","PWRGAS","WND",2026,0
"RE1","S22","PWRGAS","WND",2027,0
"RE1","S22","PWRGAS","WND",2028,0
"RE1","S22","PWRGAS","WND",2029,0
"RE1","S22","PWRGAS","WND",2030,0
"RE1","S22","PWRGAS","WND",2031,0
"RE1","S22","PWRGAS","WND",2032,0
"RE1","S22","PWRGAS","WND",2033,0
"RE1","S22","PWRGAS","WND",2034,0
"RE1","S22","PWRGAS","WND",2035,0
"RE1","S22","PWRGAS","WND",2036,0
"RE1","S22","PWRGAS","WND",2037,0
"RE1","S22","PWRGAS","WND",2038,0
"RE1","S22","PWRGAS","WND",2039,0
"RE1","S22","PWRGAS","WND",2040,0
"RE1","S22","PWRGAS","HYD",2020,0
"RE1","S22","PWRGAS","HYD",2021,0
"RE1","S22","PWRGAS","HYD",2022,0
"RE1","S22","PWRGAS","HYD",2023,0
"RE1","S22","PWRGAS","HYD",2024,0
"RE1","S22","PWRGAS","HYD",2025,0
"RE1","S22","PWRGAS","HYD",2026,0
"RE1","S22","PWRGAS","HYD",2027,0
"RE1","S22","PWRGAS","HYD",2028,0
"RE1","S22","PWRGAS","HYD",2029,0
"RE1","S22","PWRGAS","HYD",2030,0
"RE1","S22","PWRGAS","HYD",2031,0
"RE1","S22","PWRGAS","HYD",2032,0
"RE1","S22","PWRGAS","HYD",2033,0
"RE1","S22","PWRGAS","HYD",2034,0
"RE1","S22","PWRGAS","HYD",2035,0
"RE1","S22","PWRGAS","HYD",2036,0
"RE1","S22","PWRGAS","HYD",2037,0
"RE1","S22","PWRGAS","HYD",2038,0
"RE1","S22","PWRGAS","HYD",2039,0
"RE1","S22","PWRGAS","HYD",2040,0
"RE1","S22","PWRTRN","COA",2020,0
"RE1","S22","PWRTRN","COA",2021,0
"RE1","S22","PWRTRN","COA",2022,0
"RE1","S22","PWRTRN","COA",2023,0
"RE1","S22","PWRTRN","COA",2024,0
"RE1","S22","PWRTRN","COA",2025,0
"RE1","S22","PWRTRN","COA",2026,0
"RE1","S22","PWRTRN","COA",2027,0
"RE1","S22","PWRTRN","COA",2028,0
"RE1","S22","PWRTRN","COA",2029,0
"RE1","S22","PWRTRN","COA",2030,0
"RE1","S22","PWRTRN","COA",2031,0
"RE1","S22","PWRTRN","COA",2032,0
"RE1","S22","PWRTRN","COA",2033,0
"RE1","S22","PWRTRN","COA",2034,0
"RE1","S22","PWRTRN","COA",2035,0
"RE1","S22","PWRTRN","COA",2036,0
"RE1","S22","PWRTRN","COA",2037,0
"RE1","S22","PWRTRN","COA",2038,0
"RE1","S22","PWRTRN","COA",2039,0
"RE1","S22","PWRTRN","COA",2040,0
"RE1","S22","PWRTRN","GAS",2020,0
"RE1","S22","PWRTRN","GAS",2021,0
"RE1","S22","PWRTRN","GAS",2022,0
"RE1","S22","PWRTRN","GAS",2023,0
"RE1","S22","PWRTRN","GAS",2024,0
"RE1","S22","PWRTRN","GAS",2025,0
"RE1","S22","PWRTRN","GAS",2026,0
"RE1","S22","PWRTRN","GAS",2027,0
"RE1","S22","PWRTRN","GAS",2028,0
"RE1","S22","PWRTRN","GAS",2029,0
"RE1","S22","PWRTRN","GAS",2030,0
"RE1","S22","PWRTRN","GAS",2031,0
"RE1","S22","PWRTRN","GAS",2032,0
"RE1","S22","PWRTRN","GAS",2033,0
"RE1","S22","PWRTRN","GAS",2034,0
"RE1","S22","PWRTRN","GAS",2035,0
"RE1","S22","PWRTRN","GAS",2036,0
"RE1","S22","PWRTRN","GAS",2037,0
"RE1","S22","PWRTRN","GAS",2038,0
"RE1","S22","PWRTRN","GAS",2039,0
"RE1","S22","PWRTRN","GAS",2040,0
"RE1","S22","PWRTRN","ELC001",2020,0
"RE1","S22","PWRTRN","ELC001",2021,0
"RE1","S22","PWRTRN","ELC001",2022,0
"RE1","S22","PWRTRN","ELC001",2023,0
"RE1","S22","PWRTRN","ELC001",2024,0
"RE1","S22","PWRTRN","ELC001",2025,0
"RE1","S22","PWRTRN","ELC001",2026,0
"RE1","S22","PWRTRN","ELC001",2027,0
"RE1","S22","PWRTRN","ELC001",2028,0
"RE1","S22","PWRTRN","ELC001",2029,0
"RE1","S22","PWRTRN","ELC001",2030,0
"RE1","S22","PWRTRN","ELC001",2031,0
"RE1","S22","PWRTRN","ELC001",2032,0
"RE1","S22","PWRTRN","ELC001",2033,0
"RE1","S22","PWRTRN","ELC001",2034,0
"RE1","S22","PWRTRN","ELC001",2035,0
"RE1","S22","PWRTRN","ELC001",2036,0
"RE1","S22","PWRTRN","ELC001",2037,0
"RE1","S22","PWRTRN","ELC001",2038,0
"RE1","S22","PWRTRN","ELC001",2039,0
"RE1","S22","PWRTRN","ELC001",2040,0
"RE1","S22","PWRTRN","ELC002",2020,42
"RE1","S22","PWRTRN","ELC002",2021,43.26
"RE1","S22","PWRTRN","ELC002",2022,44.5578
"RE1","S22","PWRTRN","ELC002",2023,45.894534
"RE1","S22","PWRTRN","ELC002",2024,47.27137002
"RE1","S22","PWRTRN","ELC002",2025,48.689511108
"RE1","S22","PWRTRN","ELC002",2026,50.150196474
"RE1","S22","PWRTRN","ELC002",2027,51.65470233
"RE1","S22","PWRTRN","ELC002",2028,53.204343402
"RE1","S22","PWRTRN","ELC002",2029,54.800473728
"RE1","S22","PWRTRN","ELC002",2030,56.444487918
"RE1","S22","PWRTRN","ELC002",2031,58.137822582
"RE1","S22","PWRTRN","ELC002",2032,59.881957254
"RE1","S22","PWRTRN","ELC002",2033,61.678415946
"RE1","S22","PWRTRN","ELC002",2034,63.52876845
"RE1","S22","PWRTRN","ELC002",2035,65.434631514
"RE1","S22","PWRTRN","ELC002",2036,67.397670438
"RE1","S22","PWRTRN","ELC002",2037,69.419600544
"RE1","S22","PWRTRN","ELC002",2038,71.502188562
"RE1","S22","PWRTRN","ELC002",2039,73.647254226
"RE1","S22","PWRTRN","ELC002",2040,75.85667187
"RE1","S22","PWRTRN","SOL",2020,0
"RE1","S22","PWRTRN","SOL",2021,0
"RE1","S22","PWRTRN","SOL",2022,0
"RE1","S22","PWRTRN","SOL",2023,0
"RE1","S22","PWRTRN","SOL",2024,0
"RE1","S22","PWRTRN","SOL",2025,0
"RE1","S22","PWRTRN","SOL",2026,0
"RE1","S22","PWRTRN","SOL",2027,0
"RE1","S22","PWRTRN","SOL",2028,0
"RE1","S22","PWRTRN","SOL",2029,0
"RE1","S22","PWRTRN","SOL",2030,0
"RE1","S22","PWRTRN","SOL",2031,0
"RE1","S22","PWRTRN","SOL",2032,0
"RE1","S22","PWRTRN","SOL",2033,0
"RE1","S22","PWRTRN","SOL",2034,0
"RE1","S22","PWRTRN","SOL",2035,0
"RE1","S22","PWRTRN","SOL",2036,0
"RE1","S22","PWRTRN","SOL",2037,0
"RE1","S22","PWRTRN","SOL",2038,0
"RE1","S22","PWRTRN","SOL",2039,0
"RE1","S22","PWRTRN","SOL",2040,0
"RE1","S22","PWRTRN","WND",2020,0
"RE1","S22","PWRTRN","WND",2021,0
"RE1","S22","PWRTRN","WND",2022,0
"RE1","S22","PWRTRN","WND",2023,0
"RE1","S22","PWRTRN","WND",2024,0
"RE1","S22","PWRTRN","WND",2025,0
"RE1","S22","PWRTRN","WND",2026,0
"RE1","S22","PWRTRN","WND",2027,0
"RE1","S22","PWRTRN","WND",2028,0
"RE1","S22","PWRTRN","WND",2029,0
"RE1","S22","PWRTRN","WND",2030,0
"RE1","S22","PWRTRN","WND",2031,0
"RE1","S22","PWRTRN","WND",2032,0
"RE1","S22","PWRTRN","WND",2033,0
"RE1","S22","PWRTRN","WND",2034,0
"RE1","S22","PWRTRN","WND",2035,0
"RE1","S22","PWRTRN","WND",2036,0
"RE1","S22","PWRTRN","WND",2037,0
"RE1","S22","PWRTRN","WND",2038,0
"RE1","S22","PWRTRN","WND",2039,0
"RE1","S22","PWRTRN","WND",2040,0
"RE1","S22","PWRTRN","HYD",2020,0
"RE1","S22","PWRTRN","HYD",2021,0
"RE1","S22","PWRTRN","HYD",2022,0
"RE1","S22","PWRTRN","HYD",2023,0
"RE1","S22","PWRTRN","HYD",2024,0
"RE1","S22","PWRTRN","HYD",2025,0
"RE1","S22","PWRTRN","HYD",2026,0
"RE1","S22","PWRTRN","HYD",2027,0
"RE1","S22","PWRTRN","HYD",2028,0
"RE1","S22","PWRTRN","HYD",2029,0
"RE1","S22","PWRTRN","HYD",2030,0
"RE1","S22","PWRTRN","HYD",2031,0
"RE1","S22","PWRTRN","HYD",2032,0
"RE1","S22","PWRTRN","HYD",2033,0
"RE1","S22","PWRTRN","HYD",2034,0
"RE1","S22","PWRTRN","HYD",2035,0
"RE1","S22","PWRTRN","HYD",2036,0
"RE1","S22","PWRTRN","HYD",2037,0
"RE1","S22","PWRTRN","HYD",2038,0
"RE1","S22","PWRTRN","HYD",2039,0
"RE1","S22","PWRTRN","HYD",2040,0
"RE1","S22","MINSOL","COA",2020,0
"RE1","S22","MINSOL","COA",2021,0
"RE1","S22","MINSOL","COA",2022,0
"RE1","S22","MINSOL","COA",2023,0
"RE1","S22","MINSOL","COA",2024,0
"RE1","S22","MINSOL","COA",2025,0
"RE1","S22","MINSOL","COA",2026,0
"RE1","S22","MINSOL","COA",2027,0
"RE1","S22","MINSOL","COA",2028,0
"RE1","S22","MINSOL","COA",2029,0
"RE1","S22","MINSOL","COA",2030,0
"RE1","S22","MINSOL","COA",2031,0
"RE1","S22","MINSOL","COA",2032,0
"RE1","S22","MINSOL","COA",2033,0
"RE1","S22","MINSOL","COA",2034,0
"RE1","S22","MINSOL","COA",2035,0
"RE1","S22","MINSOL","COA",2036,0
"RE1","S22","MINSOL","COA",2037,0
"RE1","S22","MINSOL","COA",2038,0
"RE1","S22","MINSOL","COA",2039,0
"RE1","S22","MINSOL","COA",2040,0
"RE1","S22","MINSOL","GAS",2020,0
"RE1","S22","MINSOL","GAS",2021,0
"RE1","S22","MINSOL","GAS",2022,0
"RE1","S22","MINSOL","GAS",2023,0
"RE1","S22","MINSOL","GAS",2024,0
"RE1","S22","MINSOL","GAS",2025,0
"RE1","S22","MINSOL","GAS",2026,0
"RE1","S22","MINSOL","GAS",2027,0
"RE1","S22","MINSOL","GAS",2028,0
"RE1","S22","MINSOL","GAS",2029,0
"RE1","S22","MINSOL","GAS",2030,0
"RE1","S22","MINSOL","GAS",2031,0
"RE1","S22","MINSOL","GAS",2032,0
"RE1","S22","MINSOL","GAS",2033,0
"RE1","S22","MINSOL","GAS",2034,0
"RE1","S22","MINSOL","GAS",2035,0
"RE1","S22","MINSOL","GAS",2036,0
"RE1","S22","MINSOL","GAS",2037,0
"RE1","S22","MINSOL","GAS",2038,0
"RE1","S22","MINSOL","GAS",2039,0
"RE1","S22","MINSOL","GAS",2040,0
"RE1","S22","MINSOL","ELC001",2020,0
"RE1","S22","MINSOL","ELC001",2021,0
"RE1","S22","MINSOL","ELC001",2022,0
"RE1","S22","MINSOL","ELC001",2023,0
"RE1","S22","MINSOL","ELC001",2024,0
"RE1","S22","MINSOL","ELC001",2025,0
"RE1","S22","MINSOL","ELC001",2026,0
"RE1","S22","MINSOL","ELC001",2027,0
"RE1","S22","MINSOL","ELC001",2028,0
"RE1","S22","MINSOL","ELC001",2029,0
"RE1","S22","MINSOL","ELC001",2030,0
"RE1","S22","MINSOL","ELC001",2031,0
"RE1","S22","MINSOL","ELC001",2032,0
"RE1","S22","MINSOL","ELC001",2033,0
"RE1","S22","MINSOL","ELC001",2034,0
"RE1","S22","MINSOL","ELC001",2035,0
"RE1","S22","MINSOL","ELC001",2036,0
"RE1","S22","MINSOL","ELC001",2037,0
"RE1","S22","MINSOL","ELC001",2038,0
"RE1","S22","MINSOL","ELC001",2039,0
"RE1","S22","MINSOL","ELC001",2040,0
"RE1","S22","MINSOL","ELC002",2020,0
"RE1","S22","MINSOL","ELC002",2021,0
"RE1","S22","MINSOL","ELC002",2022,0
"RE1","S22","MINSOL","ELC002",2023,0
"RE1","S22","MINSOL","ELC002",2024,0
"RE1","S22","MINSOL","ELC002",2025,0
"RE1","S22","MINSOL","ELC002",2026,0
"RE1","S22","MINSOL","ELC002",2027,0
"RE1","S22","MINSOL","ELC002",2028,0
"RE1","S22","MINSOL","ELC002",2029,0
"RE1","S22","MINSOL","ELC002",2030,0
"RE1","S22","MINSOL","ELC002",2031,0
"RE1","S22","MINSOL","ELC002",2032,0
"RE1","S22","MINSOL","ELC002",2033,0
"RE1","S22","MINSOL","ELC002",2034,0
"RE1","S22","MINSOL","ELC002",2035,0
"RE1","S22","MINSOL","ELC002",2036,0
"RE1","S22","MINSOL","ELC002",2037,0
"RE1","S22","MINSOL","ELC002",2038,0
"RE1","S22","MINSOL","ELC002",2039,0
"RE1","S22","MINSOL","ELC002",2040,0
"RE1","S22","MINSOL","SOL",2020,0
"RE1","S22","MINSOL","SOL",2021,0
"RE1","S22","MINSOL","SOL",2022,0
"RE1","S22","MINSOL","SOL",2023,0
"RE1","S22","MINSOL","SOL",2024,0
"RE1","S22","MINSOL","SOL",2025,0
"RE1","S22","MINSOL","SOL",2026,0
"RE1","S22","MINSOL","SOL",2027,0
"RE1","S22","MINSOL","SOL",2028,0
"RE1","S22","MINSOL","SOL",2029,0
"RE1","S22","MINSOL","SOL",2030,0
"RE1","S22","MINSOL","SOL",2031,0
"RE1","S22","MINSOL","SOL",2032,0
"RE1","S22","MINSOL","SOL",2033,0
"RE1","S22","MINSOL","SOL",2034,0
"RE1","S22","MINSOL","SOL",2035,0
"RE1","S22","MINSOL","SOL",2036,0
"RE1","S22","MINSOL","SOL",2037,0
"RE1","S22","MINSOL","SOL",2038,0
"RE1","S22","MINSOL","SOL",2039,0
"RE1","S22","MINSOL","SOL",2040,0
"RE1","S22","MINSOL","WND",2020,0
"RE1","S22","MINSOL","WND",2021,0
"RE1","S22","MINSOL","WND",2022,0
"RE1","S22","MINSOL","WND",2023,0
"RE1","S22","MINSOL","WND",2024,0
"RE1","S22","MINSOL","WND",2025,0
"RE1","S22","MINSOL","WND",2026,0
"RE1","S22","MINSOL","WND",2027,0
"RE1","S22","MINSOL","WND",2028,0
"RE1","S22","MINSOL","WND",2029,0
"RE1","S22","MINSOL","WND",2030,0
"RE1","S22","MINSOL","WND",2031,0
"RE1","S22","MINSOL","WND",2032,0
"RE1","S22","MINSOL","WND",2033,0
"RE1","S22","MINSOL","WND",2034,0
"RE1","S22","MINSOL","WND",2035,0
"RE1","S22","MINSOL","WND",2036,0
"RE1","S22","MINSOL","WND",2037,0
"RE1","S22","MINSOL","WND",2038,0
"RE1","S22","MINSOL","WND",2039,0
"RE1","S22","MINSOL","WND",2040,0
"RE1","S22","MINSOL","HYD",2020,0
"RE1","S22","MINSOL","HYD",2021,0
"RE1","S22","MINSOL","HYD",2022,0
"RE1","S22","MINSOL","HYD",2023,0
"RE1","S22","MINSOL","HYD",2024,0
"RE1","S22","MINSOL","HYD",2025,0
"RE1","S22","MINSOL","HYD",2026,0
"RE1","S22","MINSOL","HYD",2027,0
"RE1","S22","MINSOL","HYD",2028,0
"RE1","S22","MINSOL","HYD",2029,0
"RE1","S22","MINSOL","HYD",2030,0
"RE1","S22","MINSOL","HYD",2031,0
"RE1","S22","MINSOL","HYD",2032,0
"RE1","S22","MINSOL","HYD",2033,0
"RE1","S22","MINSOL","HYD",2034,0
"RE1","S22","MINSOL","HYD",2035,0
"RE1","S22","MINSOL","HYD",2036,0
"RE1","S22","MINSOL","HYD",2037,0
"RE1","S22","MINSOL","HYD",2038,0
"RE1","S22","MINSOL","HYD",2039,0
"RE1","S22","MINSOL","HYD",2040,0
"RE1","S22","MINWND","COA",2020,0
"RE1","S22","MINWND","COA",2021,0
"RE1","S22","MINWND","COA",2022,0
"RE1","S22","MINWND","COA",2023,0
"RE1","S22","MINWND","COA",2024,0
"RE1","S22","MINWND","COA",2025,0
"RE1","S22","MINWND","COA",2026,0
"RE1","S22","MINWND","COA",2027,0
"RE1","S22","MINWND","COA",2028,0
"RE1","S22","MINWND","COA",2029,0
"RE1","S22","MINWND","COA",2030,0
"RE1","S22","MINWND","COA",2031,0
"RE1","S22","MINWND","COA",2032,0
"RE1","S22","MINWND","COA",2033,0
"RE1","S22","MINWND","COA",2034,0
"RE1","S22","MINWND","COA",2035,0
"RE1","S22","MINWND","COA",2036,0
"RE1","S22","MINWND","COA",2037,0
"RE1","S22","MINWND","COA",2038,0
"RE1","S22","MINWND","COA",2039,0
"RE1","S22","MINWND","COA",2040,0
"RE1","S22","MINWND","GAS",2020,0
"RE1","S22","MINWND","GAS",2021,0
"RE1","S22","MINWND","GAS",2022,0
"RE1","S22","MINWND","GAS",2023,0
"RE1","S22","MINWND","GAS",2024,0
"RE1","S22","MINWND","GAS",2025,0
"RE1","S22","MINWND","GAS",2026,0
"RE1","S22","MINWND","GAS",2027,0
"RE1","S22","MINWND","GAS",2028,0
"RE1","S22","MINWND","GAS",2029,0
"RE1","S22","MINWND","GAS",2030,0
"RE1","S22","MINWND","GAS",2031,0
"RE1","S22","MINWND","GAS",2032,0
"RE1","S22","MINWND","GAS",2033,0
"RE1","S22","MINWND","GAS",2034,0
"RE1","S22","MINWND","GAS",2035,0
"RE1","S22","MINWND","GAS",2036,0
"RE1","S22","MINWND","GAS",2037,0
"RE1","S22","MINWND","GAS",2038,0
